day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,solver_calls,timeout_count,fallback_count,incumbent_count,gap_certified_count,weight,updates,name,seed,kind,method,update_hours,anticipate,raw_pv,known_price
178,2025-06-28,6,3,30976.566021097737,31125.92729949223,441.4025397392237,90,12785.670848709764,11804.026378926892,8808.759252781916,1512.983917497292,1200.0,16726.883058224106,176.5179502696659,3.0682499843526996,2271.782324363471,19178.251582841596,0,0.0,9.094947017729282e-13,5.366957124904729,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
179,2025-06-29,6,3,65769.73529750798,66793.03257607647,4784.382249227385,180,18722.337661062884,16573.62324985439,160.93188076203114,1200.0,1491.4361891585495,39410.53517806665,2188.425817453852,43.767972736571295,30569.02532633748,72211.75429459456,0,0.0,8.313350008393172e-13,5.2208847920410335,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
180,2025-06-30,6,3,69527.85759147513,70299.8493623742,1675.1957476729597,150,21089.033992307708,19256.61123817914,264.93837258525934,1491.4361891585495,1200.0,42094.279616933025,1697.9864675557192,104.75150493872752,9770.908190102571,53667.92577953003,0,0.0,9.023892744153272e-13,5.192827749997377,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
181,2025-07-01,7,3,68484.91920297134,70030.07397991708,10656.087235676834,430,18196.17182260589,16376.554640345299,0.0,1200.0,1200.0,41101.65673907269,2526.6382245096984,50.739438025831085,61766.32903041666,105445.3634320249,0,0.0,8.5087492607272e-13,5.4235429159598425,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
182,2025-07-02,7,3,68841.80933171816,69337.05774638656,5521.922181654607,360,18774.102027461642,16896.691824715483,76.80335862835284,1200.0,1200.0,42698.70300148289,973.0646330831097,28.245812376853536,31207.680410080007,74907.69385702285,0,0.0,8.810729923425242e-13,5.418150041950867,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
183,2025-07-03,7,3,69176.97995426395,71470.5458020738,10024.401096465148,450,17345.279652055982,15610.751686850383,0.0,1200.0,1200.0,42361.945950120746,3968.8673456087363,6.61080426913559,59683.64492556894,106021.06902556754,0,0.0,8.100187187665142e-13,5.336850333027542,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
184,2025-07-04,7,3,31406.974153535575,31773.452705660144,8645.127653538844,570,12259.094862130336,11033.1853759173,10311.80340631928,1200.0,1200.0,17256.687233353114,475.48916976825353,0.0,36424.722351456105,54156.89875457747,0,0.0,8.633094239485217e-13,5.525495916022919,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
185,2025-07-05,7,3,31825.277829647763,32369.184322087112,8556.341569770058,580,12237.49776524694,11013.747988722247,10911.696148665807,1200.0,1200.0,17051.638070048662,747.5049787083215,2.282104261012384,39310.19688982599,57111.622042843985,0,0.0,9.094947017729282e-13,5.285247582942247,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
186,2025-07-06,7,3,61713.96372485328,65673.8062267252,15417.426475226941,630,12972.511519521357,11675.26036756922,0.0,1200.0,1200.0,37980.26912821499,7858.302298026962,0.0,85496.19717491016,131334.76860115211,0,0.0,4.547473508864641e-13,5.23985762509983,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
187,2025-07-07,7,3,70457.47707242126,70850.95294768448,4699.592363590232,340,19051.832353348982,17136.14667523399,225.37686649306386,1200.0,1211.0705467268901,43797.51209830135,670.9564826705794,30.167215312244917,25531.40708621161,70030.04288249579,0,0.0,8.952838470577262e-13,5.2752809160156175,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
188,2025-07-08,7,3,79813.96652499567,79969.26649881597,1795.8509309292308,90,21489.862051161137,19233.688357297637,3937.5567192150156,1211.0705467268901,1324.0560804320298,49388.752874895166,193.00871490162183,3.6469435200777083,12259.653768819444,61845.0623021363,0,0.0,9.094947017729282e-13,5.180186208104715,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
189,2025-07-09,7,3,79658.42783840913,79704.93436093756,259.588339144039,60,21012.879543587682,18822.08326885265,3715.0014086799097,1324.0560804320298,1418.4061344070453,49427.351975514415,100.13381756694537,12.102149958857495,1647.8098827191125,51187.397825759326,0,0.0,9.094947017729282e-13,5.216824874980375,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
190,2025-07-10,7,3,76034.72019624745,76339.09851698983,669.7086820781935,90,21728.290635485697,19551.85835107384,1978.7515313228391,1418.4061344070453,1422.2042626872512,47577.47933022032,377.8934574680202,15.275636062022588,4428.580328208698,52399.22875195907,0,0.0,9.094947017729282e-13,5.270227542030625,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
191,2025-07-11,7,3,41864.38566213452,42028.432510508064,38.01212724677756,20,14169.154191276046,12313.429963361516,7691.94325984031,1422.2042626872512,1884.749360391254,24678.926249061806,338.0049039780135,18.201806426758317,143.85566292051718,25178.988622387093,0,0.0,9.094947017729282e-13,5.480556291993707,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
192,2025-07-12,7,3,39740.09065087438,39823.11220770664,975.2076639146944,110,12940.192757938597,12220.422253469696,8994.306033819103,1884.749360391254,1279.4380067445586,22936.5810661079,113.44939909963102,3.9192355023396184,5685.447829556777,28739.39753026665,0,0.0,9.094947017729282e-13,5.294502457953058,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
193,2025-07-13,7,3,77961.43050195678,78128.51880433635,175.51451160764827,40,20252.55577661252,17679.193473900665,6462.950613232134,1279.4380067445586,1857.1932240830806,49570.43961353014,258.86976311665825,0.0,1182.2453513806386,51011.55472802745,0,0.0,9.094947017729282e-13,5.320154833956622,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
194,2025-07-14,7,3,74281.89270885038,74482.31979570404,1269.3984086239275,100,19299.016310084407,17740.707922716683,2385.73060029357,1857.1932240830806,1465.499553071568,46098.768231142305,381.8807959617767,15.217122796315362,8649.146400104162,55145.01255000457,0,0.0,9.094947017729282e-13,5.2712215828942135,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
195,2025-07-15,7,3,76938.25715715405,77481.69691269568,301.7738667915173,70,20119.60560208377,18012.106835259314,2926.9214293294067,1465.499553071568,1566.205665229759,47535.487177063595,891.8616934184408,2.375478188693948,1872.7337936926465,50302.45814236337,0,0.0,8.526512829121202e-13,5.262387958937325,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
196,2025-07-16,7,3,75051.01203024077,75564.17699352844,327.1838437785651,50,19960.732159827094,18139.970029774053,1936.0353239206222,1566.205665229759,1381.4115550246786,47417.36993823211,802.7062838270695,0.0,2205.0116319512904,50425.08785401047,0,0.0,9.094947017729282e-13,5.251506166066974,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
197,2025-07-17,7,3,73502.6037238253,74835.94999176274,704.1944848340686,60,21170.286371397764,19213.223570360125,862.6656088924994,1381.4115550246786,1212.792758392693,45893.549406590224,2631.5362565341507,12.882595427583079,4654.688107256715,53192.65636580867,0,0.0,9.094947017729282e-13,5.436556415981613,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
198,2025-07-18,7,3,41310.47990064703,41411.251466962516,0.0,0,13687.796595138194,11840.824491081223,8290.03126290555,1212.792758392693,1716.85185327273,24097.280168031946,159.51882900101785,14.775353924000427,0.0,24271.574350956962,0,0.0,9.094947017729282e-13,5.502592750010081,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
199,2025-07-19,7,3,39780.989858700545,39891.04640168249,350.7280945529543,60,12763.231762665673,11960.090732428518,12255.814415998291,1716.85185327273,1218.0740767462862,23261.386008813133,165.99123584051233,3.9224441896506033,2184.4283000643754,25615.727988907667,0,0.0,9.094947017729282e-13,5.3278481248999014,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
200,2025-07-20,7,3,74452.73816763572,74632.12107965145,406.5319744813694,120,20845.111578093372,18627.919290286256,731.4825496590283,1218.0740767462862,1357.9322678522317,46798.140036138895,200.66361499880205,5.018944774384298,1853.4359888554316,48857.258584767515,0,0.0,9.094947017729282e-13,5.30381029099226,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
201,2025-07-21,7,3,77017.06158738967,77318.37162810247,587.303022782171,10,20852.379202182674,18634.09984151575,1697.6459402177147,1357.9322678522317,1498.170259521368,48029.80458503234,459.6641417994292,11.04427148930225,4097.025886928424,52597.538885249494,0,0.0,9.094947017729282e-13,5.2565425840439275,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
202,2025-07-22,7,3,74706.97997848631,76293.72944579739,87.34451660218201,30,20302.141744326855,18334.676109553115,618.4637109591662,1498.170259521368,1432.027491130802,46786.7595388941,3204.5911619296517,3.3977091498981284,588.7276617242132,50583.47607169785,0,0.0,9.094947017729282e-13,5.372823333018459,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
203,2025-07-23,7,3,80191.27004503005,80396.14271679157,521.2111053267678,100,20568.970082843734,18467.84857175177,4599.6851943597,1432.027491130802,1478.6442102176322,49887.223169898396,288.3809823910116,11.64287725007836,3269.9638435387797,53457.21087307827,0,0.0,9.094947017729282e-13,5.229901040904224,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
204,2025-07-24,7,3,79151.43446654623,79318.78475763167,77.2386308547542,30,20509.67154584996,17903.324752829758,3173.204595466232,1478.6442102176322,2064.0657513963197,49739.3603819586,201.02044719561184,1.5701691567666212,520.4522579626899,50462.40325627367,0,0.0,9.094947017729282e-13,5.206565374974161,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
205,2025-07-25,7,3,39438.15068851162,39650.38544425933,1.3857567636098898,10,12998.49760923725,12079.356157945052,12227.310183064073,2064.0657513963197,1662.7639572002379,23146.344138353004,352.6465900689909,15.371120372553705,6.83940250679661,23521.201251301343,0,0.0,7.993605777301127e-13,5.456934417015873,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
206,2025-07-26,7,3,39034.568597504694,39145.57111628809,382.20411100303915,40,13442.369041164891,12310.980313940438,9927.294933400013,1662.7639572002379,1438.4022789358216,22458.86638843222,155.95614124228123,4.593191498978282,2482.767992238421,25102.183713411905,0,0.0,8.739675649849232e-13,5.30928575003054,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
207,2025-07-27,7,3,73227.40371659238,73911.21124846919,3306.030484221685,140,20721.820491659673,18785.83167735183,1596.0631183830285,1438.4022789358216,1294.8420042498535,44927.017671107445,1179.928717005951,11.15818048064883,21008.328044736347,67126.4326133304,0,0.0,8.952838470577262e-13,5.292607582989149,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
208,2025-07-28,7,3,77513.80992622345,78001.41474064055,2410.999379329029,130,20476.617861806917,18443.844927859558,424.7639526888937,1294.8420042498535,1279.147775982183,47988.86652716382,1042.791676497858,14.885437484883894,15764.471603785205,64811.01524493177,0,0.0,8.810729923425242e-13,5.42340091697406,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
209,2025-07-29,7,3,77685.8849265615,78536.11545563792,411.5393383732131,60,20768.504278610904,18367.508295728938,477.41286112917794,1279.147775982183,1620.8271917439863,48283.4330256574,1534.2265072207952,7.546977397957807,2781.536492290266,52606.74300256642,0,0.0,9.094947017729282e-13,5.491999167017639,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
210,2025-07-30,7,3,72816.12808953004,73342.16383960974,2910.8037878417763,120,19873.85080988409,18008.938787436353,284.80155500377384,1620.8271917439863,1491.7292527454313,45241.38340408709,1052.4437900197056,5.847089044909658,19025.727522222507,65325.40180537422,0,0.0,9.094947017729282e-13,5.315528125036508,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
211,2025-07-31,7,3,74584.6234727564,74869.21424438889,2376.925232890764,80,21034.73836048787,18956.271760306623,472.6766104317429,1491.7292527454313,1465.3693116366032,46305.043816559875,689.5895477376741,120.5620296295888,16102.130325853484,63217.32571978062,0,0.0,9.094947017729282e-13,5.238389165955596,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
212,2025-08-01,8,3,40555.50702026294,40632.282394120164,0.0,0,13687.26366068394,11512.007239759681,17205.666306529238,1465.3693116366032,2315.526636544959,23855.43595152086,126.04904892088553,0.0,0.0,23981.485000441746,0,0.0,9.094947017729282e-13,5.349761457997374,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
213,2025-08-02,8,3,38462.03454990391,38484.334184902924,152.695892280718,30,12467.093686931132,11756.463645770827,16999.375102690006,2315.526636544959,1750.4494093665971,22388.81062466895,38.55788233553503,2.3320210856781167,935.189241003235,23364.889769093395,0,0.0,7.958078640513122e-13,5.28120750002563,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
214,2025-08-03,8,3,65844.61596557139,66234.27891821516,1474.7012188737312,220,18401.50954065969,16936.8037308766,3404.79434397247,1750.4494093665971,1354.6954785717865,41268.49425833885,891.8480087701015,32.92320901667799,8729.90180622613,50923.16728235176,0,0.0,9.094947017729282e-13,5.53726320900023,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
215,2025-08-04,8,3,71316.45089108331,71494.1288503752,35.605609795852274,10,19144.68636385885,16791.540783865225,3760.9337968440873,1354.6954785717865,1817.1015781723531,45118.22084401145,572.6699581567093,87.47945616153532,239.73257075547338,46018.10282908516,0,0.0,9.094947017729282e-13,5.256267499993555,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
216,2025-08-05,8,3,69958.26307173884,70525.3262906708,272.2334805979426,40,18867.049960055694,17448.469002740196,4226.669080619905,1817.1015781723531,1323.6555149265544,43500.70808492297,1327.128419400795,106.42819156141755,1895.836152559011,46830.100848444185,0,0.0,8.881784197001252e-13,5.358687500003725,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
217,2025-08-06,8,3,74056.41072496536,74179.47946579344,0.0,0,19313.359846854928,17362.60918464887,4114.329536920711,1323.6555149265544,1344.1203819274363,46780.37162223788,178.99515409403998,0.0,0.0,46959.366776331924,0,0.0,9.094947017729282e-13,5.260764624923468,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
218,2025-08-07,8,3,75538.03190120988,75976.2718136576,214.0348183341718,30,19713.825485033387,17652.496337557357,10740.992234515736,1344.1203819274363,1438.9324221072488,46638.03274830275,776.4242661828478,0.647645418704512,1487.2474515464394,48902.352111450746,0,0.0,8.979483823168266e-13,5.279280957998708,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
219,2025-08-08,8,3,40423.303439970034,40444.207561407966,0.0,0,13412.245567073063,11420.151608046091,22676.942352380996,1438.9324221072488,2125.0090123214554,23566.098381425265,30.555987450127496,0.0,0.0,23596.65436887539,0,0.0,9.023892744153272e-13,5.306787999928929,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
220,2025-08-09,8,3,37817.823036914604,37881.40732735826,64.22914846410671,40,12531.330541248162,12005.678536729918,18498.05547130412,2125.0090123214554,1358.17665519922,21948.82907521357,97.65092427884295,9.023739298991208,136.20392696654022,22191.707665757946,0,0.0,9.094947017729282e-13,5.345921708038077,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
221,2025-08-10,8,3,67480.07094064892,67513.82518993318,386.852721383747,40,18775.766274724032,16883.1739967816,703.4665833745046,1358.17665519922,1374.0045405439669,42861.651714229796,62.416873716184966,0.9838597302975658,2685.9107948546916,45610.96324253097,0,0.0,9.023892744153272e-13,5.437015207950026,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
222,2025-08-11,8,3,69714.57611912819,69772.31235414703,560.9924433794235,70,19998.636936147035,17841.895788956786,3615.3103170028544,1374.0045405439669,1539.3678961526466,43583.215026759295,132.32997336180574,13.16942899375748,3895.8659488830426,47624.5803779979,0,0.0,9.094947017729282e-13,5.247810291941278,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
223,2025-08-12,8,3,71584.73139334397,71875.28944913871,1608.3407778480455,90,18496.523968927242,16542.057076208228,3768.6196842677396,1539.3678961526466,1649.8520756904031,44519.72419649548,531.086899775412,0.0,10950.37629919937,56001.18739547027,0,0.0,9.059419880941277e-13,5.284952666959725,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
224,2025-08-13,8,3,68729.94821897394,68794.71501257786,515.8729598875091,40,18947.38875483036,17049.78511452247,1292.0048821574642,1649.8520756904031,1652.8718029594859,43063.698678447894,83.39212479161804,0.0,3576.2634252812322,46723.35422852074,0,0.0,9.094947017729282e-13,5.462353458977304,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
225,2025-08-14,8,3,68010.1367019194,68817.45974399564,211.93918209388062,60,20378.66045253213,18556.643735916627,1281.0912261406834,1652.8718029594859,1425.34663298836,42964.08560419994,1587.4155829032604,0.0,1280.3148977887752,45831.81608489198,0,0.0,9.094947017729282e-13,5.335224790964276,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
226,2025-08-15,8,3,40014.98708148595,40024.55538380743,0.0,0,14084.655988295475,12225.501047386071,21005.67355956469,1425.34663298836,1900.414912366734,23424.539653344924,11.441775916019353,0.0,0.0,23435.981429260944,0,0.0,7.513989430663059e-13,5.327416790998541,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
227,2025-08-16,8,3,38704.125283066736,38748.64479818537,239.2774620750228,10,13188.680913403781,12078.858429468317,20948.819409658267,1900.414912366734,1680.0614942824357,22618.427306301517,61.873773497178234,0.0,1669.199575435359,24349.500655234056,0,0.0,6.821210263296962e-13,5.293430624995381,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
228,2025-08-17,8,3,67698.08464077179,67884.38219915671,1058.388519752928,80,19284.754374153188,17577.289766529328,4069.91249461911,1680.0614942824357,1447.095624380845,42432.02844968092,225.0094387564725,0.07603488246584932,7310.5581381520005,49967.672061471865,0,0.0,9.094947017729282e-13,5.292974542011507,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
229,2025-08-18,8,3,69260.92375751381,69305.03444898906,97.77688145247203,40,20109.994537421702,17909.680123281767,2808.3812996349293,1447.095624380845,1646.6511143813507,43845.60917102248,118.77864989305242,9.931034463247643,666.9616605376544,44641.280515916435,0,0.0,9.094947017729282e-13,5.212252625031397,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
230,2025-08-19,8,3,69030.88019897434,69063.6502956787,165.40030578001677,30,18644.257726756252,16934.207422326726,3201.340247029191,1646.6511143813507,1483.925082877129,43692.43783863184,73.91673963866666,8.809529773497456,1115.9978571999914,44891.161965244,0,0.0,8.597567102697212e-13,5.272208584006876,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
231,2025-08-20,8,3,72997.51930015694,73322.13674937391,1556.941838774125,100,21559.445139185234,19598.36680619386,2267.309188489988,1483.925082877129,1278.518092654375,45163.446682847745,378.9022099051996,7.808675885128749,9627.306628861912,55177.46419749998,0,0.0,9.094947017729282e-13,5.2738941659918055,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
232,2025-08-21,8,3,72513.26904781055,72714.1698673914,3.9298245604325075,20,19258.703471924524,16922.40159162255,4537.379328316526,1278.518092654375,1711.150915381346,45343.121474413056,419.8943401649805,8.358217412369534,26.487592741099256,45797.8616247315,0,0.0,8.948397578478762e-13,5.263219541986473,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
233,2025-08-22,8,3,39208.733886930226,39248.9871403267,152.42871544847492,30,13603.383937437164,12411.571919964119,16979.03443830213,1711.150915381346,1533.5085171047192,22806.829804827532,61.57263908170862,0.0,544.1682082593051,23412.57065216855,0,0.0,8.810729923425242e-13,5.28072279097978,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
234,2025-08-23,8,3,38151.679111434205,38352.379114578405,447.4540912922976,40,13232.217156903986,12120.317508401038,15157.92740736775,1533.5085171047192,1310.7554997155598,21780.606635441276,390.74804637908477,0.0,2935.6710554346646,25107.025737255026,0,0.0,9.094947017729282e-13,5.320171125000343,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
235,2025-08-24,8,3,66475.6395556973,66512.32889176627,1399.30745248224,160,20016.093364659566,18076.511400868232,2238.4648971238503,1310.7554997155598,1245.3729080729229,42240.66730086268,133.97883511573096,6.514143285823667,8485.602642916136,50866.76292218037,0,0.0,9.094947017729282e-13,5.621765375020914,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
236,2025-08-25,8,3,79675.85770304705,79868.53203066012,56.415099802598206,30,19899.243749146182,17684.441434689084,6937.057799338955,1245.3729080729229,1482.4150695662092,49826.359474209086,389.7171953886268,7.028458315685256,386.9605063659235,50610.06563427932,0,0.0,8.881784197001252e-13,5.247569958912209,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
237,2025-08-26,8,3,69859.24468257869,69916.71334543808,8.883353856988833,20,19994.221265193533,17947.721007190885,2350.278057959094,1482.4150695662092,1532.0397773902405,44509.634463998686,114.4038010704824,5.343136668969568,59.938873087193684,44689.32027482533,0,0.0,9.094947017729282e-13,5.253681125002913,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
238,2025-08-27,8,3,69770.87512125872,70220.20657106579,1372.5150595914877,50,19693.276428701913,17950.995668408177,1936.2920036968758,1532.0397773902405,1292.7113491961097,44067.93737729956,1072.4414912082484,59.24765431752216,9366.499976814257,54566.126499639584,0,0.0,9.094947017729282e-13,5.310930792009458,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
239,2025-08-28,8,3,69102.97608427748,69704.52890418256,3492.7169402738805,110,18810.628712993,16858.39537689672,477.21752502682966,1292.7113491961097,1367.731606159871,43304.77088440643,1135.4109130996967,1.191569718466975,23226.104268761308,67667.47763598591,0,0.0,9.094947017729282e-13,5.412703957990743,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
240,2025-08-29,8,3,41004.52562672151,41046.253907734244,0.0,0,14727.462546269897,12682.150353060606,16445.721364524954,1367.731606159871,1971.2690983439181,24283.353327899713,79.57824081899885,0.0,0.0,24362.93156871871,0,0.0,9.094947017729282e-13,5.2966770000057295,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
241,2025-08-30,8,3,38611.41649611379,38621.31232564537,201.64562406831473,30,12656.77307998367,12122.785883886656,19776.250920283343,1971.2690983439181,1200.0,22499.449655504304,14.334143126594125,0.7564342714793524,1318.0927807725275,23832.63301367491,0,0.0,9.059419880941277e-13,5.437580958008766,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
242,2025-08-31,8,3,66409.19536863531,66541.93045179405,2680.8812174164987,80,18708.202100993873,16447.31075304751,315.2972379308475,1200.0,1611.1710816966477,42416.29024548127,246.63453912611308,7.158623281696851,18226.230776719603,60896.314184608695,0,0.0,8.100187187665142e-13,5.324447458959185,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
243,2025-09-01,9,3,73460.62952516154,73495.94439139019,0.0,0,20023.156707915034,14503.726619350247,14402.379769492087,1611.1710816966477,5318.535198890166,45882.82320082933,71.38230390972731,0.0,0.0,45954.20550473906,0,0.0,8.526512829121202e-13,5.234438874991611,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
244,2025-09-02,9,3,56278.99388973742,56626.11643401613,0.0,0,17371.840583505287,17694.095138973957,2890.6151394847984,5318.535198890166,3147.6962919006346,35814.63024537119,415.64287445594135,2.462407835765033,0.0,36232.735527662895,0,0.0,8.526512829121202e-13,5.2861304169055074,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
245,2025-09-03,9,3,61304.967802900355,61427.63894583134,0.0,0,17626.704537418213,16057.629842246368,4310.847000659499,3147.6962919006346,2943.628444424235,38630.09633293895,234.885658880245,9.950802931077787,0.0,38874.932794750275,0,0.0,9.094947017729282e-13,5.3405913329916075,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
246,2025-09-04,9,3,61843.14712808889,61944.09330773303,0.0,0,19117.891848615203,16804.87473866027,5705.510647778088,2943.628444424235,3366.5598124771104,39530.05909672171,199.5598014226141,5.323832069022345,0.0,39734.94273021334,0,0.0,9.094947017729282e-13,5.334326124982908,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
247,2025-09-05,9,3,33700.510630938865,33700.510630938865,0.0,0,12577.939946971142,10630.16573051009,24928.474747811153,3366.5598124771104,4093.8628262244806,19897.812044380382,0.0,0.0,0.0,19897.812044380385,0,0.0,9.094947017729282e-13,5.303251333069056,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
248,2025-09-06,9,3,34266.846474237376,34324.70649609309,0.0,0,13771.769190920242,11394.469590588906,24226.323195761754,4093.8628262244806,5148.08469699474,20107.129206318958,65.94424794576793,0.0,0.0,20173.073454264726,0,0.0,7.815970093361102e-13,5.41057325003203,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
249,2025-09-07,9,3,62267.79374443506,62448.15140841057,0.0,0,17653.2018408249,16158.009621004461,5991.975571923479,5148.08469699474,4863.344821403852,40353.21422879363,455.90998016023315,55.82859392025779,0.0,40864.95280287412,0,0.0,9.094947017729282e-13,5.402568542049266,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
250,2025-09-08,9,3,55964.76054744207,56073.93457600029,2662.453521773393,160,15752.836859520541,17652.907220634173,1240.888925553986,4863.344821403852,1200.0,34730.41561600089,158.49026203850315,0.0,16684.35077790286,51573.256655942256,0,0.0,8.810729923425242e-13,5.3588110419223085,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
251,2025-09-09,9,3,56061.74992916685,56158.16873096693,1667.096365911451,40,19499.4140837426,17511.416482983703,2734.4332294528076,1200.0,1240.1147490029966,34893.59307384807,210.99136633161316,11.977465659180265,11248.90976131701,46365.47166715586,0,0.0,9.094947017729282e-13,5.274629749939777,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
252,2025-09-10,9,3,59914.64615359505,60047.692811589426,3581.0079734737083,130,19248.24116873664,17284.269115369592,348.73008169609125,1240.1147490029966,1281.3802973412285,36601.89241321239,327.69985562145837,31.07675700750794,22629.367468378572,59590.03649421993,0,0.0,9.094947017729282e-13,5.397790124989115,2,2,0,2,0,0.0,1,updates_0_6,42,mlp,risk,[6],True,False,False
