name,label,date,hour,slot,actual_load_kw,actual_pv_kw,forecast_load_kw,forecast_pv_kw,actual_net_kwh,forecast_net_kwh,planned_kwh,emergency_kwh,charge_kwh,discharge_kwh,soc_kwh
cost_only,exp006 仅费用,2025-06-21,7.33333333333333,44,3174.85,3224.8875,3224.81444231832,3500.9714203701,-8.33958333333332,-46.0261630086292,0,0,0,0,1928.20089318978
cost_only,exp006 仅费用,2025-06-21,7.5,45,3159.7263,3537.527,3242.09687672942,3757.93357989828,-62.9667833333334,-85.972783861476,0,0,52.704627669473,0,1928.20089318978
cost_only,exp006 仅费用,2025-06-21,7.66666666666667,46,3087.5763,3785.3986,3255.46070188097,3956.68990291038,-116.303716666667,-116.871533504902,4.7988769604122,0,105.409255338946,0,1978.20089318978
cost_only,exp006 仅费用,2025-06-21,7.83333333333333,47,3062.36,4003.425,3244.88725888126,4081.74942169212,-156.844166666667,-139.477027135145,0,0,52.704627669473,0,2078.20089318978
cost_only,exp006 仅费用,2025-06-21,8,48,3162.0197,4334.7324,3303.40035998722,4214.98103221543,-195.452116666667,-151.930112038035,0,0,52.704627669473,0,2128.20089318978
cost_only,exp006 仅费用,2025-06-21,8.16666666666667,49,3160.9922,4441.8035,3280.05946935903,4399.05145366698,-213.46855,-186.498664051325,0,0,52.704627669473,0,2178.20089318978
cost_only,exp006 仅费用,2025-06-21,8.33333333333333,50,3037.59,4358.7,3188.7598426186,4641.39275508572,-220.185,-242.105485411186,0,0,105.409255338946,0,2228.20089318978
cost_only,exp006 仅费用,2025-06-21,8.5,51,3030.9974,4479.895,3231.11783669835,4884.9222361208,-241.482933333333,-275.63406657041,0,0,158.113883008419,0,2328.20089318978
cost_only,exp006 仅费用,2025-06-21,8.66666666666667,52,3289.939,4668.5166,3436.19201351396,4937.42262738224,-229.762933333333,-250.205102311379,0,0,105.409255338946,0,2478.20089318978
cost_only,exp006 仅费用,2025-06-21,8.83333333333333,53,3650.62,4746.075,3711.11423336837,4979.46823326487,-182.575833333333,-211.392333316084,0,0,105.409255338946,0,2578.20089318978
cost_only,exp006 仅费用,2025-06-21,9,54,3785.9011,4746.9534,3917.82814274973,5349.71865184349,-160.175383333333,-238.648418182293,0,0,105.409255338946,0,2678.20089318978
cost_only,exp006 仅费用,2025-06-21,9.16666666666667,55,3849.6183,5139.4381,4004.56647340064,5438.51529260089,-214.969966666667,-238.991469866707,0,0,105.409255338946,0,2778.20089318978
cost_only,exp006 仅费用,2025-06-21,9.33333333333333,56,3824.6,5794.3125,3957.42308749624,5234.22810860655,-328.285416666667,-212.800836851718,0,0,105.409255338946,0,2878.20089318978
cost_only,exp006 仅费用,2025-06-21,9.5,57,3582.3586,6109.068,3812.6901963304,5363.89927642602,-421.118233333333,-258.534846682603,0,0,158.113883008419,0,2978.20089318978
cost_only,exp006 仅费用,2025-06-21,9.66666666666667,58,3687.9447,6385.1018,3740.74401835619,5649.457323609,-449.526183333333,-318.118884208802,0,0,180.828111568801,0,3128.20089318978
cost_only,exp006 仅费用,2025-06-21,9.83333333333333,59,4000.14,6643.5375,3835.55354457613,5900.18099616719,-440.56625,-344.104575265176,0,0,188.10428211751,0,3299.74950245312
cost_only,exp006 仅费用,2025-06-21,10,60,3826.1041,6589.8893,4011.41854850572,6106.31915974241,-460.630866666667,-349.150101872781,0,0,210.818510677892,0,3478.20089318978
cost_only,exp006 仅费用,2025-06-21,10.1666666666667,61,3761.4976,6695.6004,3924.34904788148,6198.37975400591,-489.017133333333,-379.005117687405,0,0,263.523138347365,0,3678.20089318978
cost_only,exp006 仅费用,2025-06-21,10.3333333333333,62,3901.91,7000.9875,3707.27411659573,6269.64758720174,-516.512916666667,-427.062245101001,0,0,263.523138347365,0,3928.20089318978
cost_only,exp006 仅费用,2025-06-21,10.5,63,3726.7535,7093.8409,3810.865935327,6480.76239454748,-561.181233333333,-444.982743203412,0,0,316.227766016838,0,4178.20089318978
cost_only,exp006 仅费用,2025-06-21,10.6666666666667,64,3565.5609,7243.1188,3862.99401232454,6557.9172678834,-612.926316666667,-449.153875926476,0,0,316.227766016838,0,4478.20089318978
cost_only,exp006 仅费用,2025-06-21,10.8333333333333,65,3679.21,7400.1,3703.96137354883,6473.50799811365,-620.148333333333,-461.591104094136,0,0,368.932393686311,0,4778.20089318978
cost_only,exp006 仅费用,2025-06-21,11,66,3945.6166,7306.5816,3571.16698838013,6477.79434387603,-560.160833333333,-484.437892582651,11.0825171192388,0,421.637021355784,0,5128.20089318978
cost_only,exp006 仅费用,2025-06-21,11.1666666666667,67,3900.6403,7782.8954,3591.39845526075,6510.56820399181,-647.042516666667,-486.528291455176,8.99211824671374,0,421.637021355784,0,5528.20089318978
cost_only,exp006 仅费用,2025-06-21,11.3333333333333,68,3645.76,8490.225,3709.68058573111,6549.40442081612,-807.410833333333,-473.287305847502,22.233103854388,0,421.637021355784,0,5928.20089318978
cost_only,exp006 仅费用,2025-06-21,11.5,69,3705.1427,8180.7164,3766.11808547617,6621.05244790979,-745.92895,-475.822393738937,19.6980159629528,0,421.637021355784,0,6328.20089318978
cost_only,exp006 仅费用,2025-06-21,11.6666666666667,70,3724.3133,7677.6706,3779.19520515643,6485.93388417392,-658.892883333333,-451.123113169581,0,0,368.932393686311,0,6728.20089318978
cost_only,exp006 仅费用,2025-06-21,11.8333333333333,71,3631.08,7665.1125,3784.64275049564,6160.80767017469,-672.33875,-396.027486613175,0,0,316.227766016838,0,7078.20089318978
cost_only,exp006 仅费用,2025-06-21,12,72,3735.5415,8044.2631,3792.57096666216,5966.93864507754,-718.120266666667,-362.394613069229,27.7165412936605,0,316.227766016838,0,7378.20089318978
cost_only,exp006 仅费用,2025-06-21,12.1666666666667,73,3852.2352,8300.9755,3818.00061785807,6113.2447978286,-741.456716666667,-382.540696661756,7.57045770113427,0,316.227766016838,0,7678.20089318978
cost_only,exp006 仅费用,2025-06-21,12.3333333333333,74,3928.56,8383.0125,3853.87322425507,6437.07370666558,-742.40875,-430.533413735085,12.2823682968049,0,368.932393686311,0,7978.20089318978
cost_only,exp006 仅费用,2025-06-21,12.5,75,4059.9044,8605.7877,3874.72031660558,6536.97464953783,-757.647216666667,-443.709055488708,51.8113542131822,0,421.637021355784,0,8328.20089318978
cost_only,exp006 仅费用,2025-06-21,12.6666666666667,76,3912.5928,8542.7209,3865.44957702349,6398.80315407064,-771.688016666667,-422.225596174526,0,0,316.227766016838,0,8728.20089318978
cost_only,exp006 仅费用,2025-06-21,12.8333333333333,77,3688.01,8049.6,3860.74193200639,6272.46983626495,-726.931666666667,-401.954650709761,0,0,263.523138347365,0,9028.20089318978
cost_only,exp006 仅费用,2025-06-21,13,78,3910.4683,7493.4162,3913.44807244607,6384.94674665965,-597.157983333333,-411.916445702263,0,0,263.523138347365,0,9278.20089318978
cost_only,exp006 仅费用,2025-06-21,13.1666666666667,79,3862.6154,7354.9231,3931.72959159214,6239.15635255132,-582.051283333333,-384.57112682653,0,0,263.523138347365,0,9528.20089318978
cost_only,exp006 仅费用,2025-06-21,13.3333333333333,80,3589.29,7340.8875,3926.47676725429,5875.67160463781,-625.26625,-324.865806230586,0,0,210.818510677892,0,9778.20089318978
cost_only,exp006 仅费用,2025-06-21,13.5,81,3849.2221,6714.7449,3991.46634086719,5842.0908476536,-477.587133333333,-308.437417797735,0,0,210.818510677892,0,9978.20089318978
cost_only,exp006 仅费用,2025-06-21,13.6666666666667,82,3978.2382,6127.755,4005.58415318084,5867.50736787936,-358.2528,-310.320535783088,0,0,210.818510677892,0,10178.2008931898
cost_only,exp006 仅费用,2025-06-21,13.8333333333333,83,3861.85,5956.2,3973.08406031353,5805.53880959617,-349.058333333333,-305.40912488044,0,0,158.113883008419,0,10378.2008931898
cost_only,exp006 仅费用,2025-06-21,14,84,4047.8905,5941.7978,4011.90734853288,5781.39109157303,-315.651216666667,-294.913957173357,0,0,158.113883008419,0,10528.2008931898
cost_only,exp006 仅费用,2025-06-21,14.1666666666667,85,4095.2281,5827.294,3980.75484100786,5665.25045845292,-288.67765,-280.749269574178,0,0,128.38753149814,0,10678.2008931898
cost_only,exp006 仅费用,2025-06-21,14.3333333333333,86,4007.39,5738.1375,3898.75456798436,5410.76259521413,-288.457916666667,-252.001337871629,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,14.5,87,4227.0513,5964.2607,3954.50314701357,5141.3204078113,-289.5349,-197.80287679962,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,14.6666666666667,88,4182.4486,5979.2451,4104.38302245193,5090.05467634385,-299.466083333333,-164.278608981988,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,14.8333333333333,89,3879.68,5680.4625,4210.29887484167,5076.79863161696,-300.130416666667,-144.416626129216,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15,90,3916.2335,5457.1539,4149.0744564057,4709.83765511716,-256.820066666667,-93.4605331185777,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15.1666666666667,91,3924.3398,5153.0688,4004.03541466128,4432.64188156838,-204.788166666667,-71.4344111511838,0,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15.3333333333333,92,3875.5,4811.1,3977.59391890326,4313.72822262987,-155.933333333333,-56.022383954434,12.1223114878091,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15.5,93,4137.0155,4680.9532,4208.76441955511,3987.41284247201,-90.6562833333332,36.8919295138506,131.487463256339,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15.6666666666667,94,4317.2602,4481.2341,4327.7959719325,3705.54348893516,-27.3289833333333,103.708747166223,176.298317232497,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,15.8333333333333,95,4217.43,4055.4,4308.9439920469,3582.87621020498,27.005,121.011296973653,193.600867039927,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16,96,4034.2858,3562.8565,4424.8304601931,3445.27479180123,78.57155,163.259278065311,235.848848131586,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16.1666666666667,97,3980.7146,3361.4888,4271.08806737113,3180.12643445808,103.2043,181.826938818841,254.416508885115,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16.3333333333333,98,4042.02,3406.575,4094.01683495471,2866.4073316072,105.9075,204.601583891252,277.191153957526,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16.5,99,3983.774,3291.2298,4502.31006931109,2671.5041684977,115.424033333333,305.134316802233,377.723886868507,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16.6666666666667,100,3621.8931,2964.175,4341.03816771122,2430.54279796369,109.619683333333,318.415894957922,391.005465024196,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,16.8333333333333,101,3240.3,2623.6125,3655.12706341528,2092.35030860238,102.78125,260.462792468816,333.05236253509,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17,102,3335.0072,2479.2426,3658.51361942742,1818.27992542271,142.627433333333,306.705615667452,379.295185733726,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17.1666666666667,103,3462.6248,2185.8548,3770.2808429064,1657.29821900742,212.795,352.16377064983,424.753340716104,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17.3333333333333,104,3484.27,1750.4625,3655.14744878428,1545.73592826679,288.967916666667,351.568586752915,424.158156819189,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17.5,105,3649.2081,1528.3871,3605.94764328258,1380.58947546068,353.470166666667,370.893027970318,443.482598036592,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17.6666666666667,106,3604.3529,1310.4274,3598.52144998572,1188.31259574588,382.320916666667,401.70147570664,474.291045772914,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,17.8333333333333,107,3349.51,1034.1,3612.75946889868,997.196088514551,385.901666666667,435.927230064021,508.516800130295,0,0,0,10800
cost_only,exp006 仅费用,2025-06-21,18,108,3274.4828,860.3286,3685.73057488562,801.578771119254,402.359033333333,480.691967294395,31.5057234326688,0,0,370.853309900665,10800
cost_only,exp006 仅费用,2025-06-21,18.1666666666667,109,3297.0032,677.2547,3723.10203795937,583.264410334563,436.62475,523.306271270801,595.895841337075,0,0,0,10409.0862876339
cost_only,exp006 仅费用,2025-06-21,18.3333333333333,110,3342.79,452.7,3728.30271428829,372.818584660824,481.681666666667,559.247354937911,299.797770686185,0,0,181.883895980482,10409.0862876339
cost_only,exp006 仅费用,2025-06-21,18.5,111,3456.8314,276.0564,3785.24140585777,223.257827668447,530.129166666667,593.66392969822,666.253499764494,0,0,0,10217.3638272994
cost_only,exp006 仅费用,2025-06-21,18.6666666666667,112,3634.5648,121.8367,3784.90430871165,82.9877757133158,585.454683333333,616.986088833056,29.6169917168751,0,0,555.837691616458,10217.3638272994
cost_only,exp006 仅费用,2025-06-21,18.8333333333333,113,3852.72,7.7625,3774.01787191243,0,640.82625,629.002978652071,33.265216925967,0,0,607.561033074033,9631.45945567329
cost_only,exp006 仅费用,2025-06-21,19,114,4004.9442,0,3903.13899780618,0,667.4907,650.52316630103,7.35123967192567,0,0,660.139460328074,8991.03389498035
cost_only,exp006 仅费用,2025-06-21,19.1666666666667,115,3706.7434,3.2619,3925.82414179139,0,617.246916666667,654.304023631899,11.1320970027946,0,0,606.114819663872,8295.18580564999
cost_only,exp006 仅费用,2025-06-21,19.3333333333333,116,3293.48,0,3785.85885368334,0,548.913333333333,630.97647561389,35.2387138877859,0,0,513.674619445547,7656.2846877433
cost_only,exp006 仅费用,2025-06-21,19.5,117,3492.5254,0,3670.05036929246,0,582.087566666667,611.675061548744,24.3059644325629,0,0,557.781602234104,7114.82409652059
cost_only,exp006 仅费用,2025-06-21,19.6666666666667,118,3490.6667,0.2342,3573.52197059157,0,581.73875,595.586995098595,8.21789798241389,0,0,573.520852017586,6526.87066318798
cost_only,exp006 仅费用,2025-06-21,19.8333333333333,119,3189.62,0,3611.98381652612,0,531.603333333333,601.997302754354,14.6282056381729,0,0,516.97512769516,5922.32660386266
cost_only,exp006 仅费用,2025-06-21,20,120,3348.2366,0,3897.23681409861,0,558.039433333333,649.539469016436,6.3675423873317,0,0,551.671890946002,5377.38697147163
cost_only,exp006 仅费用,2025-06-21,20.1666666666667,121,3725.2052,0.0168,3972.49967145682,0,620.864733333333,662.083278576136,18.9113519470318,0,0,601.953381386302,4795.87373931116
cost_only,exp006 仅费用,2025-06-21,20.3333333333333,122,3960.13,0,3854.36589461078,0,660.021666666667,642.394315768464,0,0,0,660.021666666667,4161.35916250426
cost_only,exp006 仅费用,2025-06-21,20.5,123,3881.8245,0,4008.74904249462,0,646.97075,668.124840415769,24.9529137866652,0,0,622.017836213335,3465.63523859522
cost_only,exp006 仅费用,2025-06-21,20.6666666666667,124,3513.6729,0.0012,4128.78679806725,0,585.61195,688.131133011209,756.471679920105,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,20.8333333333333,125,3160.32,0,3992.49981982116,0,526.72,665.416636636861,733.757183545756,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21,126,3214.7106,0,3700.94838620649,0,535.7851,616.824731034416,693.533942553235,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21.1666666666667,127,3489.1029,0,3468.10781632905,0,581.51715,578.017969388175,654.727180906994,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21.3333333333333,128,3713.49,0,3440.13554684218,0,618.915,573.355924473696,650.065135992515,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21.5,129,3715.4477,0,3582.36903522299,0,619.241283333333,597.061505870499,673.770717389318,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21.6666666666667,130,3460.6768,0,3546.14838596488,0,576.779466666667,591.024730994146,667.733942512965,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,21.8333333333333,131,3169.68,0,3355.72360514528,0,528.28,559.287267524214,635.996479043033,0,0,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,22,132,3161.2424,0,3345.03292599715,0,526.873733333333,557.505487666192,1319.37485888801,0,685.160159703149,0,2809.97086936732
cost_only,exp006 仅费用,2025-06-21,22.1666666666667,133,3268.4465,0,3303.22427218039,0,544.741083333333,550.537378696732,10.6024464825507,0,0,534.138636850783,3459.97086936732
cost_only,exp006 仅费用,2025-06-21,22.3333333333333,134,3317.19,0,3275.98505326985,0,552.865,545.997508878308,622.706720397127,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,22.5,135,3281.0391,0,3539.20375329732,0,546.83985,589.86729221622,666.576503735038,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,22.6666666666667,136,3250.7574,0,3709.00467859541,0,541.7929,618.167446432568,694.876657951387,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,22.8333333333333,137,3190.39,0,3529.92059472508,0,531.731666666667,588.320099120846,665.029310639665,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23,138,2998.9363,0,3135.18316696534,0,499.822716666667,522.530527827556,599.239739346375,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23.1666666666667,139,2920.9743,0,2998.89021230141,0,486.82905,499.815035383568,576.524246902387,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23.3333333333333,140,2989.3,0,3156.35327045453,0,498.216666666667,526.058878409089,602.768089927908,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23.5,141,3024.571,0,3266.80184864992,0,504.095166666667,544.466974774986,621.176186293805,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23.6666666666667,142,3193.3141,0,3549.7227409483,0,532.219016666667,591.620456824717,668.329668343535,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-06-21,23.8333333333333,143,3636.14,0,3960.46603097822,0,606.023333333333,660.077671829703,675.259780681946,0,0,0,2896.93930978532
cost_only,exp006 仅费用,2025-09-23,0,0,3421.106,0,4062.70452837514,0,570.184333333333,677.117421395857,1455.7514004773,0,798.796874210967,0,1792.1947469011
cost_only,exp006 仅费用,2025-09-23,0.166666666666667,1,3361.9091,0,4126.52965012487,0,560.318183333333,687.754941687479,1458.16146159992,0,790.569415042095,0,2550
cost_only,exp006 仅费用,2025-09-23,0.333333333333333,2,3388.6,0,3888.34116279895,0,564.766666666667,648.056860466492,1444.31636156475,0,790.569415042095,0,3300
cost_only,exp006 仅费用,2025-09-23,0.5,3,3591.0535,0,3668.95181381094,0,598.508916666667,611.49196896849,1407.75147006675,0,790.569415042095,0,4050
cost_only,exp006 仅费用,2025-09-23,0.666666666666667,4,3639.0639,0,3574.72376146331,0,606.51065,595.787293577219,1392.04679467547,0,785.536144675474,0,4800
cost_only,exp006 仅费用,2025-09-23,0.833333333333333,5,3538.62,0,3597.26744829655,0,589.77,599.544574716091,1395.80407581435,0,790.569415042095,0,5545.22502046861
cost_only,exp006 仅费用,2025-09-23,1,6,3584.1201,0,3659.14096434022,0,597.35335,609.856827390037,615.546913446292,0,0,0,6295.22502046861
cost_only,exp006 仅费用,2025-09-23,1.16666666666667,7,3479.83,0,3639.74135105258,0,579.971666666667,606.623558508764,1402.88305960702,0,790.569415042095,0,6295.22502046861
cost_only,exp006 仅费用,2025-09-23,1.33333333333333,8,3316.08,0,3566.8541216968,0,552.68,594.475686949466,1390.73518804772,0,790.569415042095,0,7045.22502046861
cost_only,exp006 仅费用,2025-09-23,1.5,9,3504.3201,0,3597.71093828687,0,584.05335,599.618489714479,605.308575770734,0,0,0,7795.22502046861
cost_only,exp006 仅费用,2025-09-23,1.66666666666667,10,3611.1697,0,3764.24968777213,0,601.861616666667,627.374947962021,633.065034018277,0,0,0,7795.22502046861
cost_only,exp006 仅费用,2025-09-23,1.83333333333333,11,3543.64,0,3864.13487405364,0,590.606666666667,644.022479008939,1440.2819801072,0,790.569415042095,0,7795.22502046861
cost_only,exp006 仅费用,2025-09-23,2,12,3627.3783,0,3662.66873641296,0,604.56305,610.44478940216,1406.70429050042,0,790.569415042095,0,8545.22502046861
cost_only,exp006 仅费用,2025-09-23,2.16666666666667,13,3646.7973,0,3581.16471659794,0,607.79955,596.860786099658,602.550872155913,5.24867784408707,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,2.33333333333333,14,3569.92,0,3766.45150898218,0,594.986666666667,627.741918163696,633.432004219952,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,2.5,15,3591.0744,0,3935.56180867255,0,598.5124,655.926968112092,635.764072982532,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,2.66666666666667,16,3523.6786,0,3866.03005087977,0,587.279766666667,644.338341813295,650.02842786955,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,2.83333333333333,17,3402.03,0,3739.5768578616,0,567.005,623.2628096436,628.952895699855,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3,18,3470.8796,0,3905.17616084178,0,578.479933333333,650.862693473629,656.552779529885,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3.16666666666667,19,3546.3118,0,3871.73615928638,0,591.051966666667,645.289359881063,650.979445937319,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3.33333333333333,20,3521.1,0,3630.01404628401,0,586.85,605.002341047335,610.69242710359,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3.5,21,3493.0415,0,3683.65964100913,0,582.173583333333,613.943273501521,619.633359557777,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3.66666666666667,22,3616.52,0,3812.18312657782,0,602.753333333333,635.363854429637,641.053940485892,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,3.83333333333333,23,3738.77,0,3894.97855166889,0,623.128333333333,649.163091944814,654.85317800107,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4,24,3573.138,0.0019,4023.96221478071,0,595.522683333333,670.660369130119,650.497474000559,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4.16666666666667,25,3548.8256,0,4001.51789460273,0,591.470933333333,666.919649100454,646.756753970895,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4.33333333333333,26,3696.43,0,3888.60661385999,0,616.071666666667,648.101102309998,653.791188366253,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4.5,27,3629.4046,0.0268,3942.97748888061,0,604.8963,657.162914813435,637.000019683876,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4.66666666666667,28,3602.4949,0,3887.98433612222,0,600.415816666667,647.997389353704,653.687475409959,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,4.83333333333333,29,3708.74,0,3696.54712203775,0,618.123333333333,616.091187006291,621.781273062546,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,5,30,3751.3647,0.3731,3659.96623677175,0,625.165266666667,609.994372795291,615.684458851547,9.48080781511999,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,5.16666666666667,31,3689.4488,0,3791.63747953532,0,614.908133333333,631.939579922553,637.629665978808,0,0,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,5.33333333333333,32,3557.68,0,3868.09497164186,0,592.946666666667,644.682495273643,1440.9419963719,0,790.569415042095,0,9295.22502046861
cost_only,exp006 仅费用,2025-09-23,5.5,33,3509.0644,5.1961,3732.08316939233,0,583.97805,622.013861565389,1418.27336266364,0,790.569415042095,0,10045.2250204686
cost_only,exp006 仅费用,2025-09-23,5.66666666666667,34,4001.4806,0,4096.3535990035,0,666.913433333333,682.725599833917,698.047387519457,0,0,0,10795.2250204686
cost_only,exp006 仅费用,2025-09-23,5.83333333333333,35,4743.74,0,4820.86516971928,0,790.623333333333,803.477528286547,12.4185126290868,0,0,778.204820704247,10795.2250204686
cost_only,exp006 仅费用,2025-09-23,6,36,4911.4158,148.7833,4979.38348489078,0,793.772083333333,829.897247481796,38.8382318243359,0,0,754.933851508997,9974.92511395249
cost_only,exp006 仅费用,2025-09-23,6.16666666666667,37,4831.9735,376.0146,4873.67359076731,209.06231257279,742.659816666667,777.43521303242,2.37257852832806,0,0,740.287238138339,9179.15496277523
cost_only,exp006 仅费用,2025-09-23,6.33333333333333,38,4792.2,649.3875,4835.31458211196,511.467698508914,690.46875,720.641147267174,0,0,0,690.46875,8398.82369768436
cost_only,exp006 仅费用,2025-09-23,6.5,39,4757.3085,973.8044,4873.80856763822,833.593094694486,630.584016666667,673.369245490622,0,0,0,630.584016666667,7671.00572996123
cost_only,exp006 仅费用,2025-09-23,6.66666666666667,40,4755.1526,1245.8597,4887.1712958654,1140.79572721261,584.88215,624.395928108797,0,0,0,584.88215,7006.31181370648
cost_only,exp006 仅费用,2025-09-23,6.83333333333333,41,4789.05,1511.775,4845.75741215073,1444.41637451667,546.2125,566.89017293901,28.998362946918,0,0,517.214137053082,6389.79189478106
cost_only,exp006 仅费用,2025-09-23,7,42,4816.282,1907.945,4829.95667393695,1787.08708795575,484.722833333333,507.144930996865,16.6872859077737,0,0,468.03554742556,5844.60032440565
cost_only,exp006 仅费用,2025-09-23,7.16666666666667,43,4786.2179,2234.3678,4959.23432704945,2136.31945612014,425.30835,470.485811821551,27.4623316344593,0,0,397.846018365541,5351.24753914281
cost_only,exp006 仅费用,2025-09-23,7.33333333333333,44,4660.51,2492.5875,5063.53336065563,2485.13370126632,361.320416666667,429.733276564884,415.752173944078,0,0,0,4931.88101378805
cost_only,exp006 仅费用,2025-09-23,7.5,45,4606.8822,2894.0726,4957.13747741691,2833.55569184797,285.468266666667,353.930297594822,392.653822643016,0,52.704627669473,0,4931.88101378805
cost_only,exp006 仅费用,2025-09-23,7.66666666666667,46,5489.8417,3343.4604,5523.34720491431,3123.38438871635,357.730216666667,399.993802699662,6.53938085885557,0,0,351.190835807811,4981.88101378805
cost_only,exp006 仅费用,2025-09-23,7.83333333333333,47,6701.06,3753.1125,6582.449575864,3388.51361362447,491.324583333333,532.322660373255,0,0,0,491.324583333333,4611.69336894442
cost_only,exp006 仅费用,2025-09-23,8,48,6664.9869,4119.6249,6899.52225356328,3741.15211133727,424.227,526.395023704334,0,0,0,424.227,4093.79178435557
cost_only,exp006 仅费用,2025-09-23,8.16666666666667,49,6469.7028,4427.9049,6769.63403241958,4175.82420558552,340.29965,432.301637805678,0,0,0,340.29965,3646.61726270882
cost_only,exp006 仅费用,2025-09-23,8.33333333333333,50,6635.97,4698.6375,6616.86758359339,4580.483960203,322.88875,339.397270565066,12.8073535030459,0,0,310.081396496954,3287.90993572278
cost_only,exp006 仅费用,2025-09-23,8.5,51,6600.0815,4997.093,6554.38125045901,4828.54466325422,267.16475,287.639431200798,8.48367904177758,0,0,258.681070958223,2961.05544473074
cost_only,exp006 仅费用,2025-09-23,8.66666666666667,52,6462.4233,5400.3214,6559.02086092007,5034.39219318993,177.016983333333,254.104777955023,0,0,0,177.016983333333,2688.38165413086
cost_only,exp006 仅费用,2025-09-23,8.83333333333333,53,6427.57,5807.85,6623.74597773224,5290.17853706755,103.286666666667,222.261240110781,0,0,0,103.286666666667,2501.78937017573
cost_only,exp006 仅费用,2025-09-23,9,54,6551.7343,6020.5511,6741.70871065029,5591.75409272299,88.5305333333334,191.659102987884,7.37168063386372,0,0,81.1588526994697,2392.91566397798
cost_only,exp006 仅费用,2025-09-23,9.16666666666667,55,6611.8297,6159.4673,6726.35374596652,5886.64036132502,75.3937333333333,139.952230773583,3.09897332156274,0,0,72.2947600117706,2307.36672170584
cost_only,exp006 仅费用,2025-09-23,9.33333333333333,56,6584.42,6306.2625,6530.93048198412,6152.8988663625,46.3595833333334,63.0052692702713,21.0203416232513,0,0,25.3392417100821,2231.16135352835
