date,variant,label,load_shift_kw,pv_shift_kw,shift_rms_kw
2025-03-15,oracle_season,exp004 全年探索,-52.70596713997119,12.413492839751086,41.052339447753944
2025-03-16,oracle_season,exp004 全年探索,-51.73419735217961,12.180802123892922,40.41483424346543
2025-03-17,oracle_season,exp004 全年探索,-50.68533535979381,11.941901566751195,39.73218146316502
2025-03-18,oracle_season,exp004 全年探索,-49.56035506489134,11.697114717350834,39.00602374369314
2025-03-19,oracle_season,exp004 全年探索,-48.3603252340342,11.44676965091859,38.238196554088354
2025-03-20,oracle_season,exp004 全年探索,-47.086408311047876,11.191198569233844,37.43074781112939
2025-03-21,oracle_season,exp004 全年探索,-45.73985911749309,10.930737396818223,36.585961304147226
2025-03-22,oracle_season,exp004 全年探索,-44.322023442340914,10.665725373448538,35.70638470583306
2025-03-23,oracle_season,exp004 全年探索,-42.83433652250292,10.396504643479346,34.79486308967856
2025-03-24,oracle_season,exp004 全年探索,-41.278321415989836,10.12341984245752,33.854579030541245
2025-03-25,oracle_season,exp004 全年探索,-39.65558726960538,9.846817681531427,32.88910052131
2025-03-26,oracle_season,exp004 全年探索,-37.96782748320163,9.567046530136281,31.90243807286587
2025-03-27,oracle_season,exp004 全年探索,-36.2168177726528,9.284455997463542,30.89911243440037
2025-03-28,oracle_season,exp004 全年探索,-34.40441413381554,8.999396513202486,29.884234303369315
2025-03-29,oracle_season,exp004 全年探索,-32.53255070986898,8.71221890805504,28.863597067156647
2025-03-30,oracle_season,exp004 全年探索,-30.60323756453877,8.423273994526133,27.843782837854974
2025-03-31,oracle_season,exp004 全年探索,-28.618558363822885,8.132912148477205,26.83228051282473
2025-04-01,oracle_season,exp004 全年探索,-26.580667968943306,7.841482891948805,25.837611896705546
2025-04-02,oracle_season,exp004 全年探索,-24.491789943358224,7.549334477742349,24.86945750995018
2025-04-03,oracle_season,exp004 全年探索,-22.354213976764562,7.256813476250538,23.938766988291462
2025-04-04,oracle_season,exp004 全年探索,-20.170293229125395,6.964264365032038,23.057829534710603
2025-04-05,oracle_season,exp004 全年探索,-17.942441597850873,6.672029121611749,22.24026801504418
2025-04-06,oracle_season,exp004 全年探索,-15.673130911348917,6.380446819989318,21.50090790525095
2025-04-07,oracle_season,exp004 全年探索,-13.364888052253516,6.0898532313343345,20.855464131913635
2025-04-08,oracle_season,exp004 全年探索,-11.020292013723227,5.800580429338513,20.319993218156064
2025-04-09,oracle_season,exp004 全年探索,-8.641970892275452,5.51295640069248,19.910085681295744
2025-04-10,oracle_season,exp004 全年探索,-6.232598820707074,5.227304661146596,19.63983176755448
2025-04-11,oracle_season,exp004 全年探索,-3.794892844715924,4.943943877608691,19.520676700991768
2025-04-12,oracle_season,exp004 全年探索,-1.3316097469074653,4.663187496725775,19.560362325912592
2025-04-13,oracle_season,exp004 全年探索,1.1544571780644364,4.385343380385605,19.76218599239461
2025-04-14,oracle_season,exp004 全年探索,3.6604813934174936,4.110713448568981,20.124758856338108
2025-04-15,oracle_season,exp004 全年探索,6.183606431364868,3.8395933299737584,20.642319422346237
2025-04-16,oracle_season,exp004 全年探索,8.720949241529219,3.5722720208200465,21.305507718115585
2025-04-17,oracle_season,exp004 全年探索,11.269603572698015,3.30903155223968,22.1024003007256
2025-04-18,oracle_season,exp004 全年探索,13.826643383923688,3.0501466666395434,23.01958464332588
2025-04-19,oracle_season,exp004 全年探索,16.389126280941316,2.7958845034192894,24.04310192956786
2025-04-20,oracle_season,exp004 全年探索,18.95409697384407,2.546504294411742,25.159168676197677
2025-04-21,oracle_season,exp004 全年探索,21.518590751930653,2.3022570694049618,26.354661051889444
2025-04-22,oracle_season,exp004 全年探索,24.07963697161987,2.063385372086828,27.61739231561334
2025-04-23,oracle_season,exp004 全年探索,26.6342625533106,1.8301229867499234,28.936233086871486
2025-04-24,oracle_season,exp004 全年探索,29.179495483051305,1.6026946760701917,30.301124786761513
2025-04-25,oracle_season,exp004 全年探索,31.71236831488396,1.3813159302709215,31.70302801113866
2025-04-26,oracle_season,exp004 全年探索,34.22992166971821,1.1661927279599975,33.13383648701249
2025-04-27,oracle_season,exp004 全年探索,36.72920772659865,0.9575213089224892,34.586277130203605
2025-04-28,oracle_season,exp004 全年探索,39.20729370224032,0.7554879591289105,36.0538088423207
2025-04-29,oracle_season,exp004 全年探索,41.661265314710924,0.5602688082122663,37.53052713289379
2025-04-30,oracle_season,exp004 全年探索,44.08823022716675,0.3720296396452081,39.01107801602825
2025-05-01,oracle_season,exp004 全年探索,46.485321467568106,0.19092571383769627,40.490582397013576
2025-05-02,oracle_season,exp004 全年探索,48.84970082032343,0.01710160435982934,41.964570882759126
2025-05-03,oracle_season,exp004 全年探索,51.17856218585429,-0.1493089525246113,43.428928279515894
2025-05-04,oracle_season,exp004 全年探索,53.46913490410176,-0.30818319484000006,44.879846744137815
2025-05-05,oracle_season,exp004 全年探索,55.718687038037096,-0.4594094582399648,46.31378647435627
2025-05-06,oracle_season,exp004 全年探索,57.9245286132961,-0.6028872855711067,47.72744286022196
2025-05-07,oracle_season,exp004 全年探索,60.084014810093905,-0.7385275225323304,49.11771911287546
2025-05-08,oracle_season,exp004 全年探索,62.19454910364513,-0.8662523993268498,50.4817035031252
2025-05-09,oracle_season,exp004 全年探索,64.25358634936646,-0.9859955982155861,51.816650461429546
2025-05-10,oracle_season,exp004 全年探索,66.25863580920786,-1.0977023068992602,53.11996490281763
2025-05-11,oracle_season,exp004 全年探索,68.20726411552505,-1.2013292576738175,54.38918924051566
2025-05-12,oracle_season,exp004 全年探索,70.09709816898322,-1.2968447523210809,55.62199263922392
2025-05-13,oracle_season,exp004 全年探索,71.92582796705297,-1.384228672711659,56.816162133368984
2025-05-14,oracle_season,exp004 全年探索,73.69120935974898,-1.4634724771161034,57.96959529835469
2025-05-15,oracle_season,exp004 全年探索,75.39106672934115,-1.5345791822369257,59.080294215232534
2025-05-16,oracle_season,exp004 全年探索,77.02329559085865,-1.5975633309918247,60.146360512780895
2025-05-17,oracle_season,exp004 全年探索,78.58586511030379,-1.6524509460919952,61.16599130708946
2025-05-18,oracle_season,exp004 全年探索,80.07682053758441,-1.6992794694837157,62.13747588861054
2025-05-19,oracle_season,exp004 全年探索,81.4942855512806,-1.7380976877272885,63.0591930313352
2025-05-20,oracle_season,exp004 全年探索,82.83646451245757,-1.7689656434193923,63.92960881916504
2025-05-21,oracle_season,exp004 全年探索,84.10164462484879,-1.791954532761785,64.74727490145378
2025-05-22,oracle_season,exp004 全年探索,85.28819799883972,-1.8071465894182555,65.51082710369491
2025-05-23,oracle_season,exp004 全年探索,86.39458361680546,-1.814634954797148,66.21898433096969
2025-05-24,oracle_season,exp004 全年探索,87.4193491974553,-1.8145235349297597,66.87054771143566
2025-05-25,oracle_season,exp004 全年探索,88.36113295697588,-1.8069268441184851,67.46439993522463
2025-05-26,oracle_season,exp004 全年探索,89.21866526486448,-1.79196983555347,67.99950475086025
2025-05-27,oracle_season,exp004 全年探索,89.99077019248993,-1.7697877191052152,68.47490658699158
2025-05-28,oracle_season,exp004 全年探索,90.67636695252766,-1.7405257665213776,68.88973027200406
2025-05-29,oracle_season,exp004 全年探索,91.27447122755615,-1.7043391042676437,69.2431808281166
2025-05-30,oracle_season,exp004 全年探索,91.7841963862258,-1.6613924942672296,69.5345433200013
2025-05-31,oracle_season,exp004 全年探索,92.20475458554262,-1.6118601028114945,69.76318274088848
2025-06-01,oracle_season,exp004 全年探索,92.53545775795003,-1.5559252579232619,69.9285439216408
2025-06-02,oracle_season,exp004 全年探索,92.77571848202406,-1.4937801954723393,70.0301514504497
2025-06-03,oracle_season,exp004 全年探索,92.92505073573535,-1.4256257943555075,70.06760959270294
2025-06-04,oracle_season,exp004 全年探索,92.98307053136445,-1.3516713010621446,70.04060220223015
2025-06-05,oracle_season,exp004 全年探索,92.94949643130921,-1.2721340439661972,69.94889261662688
2025-06-06,oracle_season,exp004 全年探索,92.82414994414677,-1.1872391376928055,69.79232353067688
2025-06-07,oracle_season,exp004 全年探索,92.60695580046935,-1.0972191779191773,69.5708168431279
2025-06-08,oracle_season,exp004 全年探索,92.29794210814786,-1.0023139269843915,69.28437347321116
2025-06-09,oracle_season,exp004 全年探索,91.89724038681523,-0.9027699906921978,68.9330731443805
2025-06-10,oracle_season,exp004 全年探索,91.40508548151256,-0.7988404866980391,68.51707413381718
2025-06-11,oracle_season,exp004 全年探索,90.82181535558048,-0.6907847048879892,68.03661298731261
2025-06-12,oracle_season,exp004 全年探索,90.14787076301566,-0.5788677601616009,67.49200420024025
2025-06-13,oracle_season,exp004 全年探索,89.38379480066116,-0.4633602380407338,66.88363986650428
2025-06-14,oracle_season,exp004 全年探索,88.53023234074473,-0.3445378335394563,66.21198929863402
2025-06-15,oracle_season,exp004 全年探索,87.58792934440038,-0.2226809837292168,65.47759862360994
2025-06-16,oracle_season,exp004 全年探索,86.55773205697811,-0.0980744944508203,64.68109036066994
2025-06-17,oracle_season,exp004 全年探索,85.44058608605842,0.02899283837412366,63.82316298924503
2025-06-18,oracle_season,exp004 全年探索,84.23753536325198,0.1582286123735473,62.90459051748266
2025-06-19,oracle_season,exp004 全年探索,82.9497209909761,0.2893372068271883,61.926222064568655
2025-06-20,oracle_season,exp004 全年探索,81.57837997556015,0.4220201747726242,60.888981473483724
2025-06-21,oracle_season,exp004 全年探索,80.12484384814411,0.5559766386361533,59.79386697504689
2025-06-22,oracle_season,exp004 全年探索,78.59053717498678,0.6909036889069904,58.641950929437435
2025-06-23,oracle_season,exp004 全年探索,76.97697595891529,0.8264967853744862,57.43437967813842
2025-06-24,oracle_season,exp004 全年探索,75.28576593378646,0.9624501604353513,56.17237354792857
2025-06-25,oracle_season,exp004 全年探索,73.51860075394438,1.0984572239850887,54.857227059776946
2025-06-26,oracle_season,exp004 全年探索,71.67726008080191,1.2342109693990908,53.4903094101968
2025-06-27,oracle_season,exp004 全年探索,69.76360756877334,1.3694043801125162,52.07306531198229
2025-06-28,oracle_season,exp004 全年探索,67.77958875292236,1.503730836302576,50.607016307085345
2025-06-29,oracle_season,exp004 全年探索,65.72722884079239,1.6368845211796055,49.09376269912583
2025-06-30,oracle_season,exp004 全年探索,63.6086304110099,1.7685608263951353,47.534986300266674
2025-07-01,oracle_season,exp004 全年探索,61.425971021348914,1.8984567560719543,45.93245425208396
2025-07-02,oracle_season,exp004 全年探索,59.18150072906836,2.026271328966475,44.28802427029487
2025-07-03,oracle_season,exp004 全年探索,56.87753952642092,2.1517059782721213,42.603651790128296
2025-07-04,oracle_season,exp004 全年探索,54.516474694343664,2.2744649485836503,40.88139967003139
2025-07-05,oracle_season,exp004 全年探索,52.10075807743018,2.3942556895305085,39.12345137277573
2025-07-06,oracle_season,exp004 全年探索,49.632903283382966,2.510789245609649,37.33212892627421
2025-07-07,oracle_season,exp004 全年探索,47.115482810226126,2.6237806417368486,35.50991753723896
2025-07-08,oracle_season,exp004 全年探索,44.55112510465434,2.732949264050953,33.659499595495156
2025-07-09,oracle_season,exp004 全年探索,41.94251155496474,2.838019235506428,31.783802140378533
2025-07-10,oracle_season,exp004 全年探索,39.292373422099786,2.9387197857952447,29.886063957585947
2025-07-11,oracle_season,exp004 全年探索,36.60348871240705,3.0347856151513164,27.969931840346973
2025-07-12,oracle_season,exp004 全年探索,33.878678995780234,3.125957251589451,26.039601068540183
2025-07-13,oracle_season,exp004 全年探索,31.120806172920627,3.2119814011463266,24.10002441866219
2025-07-14,oracle_season,exp004 全年探索,28.33276919551072,3.292611290695328,22.157229907581694
2025-07-15,oracle_season,exp004 全年探索,25.517500743152404,3.36760700291705,20.218815340958866
2025-07-16,oracle_season,exp004 全年探索,22.67796386096763,3.436735803014438,18.29473749796121
2025-07-17,oracle_season,exp004 全年探索,19.81714856181364,3.499772456777275,16.398603386895537
2025-07-18,oracle_season,exp004 全年探索,16.938068397096743,3.5564995396008436,14.549829995466135
2025-07-19,oracle_season,exp004 全年探索,14.04375700021499,3.6067077360887714,12.777300515921757
2025-07-20,oracle_season,exp004 全年探索,11.137264606687385,3.6501961298633256,11.125465894113496
2025-07-21,oracle_season,exp004 全年探索,8.221654555053114,3.68677248323634,9.663703393376334
2025-07-22,oracle_season,exp004 全年探索,5.299999772652907,3.7162535063912716,8.496815831145367
2025-07-23,oracle_season,exp004 全年探索,2.375379250415588,3.738465115749692,7.763234443685363
2025-07-24,oracle_season,exp004 全年探索,-0.5491254892073856,3.7532426811995854,7.591516171146693
2025-07-25,oracle_season,exp004 全年探索,-3.4704339270159954,3.7604312618868647,8.017256861089344
2025-07-26,oracle_season,exp004 全年探索,-6.385470080389957,3.7598858302729514,8.953034072348231
2025-07-27,oracle_season,exp004 全年探索,-9.291166031027156,3.75147148418366,10.256134420387177
2025-07-28,oracle_season,exp004 全年探索,-12.184465442944997,3.7350636465877076,11.800423350610066
2025-07-29,oracle_season,exp004 全年探索,-15.06232706661934,3.7105482528543376,13.497587607250573
2025-07-30,oracle_season,exp004 全年探索,-17.921728225143532,3.6778219252576827,15.290533618085632
2025-07-31,oracle_season,exp004 全年探索,-20.759668278317392,3.6367921345101686,17.14262305880894
2025-08-01,oracle_season,exp004 全年探索,-23.573172060597074,3.5873773481205404,19.029753523808115
2025-08-02,oracle_season,exp004 全年探索,-26.359293288873996,3.529507165390679,20.935456263796624
2025-08-03,oracle_season,exp004 全年探索,-29.115117936078676,3.463122438879947,22.847993130551863
2025-08-04,oracle_season,exp004 全年探索,-31.837767566654197,3.388175382182818,24.75863643756821
2025-08-05,oracle_season,exp004 全年探索,-34.5244026299831,3.304629663877808,26.660631408403393
2025-08-06,oracle_season,exp004 全年探索,-37.17222570790207,3.2124604875293064,28.548555169647422
2025-08-07,oracle_season,exp004 全年探索,-39.77848471249672,3.1116546576352233,30.417910583418827
2025-08-08,oracle_season,exp004 全年探索,-42.3404760304261,3.0022106314304637,32.26486249734784
2025-08-09,oracle_season,exp004 全年探索,-44.855547610081224,2.884138556475913,34.086062527521584
2025-08-10,oracle_season,exp004 全年探索,-47.32110198796907,2.7574602939760933,35.878530222886326
2025-08-11,oracle_season,exp004 全年探索,-49.73459925076362,2.622209427790391,37.639570965297004
2025-08-12,oracle_season,exp004 全年探索,-52.09355992955396,2.478431259112475,39.36671831890243
2025-08-13,oracle_season,exp004 全年探索,-54.39556782290052,2.3261827868185434,41.05769297345363
2025-08-14,oracle_season,exp004 全年探索,-56.638272745385656,2.1655326734941163,42.710373153741855
2025-08-15,oracle_season,exp004 全年探索,-58.819393198442526,1.996561197171705,44.32277308246271
2025-08-16,oracle_season,exp004 全年探索,-60.936718960333906,1.8193601888270736,45.893027183983236
2025-08-17,oracle_season,exp004 全年探索,-62.98811359224354,1.6340329556943445,47.419378435581585
2025-08-18,oracle_season,exp004 全年探索,-64.9715168575504,1.4406941904884694,48.900169751046285
2025-08-19,oracle_season,exp004 全年探索,-66.88494705145779,1.2394698666261434,50.33383760492722
2025-08-20,oracle_season,exp004 全年探索,-68.72650323824122,1.0304971195638477,51.718907327744795
2025-08-21,oracle_season,exp004 全年探索,-70.49436739351609,0.8139241143838534,53.05398965711101
2025-08-22,oracle_season,exp004 全年探索,-72.18680644900134,0.5899098997757812,54.3377782388199
2025-08-23,oracle_season,exp004 全年探索,-73.80217423740848,0.3586242485768981,55.569047849994135
2025-08-24,oracle_season,exp004 全年探索,-75.3389133351738,0.12024748505347826,56.74665317276825
2025-08-25,oracle_season,exp004 全年探索,-76.79555680089341,-0.12502970088245086,57.86952798826843
2025-08-26,oracle_season,exp004 全年探索,-78.17072980742071,-0.37700645230792595,58.93668469113615
2025-08-27,oracle_season,exp004 全年探索,-79.46315116574456,-0.6354719565511099,59.94721404766049
2025-08-28,oracle_season,exp004 全年探索,-80.67163473885665,-0.9002056688335208,60.9002851377447
2025-08-29,oracle_season,exp004 全年探索,-81.795090743976,-1.170977548040113,61.79514543405666
2025-08-30,oracle_season,exp004 全年探索,-82.83252694161645,-1.4475483043438109,62.63112098178494
2025-08-31,oracle_season,exp004 全年探索,-83.7830497101211,-1.7296696583974076,63.40761665025576
2025-09-01,oracle_season,exp004 全年探索,-84.64586500441382,-2.0170846117954357,64.12411643381635
2025-09-02,oracle_season,exp004 全年探索,-85.42027919787928,-2.3095277284916285,64.78018378429094
2025-09-03,oracle_season,exp004 全年探索,-86.1056998063803,-2.6067254268449664,65.37546196121157
2025-09-04,oracle_season,exp004 全年探索,-86.70163609360701,-2.9083962819578324,65.9096743892585
2025-09-05,oracle_season,exp004 全年探索,-87.20769955705549,-3.2142513379501865,66.38262501495502
2025-09-06,oracle_season,exp004 全年探索,-87.62360429409364,-3.523994429811909,66.79419865689863
2025-09-07,oracle_season,exp004 全年探索,-87.94916724771109,-3.8373225144548635,67.14436134570367
2025-09-08,oracle_season,exp004 全年探索,-88.18430833168141,-4.153926010576388,67.43316065148365
2025-09-09,oracle_season,exp004 全年探索,-88.32905043502416,-4.473489146945255,67.66072599819604
2025-09-10,oracle_season,exp004 全年探索,-88.38351930578818,-4.795690318694827,67.82726896552074
2025-09-11,oracle_season,exp004 全年探索,-88.34794331431134,-5.120202451211706,67.93308358021055
2025-09-12,oracle_season,exp004 全年探索,-88.22265309627183,-5.446693371192513,67.97854660008504
2025-09-13,oracle_season,exp004 全年探索,-88.00808107597508,-5.774826184435187,67.96411779503269
2025-09-14,oracle_season,exp004 全年探索,-87.70476087046659,-6.104259659922485,67.89034023059514
2025-09-15,oracle_season,exp004 全年探索,-87.31332657520089,-6.434648619743333,67.75784056094197
2025-09-16,oracle_season,exp004 全年探索,-86.83451193213588,-6.765644334403007,67.5673293393297
2025-09-17,oracle_season,exp004 全年探索,-86.26914938126626,-7.096894923050526,67.31960135549514
2025-09-18,oracle_season,exp004 全年探索,-85.61816899672638,-7.4280457581531225,67.01553601085837
2025-09-19,oracle_season,exp004 全年探索,-84.88259730877353,-7.758739874153501,66.65609774399537
2025-09-20,oracle_season,exp004 全年探索,-84.0635560130372,-8.088618379609455,66.24233652045754
2025-09-21,oracle_season,exp004 全年探索,-83.16226056860401,-8.417320872354171,65.77538840286937
2025-09-22,oracle_season,exp004 全年探索,-82.18001868661936,-8.74448585716997,65.2564762191742
2025-09-23,oracle_season,exp004 全年探索,-81.1182287112046,-9.069751165492633,64.68691034901474
2025-09-24,oracle_season,exp004 全年探索,-79.97837789463588,-9.392754376655205,64.06808965054257
2025-09-25,oracle_season,exp004 全年探索,-78.76204056884865,-9.71313324015894,63.40150255240479
2025-09-26,oracle_season,exp004 全年探索,-77.47087621544114,-10.030526098498196,62.68872833827471
2025-09-27,oracle_season,exp004 全年探索,-76.10662743649813,-10.344572310019812,61.93143865407117
2025-09-28,oracle_season,exp004 全年探索,-74.67111782863455,-10.654912671321753,61.13139927084099
2025-09-29,oracle_season,exp004 全年探索,-73.16624976281544,-10.96118983870801,60.29047213920008
2025-09-30,oracle_season,exp004 全年探索,-71.5940020725809,-11.263048748175144,59.41061777399614
2025-10-01,oracle_season,exp004 全年探索,-69.95642765343968,-11.560137033462487,58.49389801045212
2025-10-02,oracle_season,exp004 全年探索,-68.25565097629129,-11.852105441648954,57.542479175129266
2025-10-03,oracle_season,exp004 全年探索,-66.49386551782658,-12.138608245819857,56.5586357163505
2025-10-04,oracle_season,exp004 全年探索,-64.67333111097452,-12.419303654310072,55.54475433878991
2025-10-05,oracle_season,exp004 全年探索,-62.79637121854292,-12.693854216032577,54.50333868510861
2025-10-06,oracle_season,exp004 全年探索,-60.86537013329238,-12.961927221429498,53.43701460299742
2025-10-07,oracle_season,exp004 全年探索,-58.88277010778094,-13.223195098555351,52.348536027625876
2025-10-08,oracle_season,exp004 全年探索,-56.85106841737863,-13.477335803821013,51.24079149578489
2025-10-09,oracle_season,exp004 全年探索,-54.772814359952655,-13.724033206958609,50.116811287078534
2025-10-10,oracle_season,exp004 全年探索,-52.65060619578047,-13.96297746971382,48.97977515675209
2025-10-11,oracle_season,exp004 全年探索,-50.4870880313279,-14.19386541785378,47.83302058114073
2025-10-12,oracle_season,exp004 全年探索,-48.284946650596034,-14.416400906019735,46.6800513762928
2025-10-13,oracle_season,exp004 全年探索,-46.04690829779016,-14.630295175006369,45.524546468521564
2025-10-14,oracle_season,exp004 全年探索,-43.775735415139444,-14.835267201041681,44.370368487160995
2025-10-15,oracle_season,exp004 全年探索,-41.474223339731154,-15.031044036637228,43.22157170892805
2025-10-16,oracle_season,exp004 全年探索,-39.14519696328412,-15.217361142634227,42.082408704569545
2025-10-17,oracle_season,exp004 全年探索,-36.791507358822436,-15.393962711006882,40.95733481753813
2025-10-18,oracle_season,exp004 全年探索,-34.41602837824908,-15.56060197808093,39.851009340099324
2025-10-19,oracle_season,exp004 全年探索,-32.02165322485811,-15.717041527765721,38.76829194869096
2025-10-20,oracle_season,exp004 全年探索,-29.61129100484753,-15.863053584438951,37.7142326311858
2025-10-21,oracle_season,exp004 全年探索,-27.187863261919585,-15.998420295154899,36.69405301144203
2025-10-22,oracle_season,exp004 全年探索,-24.754300499085776,-16.122934000818265,35.71311669787001
2025-10-23,oracle_season,exp004 全年探索,-22.313538691784334,-16.236397495990516,34.77688612331613
2025-10-24,oracle_season,exp004 全年探索,-19.868515796457803,-16.338624277066074,33.890863399692186
2025-10-25,oracle_season,exp004 全年探索,-17.422168258717107,-16.429438778441142,33.06051309966601
2025-10-26,oracle_season,exp004 全年探索,-14.977427525234528,-16.50867659647571,32.29116572323008
2025-10-27,oracle_season,exp004 全年探索,-12.537216563497298,-16.576184700907746,31.587902008664383
2025-10-28,oracle_season,exp004 全年探索,-10.1044463935423,-16.631821633515962,30.95542023730097
2025-10-29,oracle_season,exp004 全年探索,-7.682012635780293,-16.675457693762592,30.397891168735466
2025-10-30,oracle_season,exp004 全年探索,-5.272792078998545,-16.706975111190683,29.918807968509118
2025-10-31,oracle_season,exp004 全年探索,-2.879639272603953,-16.72626820438876,29.520841012561398
2025-11-01,oracle_season,exp004 全年探索,-0.505383147141774,-16.733243526307643,29.205709197576258
2025-11-02,oracle_season,exp004 全年探索,1.84717633291079,-16.72781999574917,28.97407977102286
2025-11-03,oracle_season,exp004 全年探索,4.175271480114087,-16.70992901489156,28.825507310465575
2025-11-04,oracle_season,exp004 全年探索,6.476170154880482,-16.67951457267281,28.758419275052624
2025-11-05,oracle_season,exp004 全年探索,8.747178992265194,-16.6365333339309,28.770150922706094
2025-11-06,oracle_season,exp004 全年探索,10.98564658091465,-16.580954714161194,28.85702713477995
2025-11-07,oracle_season,exp004 全年探索,13.18896659041399,-16.512760939827267,29.01448381119608
2025-11-08,oracle_season,exp004 全年探索,15.354580843335311,-16.431947094122524,29.237217894518714
2025-11-09,oracle_season,exp004 全年探索,17.47998232835291,-16.338521148121753,29.519353304585003
2025-11-10,oracle_season,exp004 全年探索,19.56271815086469,-16.232503977298943,29.854610201712827
2025-11-11,oracle_season,exp004 全年探索,21.600392417634723,-16.11392936336402,30.236466709724862
2025-11-12,oracle_season,exp004 全年探索,23.590669052041875,-15.982843981406932,30.658304928791758
2025-11-13,oracle_season,exp004 全年探索,25.53127453661581,-15.83930737237986,31.113536109295776
2025-11-14,oracle_season,exp004 全年探索,27.42000057961678,-15.683391900913323,31.595702708688595
2025-11-15,oracle_season,exp004 全年探索,29.254706702510575,-15.515182698530047,32.09855737384398
2025-11-16,oracle_season,exp004 全年探索,31.0333227452844,-15.334777592293111,32.61612054015184
2025-11-17,oracle_season,exp004 全年探索,32.753851286649024,-15.142287018992809,33.142719329245594
2025-11-18,oracle_season,exp004 全年探索,34.41436997626644,-14.937833924940245,33.67301086685531
2025-11-19,oracle_season,exp004 全年探索,36.0130337762569,-14.72155365147978,34.201993175839306
2025-11-20,oracle_season,exp004 全年探索,37.54807710934147,-14.493593806371614,34.72500657002493
2025-11-21,oracle_season,exp004 全年探索,39.0178159110839,-14.254114121144713,35.237728101711426
2025-11-22,oracle_season,exp004 全年探索,40.42064958382015,-14.003286294624846,35.736161188269946
2025-11-23,oracle_season,exp004 全年探索,41.755062849972404,-13.741293822780811,36.216622119644455
2025-11-24,oracle_season,exp004 全年探索,43.01962750256132,-13.468331815087948,36.67572476298572
2025-11-25,oracle_season,exp004 全年探索,44.21300405086395,-13.184606797630765,37.11036444923994
2025-11-26,oracle_season,exp004 全年探索,45.33394325928458,-12.890336503152845,37.51770175355926
2025-11-27,oracle_season,exp004 全年探索,46.38128757761461,-12.585749648282201,37.895146664169374
2025-11-28,oracle_season,exp004 全年探索,47.35397246103231,-12.271085698233698,38.240343466486074
2025-11-29,oracle_season,exp004 全年探索,48.251027578259695,-11.946594619173052,38.5511565428196
2025-11-30,oracle_season,exp004 全年探索,49.0715779064918,-11.612536618624837,38.82565719551526
2025-12-01,oracle_season,exp004 全年探索,49.81484471180417,-11.269181874136017,39.062111535305
2025-12-02,oracle_season,exp004 全年探索,50.480146413891845,-10.916810250548377,39.2589694312773
2025-12-03,oracle_season,exp004 全年探索,51.0668993341428,-10.555711006205657,39.414854488967904
2025-12-04,oracle_season,exp004 全年探索,51.57461832617212,-10.186182488400505,39.52855500468015
2025-12-05,oracle_season,exp004 全年探索,52.00291728808614,-9.808531818457125,39.59901583421155
2025-12-06,oracle_season,exp004 全年探索,52.35150955589719,-9.423074566757016,39.62533111021748
2025-12-07,oracle_season,exp004 全年探索,52.62020817763342,-9.030134418133827,39.606737742819526
2025-12-08,oracle_season,exp004 全年探索,52.80892606783801,-8.630042827978311,39.54260964137961
2025-12-09,oracle_season,exp004 全年探索,52.91767604230961,-8.22313866948205,39.432452600813015
2025-12-10,oracle_season,exp004 全年探索,52.94657073303813,-7.8097678723996715,39.27589980263974
2025-12-11,oracle_season,exp004 全年探索,52.89582238348243,-7.390283053763813,39.07270788896359
2025-12-12,oracle_season,exp004 全年探索,52.765742524436305,-6.965043140973381,38.82275357633684
2025-12-13,oracle_season,exp004 全年探索,52.556741530894705,-6.534412987675756,38.526030786088334
2025-12-14,oracle_season,exp004 全年探索,52.269328060465654,-6.098762982910904,38.18264827817762
2025-12-15,oracle_season,exp004 全年探索,51.904108374016836,-5.658468653941889,37.79282778717213
2025-12-16,oracle_season,exp004 全年探索,51.46178553937832,-5.213910263251761,37.356902671872454
2025-12-17,oracle_season,exp004 全年探索,50.94315851907413,-4.765472400151272,36.87531710486139
2025-12-18,oracle_season,exp004 全年探索,50.34912114318442,-4.313543567488739,36.34862584544576
2025-12-19,oracle_season,exp004 全年探索,49.6806609685667,-3.858515763917415,35.77749465989662
2025-12-20,oracle_season,exp004 全年探索,48.93885802583655,-3.4007840622266703,35.16270147771878
2025-12-21,oracle_season,exp004 全年探索,48.124883455584396,-2.9407461841969234,34.50513840320096
2025-12-22,oracle_season,exp004 全年探索,47.239998035493244,-2.478802072492511,33.805814739795665
2025-12-23,oracle_season,exp004 全年探索,46.28555060011289,-2.015353460072055,33.065861233320874
2025-12-24,oracle_season,exp004 全年探索,45.262976355188556,-1.5508034376163906,32.286535802104744
2025-12-25,oracle_season,exp004 全年探索,44.1737950885725,-1.0855560194809748,31.469231102549163
2025-12-26,oracle_season,exp004 全年探索,43.01960927985192,-0.620015708658356,30.61548438337656
2025-12-27,oracle_season,exp004 全年探索,41.80210211096663,-0.15458706127066357,29.72699021952582
2025-12-28,oracle_season,exp004 全年探索,40.52303538019503,0.3103257489195894,28.805616898647305
2025-12-29,oracle_season,exp004 全年探索,39.18424732200614,0.7743193654701075,27.853427474944766
2025-12-30,oracle_season,exp004 全年探索,37.787650335381514,1.2369916831903016,26.872706827545095
2025-12-31,oracle_season,exp004 全年探索,36.335228623334636,1.6979422805447677,25.865996491426223
