family,level,replicate_id,day,total_cost_yuan
correlated_noise,0.01,6,188,55228.74228542421
correlated_noise,0.01,6,189,54521.39749483603
correlated_noise,0.01,6,190,51220.12219611115
correlated_noise,0.01,6,191,28633.21720532309
correlated_noise,0.01,6,192,25423.331473240167
correlated_noise,0.01,6,193,50540.63699727152
correlated_noise,0.01,6,194,51622.5947620067
correlated_noise,0.01,6,195,50787.174772878774
correlated_noise,0.01,6,196,50236.156903268304
correlated_noise,0.01,6,197,51064.93581048786
correlated_noise,0.01,6,198,28090.74204535915
correlated_noise,0.01,6,199,25099.04165489994
correlated_noise,0.01,6,200,48978.2224634099
correlated_noise,0.01,6,201,50997.624457731334
correlated_noise,0.01,6,202,52842.61396392822
correlated_noise,0.01,6,203,49964.380840573125
correlated_noise,0.01,6,204,50076.98238474768
correlated_noise,0.01,6,205,27229.420178748158
correlated_noise,0.01,6,206,26068.809297666958
correlated_noise,0.01,6,207,50763.18653813604
correlated_noise,0.01,6,208,68093.61143715648
correlated_noise,0.01,6,209,52703.56206930936
correlated_noise,0.01,6,210,49911.08543410597
correlated_noise,0.01,6,211,50204.56279323672
correlated_noise,0.01,6,212,25115.114188578285
correlated_noise,0.01,6,213,24130.696037148187
correlated_noise,0.01,6,214,48202.505747928044
correlated_noise,0.01,6,215,47863.92159289631
correlated_noise,0.01,6,216,45744.1875155673
correlated_noise,0.01,6,217,49849.61728646974
correlated_noise,0.01,6,218,45211.57613239047
correlated_noise,0.01,6,219,23705.965700796143
correlated_noise,0.01,6,220,23176.28940916575
correlated_noise,0.01,6,221,51923.293402042094
correlated_noise,0.01,6,222,45451.76121970362
correlated_noise,0.01,6,223,45776.85590753608
correlated_noise,0.01,6,224,45771.111133765706
correlated_noise,0.01,6,225,45646.4499474684
correlated_noise,0.01,6,226,23028.058378468824
correlated_noise,0.01,6,227,23704.208005455246
correlated_noise,0.01,6,228,44704.45011516391
correlated_noise,0.01,6,229,45471.12691005722
correlated_noise,0.01,6,230,44678.04435833811
correlated_noise,0.01,6,231,70216.5574767165
correlated_noise,0.01,6,232,46146.455995855555
correlated_noise,0.01,6,233,24601.349212975314
correlated_noise,0.01,6,234,23459.98703482048
correlated_noise,0.01,6,235,45935.87561368361
correlated_noise,0.01,6,236,47493.27288748572
correlated_noise,0.01,6,237,46965.227733076725
correlated_noise,0.01,6,238,45856.90600120174
correlated_noise,0.01,6,239,50373.426694233865
correlated_noise,0.01,6,240,25002.16931989546
correlated_noise,0.01,6,241,23868.391220657126
correlated_noise,0.01,6,242,46885.27871049947
correlated_noise,0.01,6,243,45257.2559048742
correlated_noise,0.01,6,244,39651.11451779239
correlated_noise,0.01,6,245,38277.24721051618
correlated_noise,0.01,6,246,38545.780217534055
correlated_noise,0.01,6,247,17911.03265233724
correlated_noise,0.01,6,248,18813.484215877834
correlated_noise,0.01,6,249,50339.24644228691
correlated_noise,0.01,6,250,75516.83675821725
correlated_noise,0.01,6,251,40142.217160846354
correlated_noise,0.01,6,252,48601.516103380105
correlated_noise,0.01,6,253,41172.64459246126
correlated_noise,0.01,6,254,17840.767958603425
correlated_noise,0.01,6,255,19009.769578519084
correlated_noise,0.01,6,256,40307.34357393659
correlated_noise,0.01,6,257,40887.81867320473
correlated_noise,0.01,6,258,40966.55159832343
correlated_noise,0.01,6,259,41787.91564054176
correlated_noise,0.01,6,260,40048.69060375748
correlated_noise,0.01,6,261,19024.59350243591
correlated_noise,0.01,6,262,18366.094048299452
correlated_noise,0.01,6,263,42453.46017627184
correlated_noise,0.01,6,264,42555.855164197055
correlated_noise,0.01,6,265,43307.9232061813
correlated_noise,0.01,6,266,41901.38812009932
correlated_noise,0.01,6,267,43472.316189188045
correlated_noise,0.01,6,268,19101.670893177947
correlated_noise,0.01,6,269,18315.033554195263
correlated_noise,0.01,6,270,45156.04759100751
correlated_noise,0.01,6,271,44196.09976170944
correlated_noise,0.01,6,272,45208.345017909975
correlated_noise,0.01,6,273,44336.74912653015
correlated_noise,0.01,6,274,41325.61516199658
correlated_noise,0.01,6,275,16625.05120288791
correlated_noise,0.01,6,276,17078.44963862514
correlated_noise,0.01,6,277,40951.45179946855
correlated_noise,0.01,6,278,39103.630724047005
correlated_noise,0.01,6,279,39007.33543871595
correlated_noise,0.01,6,280,38096.75503412188
correlated_noise,0.01,6,281,38373.155417751346
correlated_noise,0.01,6,282,16039.887241393966
correlated_noise,0.01,6,283,15769.980215059008
correlated_noise,0.01,6,284,40945.56908403129
correlated_noise,0.01,6,285,39436.49525965103
correlated_noise,0.01,6,286,39297.417001802605
correlated_noise,0.01,6,287,45180.7349596402
correlated_noise,0.01,6,288,45535.43701234168
correlated_noise,0.01,6,289,17385.890616894823
correlated_noise,0.01,6,290,16128.811229930643
correlated_noise,0.01,6,291,41140.30564070393
correlated_noise,0.01,6,292,44546.424790828314
correlated_noise,0.01,6,293,43172.731282359564
correlated_noise,0.01,6,294,43685.495395338236
correlated_noise,0.01,6,295,44308.57079074814
correlated_noise,0.01,6,296,17585.75525692186
correlated_noise,0.01,6,297,17061.137118490424
correlated_noise,0.01,6,298,43490.651752673
correlated_noise,0.01,6,299,44717.493273867156
correlated_noise,0.01,6,300,44061.02836963037
correlated_noise,0.01,6,301,48367.102401498414
correlated_noise,0.01,6,302,46081.75393562138
correlated_noise,0.01,6,303,17673.15492916065
correlated_noise,0.01,6,304,17683.600254435387
correlated_noise,0.01,6,305,46167.08918758755
correlated_noise,0.01,6,306,47207.12292104786
correlated_noise,0.01,6,307,47426.48602825802
correlated_noise,0.01,6,308,46924.09375654366
correlated_noise,0.01,6,309,50644.52287146312
correlated_noise,0.01,6,310,19421.480689522803
correlated_noise,0.01,6,311,18310.856638074605
correlated_noise,0.01,6,312,47698.39516113054
correlated_noise,0.01,6,313,48627.708596436336
correlated_noise,0.01,6,314,49870.8918924891
correlated_noise,0.01,6,315,48887.66168446648
correlated_noise,0.01,6,316,48668.408199785306
correlated_noise,0.01,6,317,18171.121142722375
correlated_noise,0.01,6,318,18580.065531579356
correlated_noise,0.01,6,319,49745.79181585052
correlated_noise,0.01,6,320,50520.53903639727
correlated_noise,0.01,6,321,49575.52388631197
correlated_noise,0.01,6,322,51524.755330000684
correlated_noise,0.01,6,323,50226.90971555122
correlated_noise,0.01,6,324,18706.269146607905
correlated_noise,0.01,6,325,19265.556790602277
correlated_noise,0.01,6,326,50219.75086388808
correlated_noise,0.01,6,327,51118.74758169844
correlated_noise,0.01,6,328,50818.68394194805
correlated_noise,0.01,6,329,51231.57225333486
correlated_noise,0.01,6,330,50749.04163356393
correlated_noise,0.01,6,331,18702.52292090944
correlated_noise,0.01,6,332,28805.832380390457
correlated_noise,0.01,6,333,51958.760041823676
correlated_noise,0.01,6,334,74616.07185899068
correlated_noise,0.01,6,335,62376.874478971215
correlated_noise,0.01,6,336,58793.98456177133
correlated_noise,0.01,6,337,59544.12750985718
correlated_noise,0.01,6,338,25906.288758766932
correlated_noise,0.01,6,339,27656.04837499174
correlated_noise,0.01,6,340,61089.59388077818
correlated_noise,0.01,6,341,62398.55913411868
correlated_noise,0.01,6,342,61423.66204421629
correlated_noise,0.01,6,343,60448.5349845771
correlated_noise,0.01,6,344,60219.3602463274
correlated_noise,0.01,6,345,25787.267903459997
correlated_noise,0.01,6,346,25566.291514595723
correlated_noise,0.01,6,347,59736.737558637134
correlated_noise,0.01,6,348,61514.22700747877
correlated_noise,0.01,6,349,60535.48131394885
correlated_noise,0.01,6,350,60981.513919430436
correlated_noise,0.01,6,351,60539.86716845197
correlated_noise,0.01,6,352,26527.70647351838
correlated_noise,0.01,6,353,26012.966097016008
correlated_noise,0.01,6,354,60132.877926354886
correlated_noise,0.01,6,355,61244.91201699147
correlated_noise,0.01,6,356,60839.36744382391
correlated_noise,0.01,6,357,60062.828237508445
correlated_noise,0.01,6,358,59735.18500027393
correlated_noise,0.01,6,359,26089.483838944172
correlated_noise,0.01,6,360,25379.301651381254
correlated_noise,0.01,6,361,58915.69647884199
correlated_noise,0.01,6,362,58960.867461080226
correlated_noise,0.01,6,363,58420.95209907784
correlated_noise,0.01,6,364,63123.39101531473
correlated_noise,0.02,6,31,24459.773182285913
correlated_noise,0.02,6,32,59171.04828397945
correlated_noise,0.02,6,33,52269.30811340178
correlated_noise,0.02,6,34,52751.773531871695
correlated_noise,0.02,6,35,64297.9921361545
correlated_noise,0.02,6,36,54256.71486547128
correlated_noise,0.02,6,37,20393.257740106164
correlated_noise,0.02,6,38,18512.417029596792
correlated_noise,0.02,6,39,52724.15133748018
correlated_noise,0.02,6,40,53469.78960039649
correlated_noise,0.02,6,41,51394.420420438786
correlated_noise,0.02,6,42,51460.13980991403
correlated_noise,0.02,6,43,51558.40687971086
correlated_noise,0.02,6,44,21900.78023155943
correlated_noise,0.02,6,45,18524.351733511918
correlated_noise,0.02,6,46,48982.44217898925
correlated_noise,0.02,6,47,49403.94462880019
correlated_noise,0.02,6,48,47842.49200772485
correlated_noise,0.02,6,49,49071.87445174421
correlated_noise,0.02,6,50,47616.75450646251
correlated_noise,0.02,6,51,17469.5407178961
correlated_noise,0.02,6,52,18019.602748657016
correlated_noise,0.02,6,53,47254.581294877615
correlated_noise,0.02,6,54,47052.83396635161
correlated_noise,0.02,6,55,45567.99410709179
correlated_noise,0.02,6,56,45509.821582012955
correlated_noise,0.02,6,57,50610.91624727416
correlated_noise,0.02,6,58,17433.41463523149
correlated_noise,0.02,6,59,18017.862594531536
correlated_noise,0.02,6,60,58063.71307692406
correlated_noise,0.02,6,61,67426.19137805047
correlated_noise,0.02,6,62,46044.107445905975
correlated_noise,0.02,6,63,45536.61854658065
correlated_noise,0.02,6,64,44405.343551245074
correlated_noise,0.02,6,65,16398.931344103592
correlated_noise,0.02,6,66,15697.620670649154
correlated_noise,0.02,6,67,43244.04329455213
correlated_noise,0.02,6,68,41885.354526056224
correlated_noise,0.02,6,69,43574.33442970604
correlated_noise,0.02,6,70,41959.5785390768
correlated_noise,0.02,6,71,63289.66762209064
correlated_noise,0.02,6,72,16008.981296748167
correlated_noise,0.02,6,73,16045.844994504798
correlated_noise,0.02,6,74,41724.22075269543
correlated_noise,0.02,6,75,43279.33094193374
correlated_noise,0.02,6,76,46130.25040471003
correlated_noise,0.02,6,77,39853.49656207476
correlated_noise,0.02,6,78,39702.480322315416
correlated_noise,0.02,6,79,15095.661179411636
correlated_noise,0.02,6,80,15296.38387357858
correlated_noise,0.02,6,81,40058.3695125745
correlated_noise,0.02,6,82,41882.965618579954
correlated_noise,0.02,6,83,41109.62893145067
correlated_noise,0.02,6,84,39996.65234186387
correlated_noise,0.02,6,85,39083.89432821816
correlated_noise,0.02,6,86,14507.490531253115
correlated_noise,0.02,6,87,14261.09576453404
correlated_noise,0.02,6,88,39231.64587307755
correlated_noise,0.02,6,89,38451.2349693757
correlated_noise,0.02,6,90,64429.44780394329
correlated_noise,0.02,6,91,49890.399220947955
correlated_noise,0.02,6,92,40498.685259392725
correlated_noise,0.02,6,93,13911.733117186934
correlated_noise,0.02,6,94,15690.358165375868
correlated_noise,0.02,6,95,37556.6536695103
correlated_noise,0.02,6,96,36629.752437406816
correlated_noise,0.02,6,97,40294.903146951285
correlated_noise,0.02,6,98,44493.413764462035
correlated_noise,0.02,6,99,37397.200659011854
correlated_noise,0.02,6,100,13631.548096618197
correlated_noise,0.02,6,101,14759.091431173192
correlated_noise,0.02,6,102,36293.53936522255
correlated_noise,0.02,6,103,34972.694337366585
correlated_noise,0.02,6,104,35960.02327501991
correlated_noise,0.02,6,105,35908.38395506282
correlated_noise,0.02,6,106,35662.37115468493
correlated_noise,0.02,6,107,12150.87506808306
correlated_noise,0.02,6,108,13104.619767937686
correlated_noise,0.02,6,109,45457.08534723428
correlated_noise,0.02,6,110,34291.01591502243
correlated_noise,0.02,6,111,36250.93725919345
correlated_noise,0.02,6,112,33919.39647938416
correlated_noise,0.02,6,113,33821.13730075308
correlated_noise,0.02,6,114,11781.784220734793
correlated_noise,0.02,6,115,12385.831576807264
correlated_noise,0.02,6,116,33770.546655309314
correlated_noise,0.02,6,117,45352.846966101526
correlated_noise,0.02,6,118,34824.987406903296
correlated_noise,0.02,6,119,35695.97754064399
correlated_noise,0.02,6,120,47345.975665484155
correlated_noise,0.02,6,121,20718.035762217856
correlated_noise,0.02,6,122,17718.975035207644
correlated_noise,0.02,6,123,34959.42599599893
correlated_noise,0.02,6,124,39931.30260673465
correlated_noise,0.02,6,125,36736.51075417145
correlated_noise,0.02,6,126,37478.74991423547
correlated_noise,0.02,6,127,37657.46096126578
correlated_noise,0.02,6,128,15018.833121997654
correlated_noise,0.02,6,129,15122.401423904565
correlated_noise,0.02,6,130,36865.35277664622
correlated_noise,0.02,6,131,37525.9433467855
correlated_noise,0.02,6,132,36498.77826828655
correlated_noise,0.02,6,133,35427.7443389758
correlated_noise,0.02,6,134,38046.22647363895
correlated_noise,0.02,6,135,15017.28285456191
correlated_noise,0.02,6,136,15073.000607441423
correlated_noise,0.02,6,137,35734.723552806354
correlated_noise,0.02,6,138,35549.92308137652
correlated_noise,0.02,6,139,34677.67514051347
correlated_noise,0.02,6,140,37072.11813871442
correlated_noise,0.02,6,141,35030.96793001768
correlated_noise,0.02,6,142,14631.461476726887
correlated_noise,0.02,6,143,14748.045389687568
correlated_noise,0.02,6,144,34858.863276743345
correlated_noise,0.02,6,145,36512.99735546436
correlated_noise,0.02,6,146,34295.2374854718
correlated_noise,0.02,6,147,35568.073401543224
correlated_noise,0.02,6,148,35137.78259720713
correlated_noise,0.02,6,149,14037.143113036098
correlated_noise,0.02,6,150,14151.914467964438
correlated_noise,0.02,6,151,111371.77947089818
correlated_noise,0.02,6,152,74022.72934127442
correlated_noise,0.02,6,153,49711.22452600904
correlated_noise,0.02,6,154,46531.40590749151
correlated_noise,0.02,6,155,48165.0789648818
correlated_noise,0.02,6,156,28365.645119004104
correlated_noise,0.02,6,157,30459.045650979115
correlated_noise,0.02,6,158,57592.009768128715
correlated_noise,0.02,6,159,48773.38904989551
correlated_noise,0.02,6,160,51258.1953110319
correlated_noise,0.02,6,161,62622.973020505946
correlated_noise,0.02,6,162,52386.3000802663
correlated_noise,0.02,6,163,21949.77040463441
correlated_noise,0.02,6,164,21271.929525475964
correlated_noise,0.02,6,165,52180.81659895303
correlated_noise,0.02,6,166,50871.651183727365
correlated_noise,0.02,6,167,49741.009313810915
correlated_noise,0.02,6,168,50881.131274631494
correlated_noise,0.02,6,169,50258.98592510929
correlated_noise,0.02,6,170,22768.130790769552
correlated_noise,0.02,6,171,18650.162504814038
correlated_noise,0.02,6,172,49702.506516306865
correlated_noise,0.02,6,173,46202.98822165861
correlated_noise,0.02,6,174,71139.03863155935
correlated_noise,0.02,6,175,49720.34635172363
correlated_noise,0.02,6,176,48136.82968293917
correlated_noise,0.02,6,177,21761.286135485916
correlated_noise,0.02,6,178,17930.596495052352
correlated_noise,0.02,6,179,51258.79349875313
correlated_noise,0.02,6,180,46889.8763204477
correlated_noise,0.02,6,181,83483.37250180368
correlated_noise,0.02,6,182,56855.42887537652
correlated_noise,0.02,6,183,60647.24310166213
correlated_noise,0.02,6,184,25817.011779938563
correlated_noise,0.02,6,185,24278.60410333374
correlated_noise,0.02,6,186,64013.548339519206
correlated_noise,0.02,6,187,55923.97421736672
correlated_noise,0.02,6,188,55359.66633118917
correlated_noise,0.02,6,189,54521.39749483603
correlated_noise,0.02,6,190,51383.772242712854
correlated_noise,0.02,6,191,28633.21720532309
correlated_noise,0.02,6,192,25389.90349961331
correlated_noise,0.02,6,193,50594.58669169391
correlated_noise,0.02,6,194,52215.29319380618
correlated_noise,0.02,6,195,50658.01759933335
correlated_noise,0.02,6,196,50043.17528451785
correlated_noise,0.02,6,197,51927.911499426074
correlated_noise,0.02,6,198,28090.74204535915
correlated_noise,0.02,6,199,25099.04165489994
correlated_noise,0.02,6,200,49143.79695912818
correlated_noise,0.02,6,201,51021.5608093415
correlated_noise,0.02,6,202,53096.7786027206
correlated_noise,0.02,6,203,49953.571994997474
correlated_noise,0.02,6,204,50206.48520069354
correlated_noise,0.02,6,205,27229.420178748158
correlated_noise,0.02,6,206,26701.722882105943
correlated_noise,0.02,6,207,50832.253865009
correlated_noise,0.02,6,208,77698.0264717904
correlated_noise,0.02,6,209,54754.06733602453
correlated_noise,0.02,6,210,49911.08543410597
correlated_noise,0.02,6,211,50225.02952204821
correlated_noise,0.02,6,212,25115.114188578285
correlated_noise,0.02,6,213,24130.696037148187
correlated_noise,0.02,6,214,49937.6341922864
correlated_noise,0.02,6,215,47894.786081314334
correlated_noise,0.02,6,216,45790.12392189408
correlated_noise,0.02,6,217,47627.35090805567
correlated_noise,0.02,6,218,47202.98597715753
correlated_noise,0.02,6,219,23702.368346179923
correlated_noise,0.02,6,220,23298.598097080147
correlated_noise,0.02,6,221,68910.22817331512
correlated_noise,0.02,6,222,45298.116099948646
correlated_noise,0.02,6,223,45560.45978691732
correlated_noise,0.02,6,224,45724.32595690539
correlated_noise,0.02,6,225,46023.56187075857
correlated_noise,0.02,6,226,23448.69942528562
correlated_noise,0.02,6,227,23933.55718596966
correlated_noise,0.02,6,228,45106.72307422516
correlated_noise,0.02,6,229,45455.18537056491
correlated_noise,0.02,6,230,44726.31498897885
correlated_noise,0.02,6,231,74111.87566617537
correlated_noise,0.02,6,232,46523.72386659034
correlated_noise,0.02,6,233,23688.775610638026
correlated_noise,0.02,6,234,25241.81354314957
correlated_noise,0.02,6,235,46635.08746734483
correlated_noise,0.02,6,236,47161.65743426242
correlated_noise,0.02,6,237,46972.233905115354
correlated_noise,0.02,6,238,45854.46235068763
correlated_noise,0.02,6,239,55154.1431418544
correlated_noise,0.02,6,240,26290.071626373126
correlated_noise,0.02,6,241,23998.454538376922
correlated_noise,0.02,6,242,46883.336655833795
correlated_noise,0.02,6,243,45257.2559048742
correlated_noise,0.02,6,244,39647.98361487677
correlated_noise,0.02,6,245,38282.6842789406
correlated_noise,0.02,6,246,38557.80758201913
correlated_noise,0.02,6,247,17924.358260863606
correlated_noise,0.02,6,248,18362.638561258213
correlated_noise,0.02,6,249,54317.635061450885
correlated_noise,0.02,6,250,79778.74934566591
correlated_noise,0.02,6,251,40158.99359476841
correlated_noise,0.02,6,252,44842.605133372446
correlated_noise,0.02,6,253,42861.94790058333
correlated_noise,0.02,6,254,16577.03883782547
correlated_noise,0.02,6,255,19768.751923636395
correlated_noise,0.02,6,256,40433.55261862887
correlated_noise,0.02,6,257,40863.62479013585
correlated_noise,0.02,6,258,40993.24014724107
correlated_noise,0.02,6,259,42329.64605054694
correlated_noise,0.02,6,260,40146.40629623149
correlated_noise,0.02,6,261,20623.59525665159
correlated_noise,0.02,6,262,18452.84389300461
correlated_noise,0.02,6,263,42472.58213271723
correlated_noise,0.02,6,264,44663.37317414026
correlated_noise,0.02,6,265,43574.06293348779
correlated_noise,0.02,6,266,41994.80091657756
correlated_noise,0.02,6,267,43473.24537837349
correlated_noise,0.02,6,268,19140.083290452745
correlated_noise,0.02,6,269,19284.614891342557
correlated_noise,0.02,6,270,45160.65249226034
correlated_noise,0.02,6,271,44232.573056998524
correlated_noise,0.02,6,272,45105.533498868404
correlated_noise,0.02,6,273,44341.218078220685
correlated_noise,0.02,6,274,41323.82181120766
correlated_noise,0.02,6,275,16625.05120288791
correlated_noise,0.02,6,276,17078.44963862514
correlated_noise,0.02,6,277,40944.88118539496
correlated_noise,0.02,6,278,39316.9487508302
correlated_noise,0.02,6,279,39007.33543871595
correlated_noise,0.02,6,280,43038.89471842781
correlated_noise,0.02,6,281,38433.48185108524
correlated_noise,0.02,6,282,16040.666072443468
correlated_noise,0.02,6,283,16128.823567468251
correlated_noise,0.02,6,284,44098.92024040457
correlated_noise,0.02,6,285,40250.92032524533
correlated_noise,0.02,6,286,39958.397877033036
correlated_noise,0.02,6,287,50895.64193006658
correlated_noise,0.02,6,288,46762.262924256174
correlated_noise,0.02,6,289,17385.890616894823
correlated_noise,0.02,6,290,16134.647601367737
correlated_noise,0.02,6,291,41017.9306190082
correlated_noise,0.02,6,292,44484.236612791865
correlated_noise,0.02,6,293,43299.72388478526
correlated_noise,0.02,6,294,43769.892786816694
correlated_noise,0.02,6,295,44323.279605284224
correlated_noise,0.02,6,296,17550.438863296928
correlated_noise,0.02,6,297,17072.413794147516
correlated_noise,0.02,6,298,43490.651752673
correlated_noise,0.02,6,299,44598.480706871356
correlated_noise,0.02,6,300,44089.074480777286
correlated_noise,0.02,6,301,48215.704340800636
correlated_noise,0.02,6,302,46095.07146816386
correlated_noise,0.02,6,303,17740.218504854616
correlated_noise,0.02,6,304,17671.668547736957
correlated_noise,0.02,6,305,46452.508191428555
correlated_noise,0.02,6,306,47205.93526827638
correlated_noise,0.02,6,307,47414.298916837855
correlated_noise,0.02,6,308,46945.63144359711
correlated_noise,0.02,6,309,53095.24950487421
correlated_noise,0.02,6,310,21001.584052238908
correlated_noise,0.02,6,311,18310.856638074605
correlated_noise,0.02,6,312,47843.45519655576
correlated_noise,0.02,6,313,48552.28272968052
correlated_noise,0.02,6,314,49879.33947641451
correlated_noise,0.02,6,315,48887.66168446648
correlated_noise,0.02,6,316,49101.21770517842
correlated_noise,0.02,6,317,18167.528934784794
correlated_noise,0.02,6,318,19611.32955136442
correlated_noise,0.02,6,319,49745.79181585052
correlated_noise,0.02,6,320,50580.082584251024
correlated_noise,0.02,6,321,50809.16708066772
correlated_noise,0.02,6,322,54538.120804563674
correlated_noise,0.02,6,323,50293.639878117516
correlated_noise,0.02,6,324,18670.35889632812
correlated_noise,0.02,6,325,19264.864669384475
correlated_noise,0.02,6,326,50876.89089026954
correlated_noise,0.02,6,327,51811.413602182634
correlated_noise,0.02,6,328,52110.989389591516
correlated_noise,0.02,6,329,51295.797417126836
correlated_noise,0.02,6,330,51135.271210223495
correlated_noise,0.02,6,331,18734.786463625904
correlated_noise,0.02,6,332,33623.46969585502
correlated_noise,0.02,6,333,51460.007998369096
correlated_noise,0.02,6,334,72058.78584638303
correlated_noise,0.02,6,335,61917.60060759731
correlated_noise,0.02,6,336,58833.21560850892
correlated_noise,0.02,6,337,59746.405535460435
correlated_noise,0.02,6,338,26750.258078210165
correlated_noise,0.02,6,339,28971.12165822107
correlated_noise,0.02,6,340,61016.13047256443
correlated_noise,0.02,6,341,62398.55913411868
correlated_noise,0.02,6,342,61626.79721779174
correlated_noise,0.02,6,343,60497.32973949493
correlated_noise,0.02,6,344,60527.22952336195
correlated_noise,0.02,6,345,25793.96422730779
correlated_noise,0.02,6,346,25618.28646905803
correlated_noise,0.02,6,347,60015.1956693808
correlated_noise,0.02,6,348,61630.848094154324
correlated_noise,0.02,6,349,60535.48131394885
correlated_noise,0.02,6,350,61118.345731207155
correlated_noise,0.02,6,351,60603.411232596336
correlated_noise,0.02,6,352,26527.70647351838
correlated_noise,0.02,6,353,26028.05250584887
correlated_noise,0.02,6,354,60153.97637930271
correlated_noise,0.02,6,355,62218.59176416418
correlated_noise,0.02,6,356,61926.90590831694
correlated_noise,0.02,6,357,60199.80722688101
correlated_noise,0.02,6,358,60132.519628367554
correlated_noise,0.02,6,359,26044.364050854732
correlated_noise,0.02,6,360,25383.07610071103
correlated_noise,0.02,6,361,58914.76391430325
correlated_noise,0.02,6,362,59006.20178963359
correlated_noise,0.02,6,363,59325.98202301981
correlated_noise,0.02,6,364,64536.254016188104
correlated_noise,0.05,6,31,24709.61910261232
correlated_noise,0.05,6,32,65751.54584662133
correlated_noise,0.05,6,33,56317.752990749614
correlated_noise,0.05,6,34,53587.196457692655
correlated_noise,0.05,6,35,93375.7165879993
correlated_noise,0.05,6,36,54258.86805078747
correlated_noise,0.05,6,37,23436.97957655119
correlated_noise,0.05,6,38,17996.835414762885
correlated_noise,0.05,6,39,56451.63702116732
correlated_noise,0.05,6,40,53469.78960039649
correlated_noise,0.05,6,41,51858.376118243476
correlated_noise,0.05,6,42,52003.35640897682
correlated_noise,0.05,6,43,75903.4279859338
correlated_noise,0.05,6,44,39495.60422425282
correlated_noise,0.05,6,45,18524.351733511918
correlated_noise,0.05,6,46,50313.10504300306
correlated_noise,0.05,6,47,49416.86437842761
correlated_noise,0.05,6,48,47831.738718643755
correlated_noise,0.05,6,49,54041.76340269585
correlated_noise,0.05,6,50,47691.225038895645
correlated_noise,0.05,6,51,20568.690636070896
correlated_noise,0.05,6,52,18019.602748657016
correlated_noise,0.05,6,53,48515.127443129735
correlated_noise,0.05,6,54,48396.39344740256
correlated_noise,0.05,6,55,45621.34550707904
correlated_noise,0.05,6,56,45993.33847457747
correlated_noise,0.05,6,57,71146.74765991695
correlated_noise,0.05,6,58,19293.00496873681
correlated_noise,0.05,6,59,18958.507320834804
correlated_noise,0.05,6,60,49116.858477147
correlated_noise,0.05,6,61,80704.71544941736
correlated_noise,0.05,6,62,51728.226695299454
correlated_noise,0.05,6,63,46209.92587668892
correlated_noise,0.05,6,64,65540.44309202129
correlated_noise,0.05,6,65,16398.931344103592
correlated_noise,0.05,6,66,15463.371505869942
correlated_noise,0.05,6,67,43762.11713029788
correlated_noise,0.05,6,68,42111.5960979339
correlated_noise,0.05,6,69,43574.33442970604
correlated_noise,0.05,6,70,43111.03886663102
correlated_noise,0.05,6,71,83640.73041167314
correlated_noise,0.05,6,72,18724.623823070968
correlated_noise,0.05,6,73,16045.844994504798
correlated_noise,0.05,6,74,42594.488419714115
correlated_noise,0.05,6,75,43290.96650352469
correlated_noise,0.05,6,76,53208.65664466434
correlated_noise,0.05,6,77,45627.39918253617
correlated_noise,0.05,6,78,40012.91218854037
correlated_noise,0.05,6,79,15095.661179411636
correlated_noise,0.05,6,80,15920.186260161854
correlated_noise,0.05,6,81,45538.26581153653
correlated_noise,0.05,6,82,56673.05304120284
correlated_noise,0.05,6,83,41323.800225060826
correlated_noise,0.05,6,84,42256.19054087528
correlated_noise,0.05,6,85,41071.6863092016
correlated_noise,0.05,6,86,18707.20381510187
correlated_noise,0.05,6,87,14374.937561329067
correlated_noise,0.05,6,88,39646.43697069998
correlated_noise,0.05,6,89,47775.12155393235
correlated_noise,0.05,6,90,76076.2086937482
correlated_noise,0.05,6,91,59567.602394330956
correlated_noise,0.05,6,92,49983.62839221897
correlated_noise,0.05,6,93,13931.861542192291
correlated_noise,0.05,6,94,18213.32034282697
correlated_noise,0.05,6,95,37639.54823643461
correlated_noise,0.05,6,96,36629.752437406816
correlated_noise,0.05,6,97,49643.35870006527
correlated_noise,0.05,6,98,58778.46125940453
correlated_noise,0.05,6,99,39313.81779214466
correlated_noise,0.05,6,100,13729.018571946413
correlated_noise,0.05,6,101,18850.249403309004
correlated_noise,0.05,6,102,51381.263723593096
correlated_noise,0.05,6,103,37840.78794021449
correlated_noise,0.05,6,104,36163.074069225724
correlated_noise,0.05,6,105,51198.539637142145
correlated_noise,0.05,6,106,58913.09446433238
correlated_noise,0.05,6,107,12150.87506808306
correlated_noise,0.05,6,108,18832.719486975882
correlated_noise,0.05,6,109,98328.42530916265
correlated_noise,0.05,6,110,34279.68472017694
correlated_noise,0.05,6,111,46739.3071647044
correlated_noise,0.05,6,112,34887.793892269954
correlated_noise,0.05,6,113,35909.84211799937
correlated_noise,0.05,6,114,11809.210216918105
correlated_noise,0.05,6,115,11759.442448682315
correlated_noise,0.05,6,116,34343.44211319662
correlated_noise,0.05,6,117,35973.85585715824
correlated_noise,0.05,6,118,35375.531687371134
correlated_noise,0.05,6,119,42741.48060187593
correlated_noise,0.05,6,120,50881.9903783882
correlated_noise,0.05,6,121,22582.483039516384
correlated_noise,0.05,6,122,18960.037140663124
correlated_noise,0.05,6,123,34798.97739042365
correlated_noise,0.05,6,124,48664.54390121928
correlated_noise,0.05,6,125,44297.12030914398
correlated_noise,0.05,6,126,37188.020319859475
