scenario,day,slot,matched,load_kw_sha256,pv_kw_sha256,price_sha256,errors_kwh_sha256,price_errors_sha256,representative_history_indices,representative_history_origins
4-3,197,108,True,54284e4ea4d29b0a4a293b0e456edd0bb5153ecfb44a6a27c1ca495d8b6b81d2,1194018b58962ad946b6b2f65548f90b25f2af09260487cf99fb64f5cfe47f0b,2ddf96ad016b305312775acae8ecef158633b0d44adbe929c782eb44a56a1944,8d3d3a19d1b760d74a542871177568326ccdd3be709899d2cf0afcecb0b17d57,84e84d944d729c80ca47896b0339fe2e6ce57e679899a90e846058bf6d8a05a3,"[0, 4, 9, 13, 18, 22, 27]","[24444, 25020, 25740, 26316, 27036, 27612, 28332]"
4-3,198,0,True,70111cd745f3a27989121fdc5aad6e929e65e93c563947c3cd969889f86a1446,e0b3dbaf31d31e3de55e3dcc301223ea447b021656f6d46c8089d9c58349d1a4,363cdcf6ffb609d87c700aaa9d0075e09d795b7a15a88bf8a9c04c6ed39dace2,5156d03373c1a778c3f481ee122c49b58096a1b2eafcf3f3e534c46b784a69fb,13706de30e8dac140b203b42e20a14a55ed44ed9e37f8f0d1f0965cff8df9813,"[0, 4, 9, 13, 18, 22, 27]","[24480, 25056, 25776, 26352, 27072, 27648, 28368]"
4-3,198,36,True,45780eb3758fcdd3434ef18adec7660033bd96b1cf110a5b15ef4292cb0018dd,0984234c36fb326f94940c977590641af53d3bfee29b1365deb7557aadfe1cfe,92829c77dd0b2fd353b045947b41f274ed343f18ae38d5c98d5152a2d2ae0a93,ec3e781cad3b05936e4bc0630a566a9e25b9afcf5bed499167a536ac1fa55aaf,ec0927022266d30b9b75b36745bca1af8cd429be1bf45b1ec82ab7bd99aba837,"[0, 4, 9, 13, 18, 22, 27]","[24516, 25092, 25812, 26388, 27108, 27684, 28404]"
4-3,198,72,True,6088580ae966e7c05938c3d39c422017f4b26d372b3bf5aec4f205936845a7f7,fb490f2e9573ed0a817a0670f77a21325ed8cc9873027ec3f5c50d6956e602ea,fd9fec930fab5bac0c883ee970870cdb8b487ebbd392d8f9c62fd91c95ec73c5,e42cc804ca038b5e86ffc0118563025bfbf712278461402d2dea7834011c8363,e9c6340544bfd029765a8a4e67b7687f8bc659d1ff9c275c86a3054e98ef2a8c,"[0, 4, 9, 13, 18, 22, 27]","[24552, 25128, 25848, 26424, 27144, 27720, 28440]"
4-3,198,108,True,78caf47e65825aff290de6e1a57a0fbc8114f9acc547c63a7f33c3e08a627c9e,bb277ddccc51dfa613f4759ca8fb893715711d3ca96139b823314b4c1bc27488,badc251056fe73baf8082302f18f168d47f0cc641d559db5eced8033d164b4db,8e5ea64161d987b62792dd50e085bf5cae8d545ef8f3bb78202692fb748bf803,d50a268f7a63ceb818caf6d9d54cbd0c3f8b2a75f682252b7f85a68455dc2abe,"[0, 4, 9, 13, 18, 22, 27]","[24588, 25164, 25884, 26460, 27180, 27756, 28476]"
4-3,199,0,True,6e93ab12edf111ca0f25905435c2ef83edda830fee8c3952a0fc1f6c5474af6e,c7f8117d65b6552b224010a54230f93a75491e7d3064c2aeca9e616ec3bb1ef3,aaa4db2cf352e8f42b0aec580b26f13c9b298b36a1d5e3c0d0399ab44ffb4da5,77c931b2aeb97d2cc2fa58f018e774d36feb82e7a6f4b576ba293a3a57e11582,d1801b12c7dd0b17661bff796910866dd7291e4685345493f48acc1a45dc27d2,"[0, 4, 9, 13, 18, 22, 27]","[24624, 25200, 25920, 26496, 27216, 27792, 28512]"
4-3,199,36,True,1f93944b2513e49fcc38b10c333d81bd3d68bce71bb4eed6e0b44d79c491d387,8d103209e3f6ad22869f6c562d8ce4d0c881b8f7271c6e8906d8eb9181f37fc2,c2a7ff4018197db440a744fcb257f190f045c0b3679b49bbf74f7229ddd1aef3,5cd565e6c849613b4a2366d3426f8f3bd9ff9c22bc354ec9f83e65c09a9521eb,0f8a41a894cf67c51d75db5f17884bb79e3def5de656e9b64ea1723f69154ced,"[0, 4, 9, 13, 18, 22, 27]","[24660, 25236, 25956, 26532, 27252, 27828, 28548]"
4-3,199,72,True,c79daddd5278fcd335d68379d359a05cfb92d92583d408abf5d8f039db95e788,c791b0f11b224b7905578bebe39d54b8543287440e8f6c78202d44b10f2b63a1,f6b79a3cd2ed90576993402fb7fd264eaa305ac0f6aefe411871042c416689c8,0d86de0c90a5db22ab0886b11bbe115f77aa879df9a009adb2f9bbdcb3d2c0ef,e7bdae655debfc5f028f0b3fb37ff0d94ce3e215ab09a9c6affc768edcbfbdb9,"[0, 4, 9, 13, 18, 22, 27]","[24696, 25272, 25992, 26568, 27288, 27864, 28584]"
4-3,199,108,True,312bacec2ee1a0c79d80024e640938140e699acca76873e4892cb91619dc713c,a76599787e8daadb736234d3445edd9743c50dabed6999f0cfbdd405e16998d8,666996ea91976ef61c40c66e3853690968f630946333e978edd22da440472e60,7efaf1461684ee4867c9ac920e17a6d799c242a3723e9729eeeba66d841470c9,fd6d7a7591719f1a3ff24dd3517a4180aab688644cbe268dcd6abaae6790d1a8,"[0, 4, 9, 13, 18, 22, 27]","[24732, 25308, 26028, 26604, 27324, 27900, 28620]"
4-3,200,0,True,5389fec681380491dfb6686ba56308f409eedfb4e15b5dfa38f43e06e233d38d,9401307b9772413146437ab979ea3f1e26a848e9820333dd8f4d22ca98993bee,8444bb4bec7527166738fc1eb5a88b4f0deddca890cba6dd9e25b221c8586711,f225b912c482261c24d8e6998121722441a040df2a34a34bd73c557fbcafe320,e48588c2b7be9c9a5dc102d56c43b87a09e64f7e4ae0801be575d42975dd20f1,"[0, 4, 9, 13, 18, 22, 27]","[24768, 25344, 26064, 26640, 27360, 27936, 28656]"
4-3,200,36,True,90d614fc59181bc3522d13e48d8483e8916a861ae3fb17f8a32b58b46259969f,ee900e146f6a07f1f3d8e7b0814caf539ca7f596a61cd47f79ec77e79d305683,46f385a2f34397e9319fcdadfd4c83409f3bac934e8cbb03fb6762d2adaf127a,84a57acc4ce62cefdefc1c7e0cf5c9f03f87fed101ccd030cf87065ce8b8be2b,a25368140dc10afbae72b1b8a6d5a52d38f860252bf6cdf185f4d117070a3b94,"[0, 4, 9, 13, 18, 22, 27]","[24804, 25380, 26100, 26676, 27396, 27972, 28692]"
4-3,200,72,True,baa89072b4be8448abf87f99b9b06464f936b3e053f26a61564d0eaed5989cd8,7d9bc187b280508c02c8f8628f3c85bc3add6e14af12250398b02a29b3b8edac,3dbafc1f29f40440605b50f539a82313ba7ab24626cadaddc172384e38a4319e,c4fe1e9e5e79ada9c49362ce29d5d858bb8e3e2c6589920db820aff083cdc204,56d6402c69eef8a0f2008e493d62ecdf5e0543267820a96648f1a84db6e6eb7a,"[0, 4, 9, 13, 18, 22, 27]","[24840, 25416, 26136, 26712, 27432, 28008, 28728]"
4-3,200,108,True,d18a28fa06cfda3a2d38282302291648b09f388274881cf1138a19e3e5169100,0fdc8d1dca393dac7109d00e6fe03c713d5232d6aaa939a680aaccf9e9a6ea50,e6a1599ba61ceb9137b03a19c66f7654ddaf314f460b506e39e3f664f424810f,a1eb5aab47b1dddcdd8a5ae85f675dcebdf9ab8caa98693afa2aed0878bbc66d,7beee55443f39061babe480e0c5636ed609fd42813ac62423e23aa86197d794c,"[0, 4, 9, 13, 18, 22, 27]","[24876, 25452, 26172, 26748, 27468, 28044, 28764]"
4-3,201,0,True,7244e7afdc090d83a75521e85c885bc6374c9815ce2f4f7312ec5c7076f8d080,b862949f09a377db72f92baccc34238546a597479df58c5bf9bc640ab5529e27,919b899a1bd0bc41ea637abc291da34a717b37fd3f9697946cb1c38bcc9b1060,9d6911e4dfa6888928b1101f3610000429c1da75acbdab88208764c8c03252c9,fd8ea452b47d030d2b1dd66ba9164a53c834aa9e5f53ed477bc8f726721a1f28,"[0, 4, 9, 13, 18, 22, 27]","[24912, 25488, 26208, 26784, 27504, 28080, 28800]"
4-3,201,36,True,ff92f04cf5624820dd76fa2fee91b425a7fd4398f6bee91348fd1b71518ba2bb,874b41aed659e4b3d9f85898283f09d6550de21b0997e9c307c4347b223fd676,f5f666b8630d47c7e334d58b6acd836bc59105d0f19c3ac70a442995adf835b5,a57a901b3adf934f6472da11dd5790a93a86b34cf62d2b04e8a07090c7a45004,af635f3280fb20cfa54da435dbdbf49e9fd0688dc35124e905c8e919934a1711,"[0, 4, 9, 13, 18, 22, 27]","[24948, 25524, 26244, 26820, 27540, 28116, 28836]"
4-3,201,72,True,efc1d3d0a94ea0a2a82cd57e5d05126a9df03efdd2088b8a992af00aae878d67,9ca3a394f56096548b28aeffadf1c7065d073af1ff916fd170b4ec0f71a9a747,24feb73c3af565ad1f21c27865af676bc2e12b80fd2f436b2a527534ae4d725e,3fddb767f7afca45c2de7fd0b7bd93d528b87102b759ce27b8590ba19dbc9367,1c68a26ca4488cd10e0b4d78d881e12ef11a014e430f580154156679301f0afc,"[0, 4, 9, 13, 18, 22, 27]","[24984, 25560, 26280, 26856, 27576, 28152, 28872]"
4-3,201,108,True,6f0ba299cfe2710cf031c36077b05377ed80559363e8fc41147db47c639063a9,db63f436300a9bc7573422f39490c414fbe74d02732e4d61d07fe72e551445ef,7e069746847fb7c2342c2a347d08e2fd2dada73c6f76514e184e86d77d840865,b31cbce083cb996b0a36a4a80838de9b8b8a1161c0a8de38900120fc4424ceb0,586d120eb604bc4a2218449ac23016079225686499c2a02341360103e8aec861,"[0, 4, 9, 13, 18, 22, 27]","[25020, 25596, 26316, 26892, 27612, 28188, 28908]"
4-3,202,0,True,928d0fe8c260ceb6b548af464aa4439e6b9bfb039c270c788e6ef2a4e28038c0,c00ce7c229075cffa38cc57d0bfa857425756a83f558d839444ba054071bf3de,0c5a927eada3276f52e4e0090705fcf2613980ad295e16c261e68afcb1c20b4a,712456d125309965f643b3de1d6d7442e978cc7ca142cdedb3c8315226135b7e,4dc55b780a8cf295e04ac9a966a10b810a7d2255ac53bf32bddda029fb6042d3,"[0, 4, 9, 13, 18, 22, 27]","[25056, 25632, 26352, 26928, 27648, 28224, 28944]"
4-3,202,36,True,bd0c787a718f926a877359624aca90e4630cbe0eeb6858b5fb1ca1b187c341ae,042a6d206b934f93557f951eff0df4101c5b2531ef04b0a3b19c2016fc16256c,b37a760249955b2014bc96d52a07537ed6fa0a5bdd9161ab4e02947e4b640e60,effe24f92b3bfdba58e215699b2acc2da74b243c98ebccf555902a41c95c4fce,e819fa47a57dc6df81ae17c0380d9fe00e6259226b1c4cdeb63799f9487812ef,"[0, 4, 9, 13, 18, 22, 27]","[25092, 25668, 26388, 26964, 27684, 28260, 28980]"
4-3,202,72,True,ed61943e817f6331d541dd1ce257b938f0135396ad6ada539220b9dd183252fc,59f7dbe39d461e0ee617d2c5398da5c7668272ba952f62f1f3c0c01cd658ba7f,97a85c71b1fe324cc2ff2a7dc0ccf9508c2c021bb026c339ac4049b2bfbb7606,743ccc11b6a0837aa50f8e693cf7c86d37e19b7d4cf72f9ff58c8a16983ff000,5ff6d19306c7ada37c1e7a848ee0db17b926c16f09235a0221030f8ea0eee250,"[0, 4, 9, 13, 18, 22, 27]","[25128, 25704, 26424, 27000, 27720, 28296, 29016]"
4-3,202,108,True,7289a9cf2262e60eafa069d487bcd17ed569d199b053f6700893407d2a52cb7e,ea50c9b61ea06f05f3ac08ac8194a234145a5af7d48e157b54343ab73a250766,d8e6212668b5eb1193b59c9e6532eceec99c8ad29420211cc2e2d2ece6978a50,b2c4ccd2fe36c1d16485c041912221da21e1e6aff2a4c3a036485eb40a3115b8,cd2984f9ef7d884158967cf92fb3db8fb857bb9b8fa96fa31b427321a9cd225a,"[0, 4, 9, 13, 18, 22, 27]","[25164, 25740, 26460, 27036, 27756, 28332, 29052]"
4-3,203,0,True,40fdd97f695b0c42da2dff92af4dad2490ab839e21c96c5adadf01ad56a3a3bb,74b36c1d11fbc395c5ce9b4bf3f2db2929a60421860359b3c7fa154202c88b25,7d95ca6927e2540cf53362f4dfc9a097d9ad51b37620c46c3e57aa6ddcbe4675,7a662e5473a575a7207f29d149a928f9ed1d2511f9bfc066533d073fadf6a109,383fbf768a9a427a9ed62f9328e0f1d9d71d6892673d69bab9430ce8b7dfdb4e,"[0, 4, 9, 13, 18, 22, 27]","[25200, 25776, 26496, 27072, 27792, 28368, 29088]"
4-3,203,36,True,9facac1197ab65902887c8f71fa2cfb2b0592432e6761ab6192c947a6d4b1f7f,7ee7cbec988b9b1133aa644f5fdf410b8d7bb734a9f55a46658e5a8d6e97087b,89046f764a4dae9e6d12d8cb13b8c91ea379e6dc900b50478225f9a87ea211ac,644f3397ea17acfcd07840438062c55880d849f0d0054ac01b43c4c9c61d6051,4ee23c2f6dbe628f40a8edd79a6e6bb9c011db4c7586a883ddc94656a941bc75,"[0, 4, 9, 13, 18, 22, 27]","[25236, 25812, 26532, 27108, 27828, 28404, 29124]"
4-3,203,72,True,fccfab633b71771a947b2bb3563ee7c822b74a74198d2e66bbe4462d62a89da6,99ba9c6697cbeda8e348933a5dab5d710bdfea11a059a73d09f23236594b4d57,76bc548601ad867cf58b8dbce98fcacf9e116aba9b35520d1bdfed42a5cbabaa,20fc6698f61de3746fa38be8f2a135cd172bd308ceab08b045c148e496edf7c0,5f8e8f7fb3b574db941e6a1be4bb2850298287835fde5ae11baf507a7f2cbb23,"[0, 4, 9, 13, 18, 22, 27]","[25272, 25848, 26568, 27144, 27864, 28440, 29160]"
4-3,203,108,True,5ff88ccf772189c6b63c93033ce94a0ac1c483d0b26628083521bc4ce8c5a50d,d71695a30f7cc8b36d0149dab396bc17400554c87ad218386ec65fe7ab72f1fd,aa29167677aa35bcd524e6bb79ee16780e2b27647e9b52b085de7fa7aecdaeef,603d485e34e8d8d8f8e86d95e322ed5676aea7fdee0a516242e8e845849db916,94b3ec2aa1dcd0921efb41ba00ba225688456ae737b47f2713fc46a9551e9bcd,"[0, 4, 9, 13, 18, 22, 27]","[25308, 25884, 26604, 27180, 27900, 28476, 29196]"
4-3,204,0,True,7673fbb971ed6f850cef504cea4cb6c1c4ea205ae54ed63b523a6bf599f60b59,b7361901d20783ef97266bb25115a5f038abc6d6b573258cb369f6523bfe2899,c398257c8a5b4b048148da18d41f8672df9bec8d7211a219586aac20f2f556ff,b5dfe8ef3e324499a4546b93cc0cd5374977b7e86689051cc2dfd3222f0010d4,9fd702ab91d6b4fba38ca3402703f1f9725aa37cd7ccc2e1299dee91bf3af8dd,"[0, 4, 9, 13, 18, 22, 27]","[25344, 25920, 26640, 27216, 27936, 28512, 29232]"
4-3,204,36,True,f2300931ab034f41a3bb807353cf1d3c35a138e714d00a6979ff1a7e42831ce9,1dc8c907f32d4d3a2316914acc2779d9f14957bbb342cb52dc4fcf57e2224f63,a9093c1597bda1fac0c1dc90af26702aef73ccc9ac2806a15aeb51a0dcc5e0b2,9ee089093d381a04e17cfefb8d47d24f1c665d7ccdd81d1a0554d5ece4582e11,71f2ce8b0ce3a350a3fbd66173b32915f2bb4c266c73d28f626fae40cde5fa00,"[0, 4, 9, 13, 18, 22, 27]","[25380, 25956, 26676, 27252, 27972, 28548, 29268]"
4-3,204,72,True,17e6d1c3d89c8464d42a21d69764ddf112b833d396cfb210758a1b9ac45194ad,e9ae47bc81cee62fbf0d3e411736346c513bc8ce8f721bd59d054a9515f8c03d,14f603ed802d1188260100f6210fccb7b76fd30ce943798a64f20e057e58a979,ccc5305a8c775faed96fba1014196509324921c102c8572ce6ca21752a820c5d,a68cf5a96ecca11dd1cc873882e8702f4bb6bd53e7fe31763be157c6975a23a8,"[0, 4, 9, 13, 18, 22, 27]","[25416, 25992, 26712, 27288, 28008, 28584, 29304]"
4-3,204,108,True,fb0b62f163f5778a1cd10bdf742df79c00977bcf9b32e232aef5f6220b4e4535,1fc1a00c7d62030148c08c18e7cd5d0619f91b6dcec82e6d34ad913045492d73,f7ef4c6ebda0a71ae82490b4cf82480aec2b6fc415ab7e777b68255220c226b8,3a39676940ae5ca48133108a72c24904ce5f10bc24abf1956cedeb4e63c1dde7,a32749d8f0c9f25f317cbbc5e9a9ab5177a396c0118af81d5146285e1d89a8df,"[0, 4, 9, 13, 18, 22, 27]","[25452, 26028, 26748, 27324, 28044, 28620, 29340]"
4-3,205,0,True,c9bb75fe8126d6e2ae18d040b2085bc821e34582efa1e87c5f1a24b3174d27df,b60714c4a97c46b988c9ce149fd067cbbba939c02200dd6243b84df5cea09593,5d4411e79c5ff993ba69ceae0346db3f35bd4ff0c9c6f723182fc20fba04d410,28c8e24f9da5fa44516f30b6dd13e2ab84bff2336767fa2ad322a9826d76c615,6b18ff25282eeace407f3740cad12801b8f2220d937f3a3ca4f9772b76f3d307,"[0, 4, 9, 13, 18, 22, 27]","[25488, 26064, 26784, 27360, 28080, 28656, 29376]"
4-3,205,36,True,919d031ba1a292a2fbddc90df155f692527f0673fbf0b4aa7ef814ed651e8888,0b94202f78d344d355461186c0e59dae8f8e7533b44ff472405eb2a2103c5a43,98087d00d70002a326e252a6c85b0f238b293702fa73ac04a361aaa4c6319d4b,f4d9333b7dc7e2edef0a7835bdad09e5a836e003490e1a9129d8af684b3ca445,c3ba9be53a2da60ae21cf1df77376bfe23fad3b61f0a016643606d543cadf12e,"[0, 4, 9, 13, 18, 22, 27]","[25524, 26100, 26820, 27396, 28116, 28692, 29412]"
4-3,205,72,True,962669e75ea94577fbf445195f10239b1931d36480169e7dcf7f6546a635e2e8,5e210dbcd3511b8b6346192a9795d210b45855e286628a55f1ccbf135740f852,d5a4d797139ec5843423f21cc22aabaee259a7ea26316e7c6c7cd8f3ca930140,6a232dd0b57461cd586d21b28d2333a1178264a6a6904f698dccd944c5852102,cee42dddf4fc0fb90cb52d420a9240fa5270bf7f4009ef45510d7f2e38202156,"[0, 4, 9, 13, 18, 22, 27]","[25560, 26136, 26856, 27432, 28152, 28728, 29448]"
4-3,205,108,True,3a8087060e262a1c04ebec358894758266797665d4a7ce61edaea9636fabe2b0,0368a7fed901c15fa75a468c2375653b279df4b8c2c0a8649d48d9aab1fb012f,51718598940bbb9e838233eecb4cf272875c63cf2a281d7a524f1837352546b1,5a1918ee9a5e20f4af0ab46d42d4a50f02796e2d0b6da6f81cbd412b5b4c8a2f,92c6636856522ba6edbd25800c4ccadc624ea6ddff293cc273957035630b75b6,"[0, 4, 9, 13, 18, 22, 27]","[25596, 26172, 26892, 27468, 28188, 28764, 29484]"
4-3,206,0,True,477ad988fe9dd3b511e1ef6459b127516fa16b46e061bb71143330f44ad2618a,d431e7bdbf48dd2de8d3c8bb23226bc7fe266b83e74cb336e57516e525eeaea3,3a2e1399fef87bd1c4a73fd6869ec0485aeb406e791a4f73dc51e6069539b7ec,2d5f606280cc03681d857e2d83269164aaad1d8b4520f217050fbd45e5db6acf,f2fecf31c3e902cc1ed74ba54d5bf81ab0844ff2c504db62471fe3a050942b6b,"[0, 4, 9, 13, 18, 22, 27]","[25632, 26208, 26928, 27504, 28224, 28800, 29520]"
4-3,206,36,True,1ac15c99afba75f2494096ecfa97dee3be47016f7f0082b192013e164b6e2444,3053c4691a7f41aa9f3503b5292904154dca2b280fa654af45b50cea628cd81c,5e97033cff802c09497ad373bfeac95ae415b21dece472a035915d93af4ddd14,96629f435e370b79e9b2675b19820e1a70e231b124def36f0b12bc7b3d3a5e0f,c5be5bf0e3666c9e9dd9d514f3dd3a99ee3229206f238c5ea5f0d46acca26910,"[0, 4, 9, 13, 18, 22, 27]","[25668, 26244, 26964, 27540, 28260, 28836, 29556]"
4-3,206,72,True,ba393da64c15d760a29d2f0ac3137c179fbaef3911de7188f1385261238cc84d,5778aee1d80a41bfeffb5efff3d216ebab8eb7bd3511c00808abba63580c25c5,4a494a20ff93f7a23ea595006959aa96a1f5174f0b8ad557934fdc8d494f881e,6d96266f1b8e94be71fb2b6490cf36e96d78a669f2c0061c21d1c8c90dadb01c,ba9c22d139cfb55b01b93e9126cd3e10950d4fee2f90beea19a0c580d00b149d,"[0, 4, 9, 13, 18, 22, 27]","[25704, 26280, 27000, 27576, 28296, 28872, 29592]"
4-3,206,108,True,f21f2fa32ab2cfc8c5582ca7be1be9b34de72eddf78e0680fde2a4619c03652b,273135114a0807597744935d366ca3fc361732f641eb035bda066286d0c76bec,4bfde5570b1a5007f66dc3a05f01b19fd3bc6588ec72723bcbeb4a0f00a7d01d,d8e98d3a1bb5f6baf764318d49db943e554dd88f4b53b53aa71ce301760769e1,75190788b730dce882d7937405e4cecf47086db9185a99cdaf32ef7b5f01c571,"[0, 4, 9, 13, 18, 22, 27]","[25740, 26316, 27036, 27612, 28332, 28908, 29628]"
4-3,207,0,True,7d8023f8e9ab688c8cc34899c61ef5d927b22c19be03d526ae875e1be15162cb,98cbe815e3fb979ee18fb2f09fda36515c9d0a10b8ef21a9677e608712c151ec,0d124638c5253c7d8d635f30cb84917a49a21cd1f7bae836df74632c62404bec,a4fbd201eb5542a3ce1270ca2b7a204ce36a80f6b16c1dfbf5c02c57aa54bd57,ac0104264f2bdf20c6948593afba7c46d36e77e801544bed1f48bebdd4d8fb53,"[0, 4, 9, 13, 18, 22, 27]","[25776, 26352, 27072, 27648, 28368, 28944, 29664]"
4-3,207,36,True,bfc04e362fadc0a14d717dc07b654884f1644bfee87475da233eef6a6b64fb73,cde8d1c9193e9bb702992867df590838d7fa99d49f4822bb29e99ded2e695d07,c94b24991fc44e0eb7d3d963392121c557c0dcaa3249a8524188c779941f1f54,8ff14e7afdce9278a94de2dbbe00d62cc8246e66f6173cdf64e6c3bcbcfe1cde,f7768b4167a953fc3d2c8e5dc4005de5e0d6e5953810307adbea9b4c95538537,"[0, 4, 9, 13, 18, 22, 27]","[25812, 26388, 27108, 27684, 28404, 28980, 29700]"
4-3,207,72,True,15da734237a0889017b01cfdc140c4fd9baa4348c18fed97afde8b27a4b4c82a,e731429d4e0e912aec0ca39d76e076f4a88d01b43f7143273cc2049e22f7d834,78786b9647224e53c0bc4e6f6daa5165304be4d8a2b8ef97597fc6add0784b6d,6b9870743124ed8a05e9da72b243cb5835085eea4657c587175564cd307123cc,786c247fda62a57fcb43cb78ff54fe3ce481dde6ad7c14890c8a254591485d50,"[0, 4, 9, 13, 18, 22, 27]","[25848, 26424, 27144, 27720, 28440, 29016, 29736]"
4-3,207,108,True,923baabbb8819211c6b714513c5f5ddb17c97925dd5b2d2148e717fc1d780d27,2ea9f8935d409e48c94de62d4219cf84bd85afac7cfdf19a58ad5b00522d1e3a,8aecf01fcc13b8d40fda147eb93f1a33ca8d43b701841eed84ee6fad4331443c,55d1589941084a9b710f5192bed8079b6eb3e2de8e11d8f1cee3c3aad17a4191,e26782d5711b871722961ac67c0f5c42cd8d583b67f4f43de2c2bb35abae96a1,"[0, 4, 9, 13, 18, 22, 27]","[25884, 26460, 27180, 27756, 28476, 29052, 29772]"
4-3,208,0,True,4907196752ebcd6810791832628fa58f0a6b00d84753ecd22f9ac2c4a9e4d3aa,329d0071b8c89061e812c02fb53623a7e2644a00ec1c9b384f1775691b75c73f,cb7b1af5cbd1ed30f7d6f8843262644671fe4cf86c6f0dffba9701f26bef5389,178b47d01d93c787edb025bb42149ef1c1b4a26c818918f4357e6554ad8bcfde,5b2f24acdf642d5f72d34453a2b2c833800578f18cdbbcc906f77994e6ea89b5,"[0, 4, 9, 13, 18, 22, 27]","[25920, 26496, 27216, 27792, 28512, 29088, 29808]"
4-3,208,36,True,e63fa41f23727505fbe13f9bfba00bd06d52953ba8a3a061c3cd10753d08c20e,8d12754f7930a92bf1745e6d89480503f789f25ded48302d4e8eca70241c29ec,d7a3ef3ca250eb88bdc1cce5905ec4c10ea242877e3346e02801805f579a8745,ecb0e3be5fb625e624f94673cfac7b70a6c9f789da837a8de537d595c78766f6,0fa1294c1480aec622764c01f89c550b8a8780dea37c11f72170e42a983114d2,"[0, 4, 9, 13, 18, 22, 27]","[25956, 26532, 27252, 27828, 28548, 29124, 29844]"
4-3,208,72,True,4bfa57e8d8aa5931e938382cbc62bd085756416861fac94ec864f674ba19e5fe,e7ddadc81e82f24c342b3f611c0d9ec96a81cc59079a0aa3729fa19ba4d645cc,b8996c1c31c0e99c73f0708056d6c30b1a5c6bfc45ceb1f78b138c1cd909994f,973d03b1da3834de30c0ccf34bada9edc9cd91f9a7618c2bfde15bdc3eca3716,a3918ffa2b4b7487b266ef19247f8e1ad582807955cb7a6b491dd4fa8d6568d5,"[0, 4, 9, 13, 18, 22, 27]","[25992, 26568, 27288, 27864, 28584, 29160, 29880]"
4-3,208,108,True,aad11cde2da877c7d00736462a8e5bbe955d3087a39823c5048736d9d1cce2e7,fb437f2291878fb76611dd5444e5413b60bd477efde94c28e7ac23fec207f549,c4e4f3f83c12f38dcea0d44f122e786110e763da7dc969108b3886cfaa52d991,05394bc38b9c413169c5d40acaa6948f6615d36c65d200474f76d156b2f61d95,c76a2cee3bfd121acaf763e90788add15fe1b06c914ac8b12f23c7a861e38ec2,"[0, 4, 9, 13, 18, 22, 27]","[26028, 26604, 27324, 27900, 28620, 29196, 29916]"
4-3,209,0,True,b06faf83813b43ff732af7f1a9ef945f645fcd79ce57a48112c198d5b444eb8c,357792bbc58431509c3a96b35593fc9d36a772e2f18116747686e79fdd54cb38,3e1c4b924e19dada636767f70121e1d94dd727d81ee4266e7c62b6e556b1b286,9f4488fd580f8432370d8d46f451df051e0b43feddee08c91ceecaf3f044c741,a7e8689fc7e29cf8c421f344c97956be4ead0f06e18295311174b15a8944afdb,"[0, 4, 9, 13, 18, 22, 27]","[26064, 26640, 27360, 27936, 28656, 29232, 29952]"
4-3,209,36,True,ac4d9dba2a69c7921bd82acdc5a04da4d8b996cf8c6027f73c2946b7fbc4d284,8b792686e9c96cdc849cfffca4e6270f0cfcd326d7a0fe210e75e7554c8ef1a8,e4eabb65826b8dd101e9e108ddbd5a4bcaf116a27db900a99087d6546cd0760c,921572cd5f65da91389ee726e62198bed6128e6c93913566e170a46806d385ef,bc8387455dd3ea9d9cb75e062454a1e8c6e36f0a213c89d57d6de4d896d82052,"[0, 4, 9, 13, 18, 22, 27]","[26100, 26676, 27396, 27972, 28692, 29268, 29988]"
4-3,209,72,True,00f219cd51b47ad89a6cf12517b9bdded95e299466121d6e44162320cbb48c05,546d47098e3ff9bf1bbd3fad5a7badfa09bbba8b4510488cb41fdef212f83bd7,ffbf2618ab137734f829c230de5df7bbb75f8811680f4cc91404869eb0f97e67,cdf3f23ead3230b974db6f01da3ebb0acd99443010ea1c9784095079f0ed9b9c,e5ce002e297f1ad1ed0bbb6b0f0fd3c4aaf4ab6dd8e7744e4d9314f055894fa8,"[0, 4, 9, 13, 18, 22, 27]","[26136, 26712, 27432, 28008, 28728, 29304, 30024]"
4-3,209,108,True,3efc5db37dfae88822475a068704550d8aeb306e7a47c666dda28633200ccaee,900aabe8415bc86a170045b13eed7478c0f682464b667279fffcccaf7fa1d7bc,e89cc25be6971c94041fccfdb3626fafcb44f5e0803239cf99e3e5d22a1a4b57,439b886d542bfbb3bff605fc0ecf2d7e129bc09b2e5e2cc1e291673e91118843,c118adaad5942f432dcd71bee303d6676225cbd3289ed38b9ab92cbfbe845141,"[0, 4, 9, 13, 18, 22, 27]","[26172, 26748, 27468, 28044, 28764, 29340, 30060]"
4-3,210,0,True,9c877ff252c92296455fbc15e3c4f6156cfbf929f27ccc1075fdceb1d77479b7,7cf1468d04a7515b4adac671a85f2321a4fed1d9c432099d0b909223b4dc755d,63929977939c71432d6dc75377f54c378679b5f43227256e44d8efeae3b2e043,10129362960249098b82f2f7ec001cfceed3309b3461203d640c2a956ecf65cc,739179a16f7f3b6d37da2fc1ee718864f4d9954f70302a7224bc7aafaafa07de,"[0, 4, 9, 13, 18, 22, 27]","[26208, 26784, 27504, 28080, 28800, 29376, 30096]"
