day,date,scenario,planned_cost,up_cost,down_cost,emergency_cost,total_cost,emergency_kwh,throughput_kwh,initial_soc,final_soc,seconds
350,2025-12-17,4-3,67837.79700519601,2483.732543062686,0.0,8.303609777041101,70329.83315803573,1.5772836503069811,50974.888508593576,1208.920829648221,1463.8243171538988,0.2703547920100391
351,2025-12-18,4-3,62404.58395811776,7774.413303302873,0.0,0.0,70178.99726142063,0.0,48865.94902323838,1463.8243171538988,1609.9121274771946,0.27378445805516094
352,2025-12-19,4-3,18821.366795938644,3180.305378505174,0.0,0.0,22001.67217444382,0.0,43275.220339593216,1609.9121274771946,1417.3638341212154,0.2856334170792252
353,2025-12-20,4-3,21131.344054378656,0.0,0.0,0.0,21131.344054378653,0.0,42992.08563028953,1417.3638341212154,1333.6272982227792,0.28409212501719594
354,2025-12-21,4-3,66655.97200106346,3535.9832647601665,0.0,1468.180054982524,71660.13532080615,217.91791225393033,54029.72343862946,1333.6272982227792,1393.7556402466803,0.31982116703875363
355,2025-12-22,4-3,68240.33884576996,2157.1849815514624,0.0,212.36241230756985,70609.88623962899,42.89295955661454,53644.84406407074,1393.7556402466803,1470.5115337316986,0.3282462090719491
356,2025-12-23,4-3,63090.72045159805,6513.826333187032,0.0,43.61496074394719,69648.16174552903,6.058054134863141,52062.886263373905,1470.5115337316986,1558.6177910582264,0.3113607499981299
357,2025-12-24,4-3,66856.46114531682,2046.1585383051859,0.0,0.0,68902.619683622,0.0,47980.85530483669,1558.6177910582264,1451.5717505682817,0.32070687506347895
358,2025-12-25,4-3,64765.686433202754,4072.3836020647645,0.0,304.7568089240269,69142.82684419154,50.63840109924374,50283.359477254664,1451.5717505682817,1458.2855263281288,0.36603483301587403
359,2025-12-26,4-3,18567.722429500853,3698.6847703250587,0.0,0.0,22266.40719982591,0.0,41441.677978288455,1458.2855263281288,1712.0688560188923,0.27010354201775044
360,2025-12-27,4-3,18287.128953556934,3712.27815326333,0.0,0.0,21999.40710682026,0.0,45126.903082049546,1712.0688560188923,1620.001093442646,0.2672480419278145
361,2025-12-28,4-3,65337.512379854015,1725.819758673585,0.0,120.21861096326487,67183.55074949087,15.929324362430748,56044.106906316934,1620.001093442646,1839.0633276764106,0.2800332499900833
362,2025-12-29,4-3,65876.78666446602,1455.2366852513449,0.0,0.0,67332.02334971738,0.0,48629.92934334805,1839.0633276764106,1386.7963545758357,0.293019708013162
363,2025-12-30,4-3,64616.64347935102,1147.7970724141583,0.0,248.73169512193851,66013.17224688712,41.088861517363625,55028.81931755545,1386.7963545758357,1371.820937575441,0.2505986250471324
364,2025-12-31,4-3,67756.42200781233,1161.1504180838692,0.0,382.1682298155264,69299.74065571174,128.80802793157523,50963.04303405553,1371.820937575441,1200.0,0.2734343749471009
