beta,date,month,slot,hour,charge_kwh,discharge_kwh,overlap_kwh,overlap_flag,significant_overlap_kwh,grid_kwh,emergency_kwh,end_soc_kwh,net_power_kw,total_cost
0.01,2025-04-04,2025-04,18,3.0,96.43601235205661,0.0,0.0,0,0.0,521.8503382434398,0.0,4004.95903034647,578.6160741123397,228.25733794768055
0.01,2025-04-04,2025-04,19,3.1666666666666665,96.43601235205661,0.0,0.0,0,0.0,521.4250218727807,0.0,4096.446264595459,578.6160741123397,227.91487706059243
0.01,2025-04-04,2025-04,20,3.3333333333333335,67.84240405460594,0.0,0.0,0,0.0,495.27907072127255,0.0,4160.807220221658,407.0544243276356,215.7435632061863
0.01,2025-04-04,2025-04,21,3.5,38.398604351896154,0.0,0.0,0,0.0,497.7690876852295,0.0,4197.235334838751,230.39162611137692,216.67888386938043
0.01,2025-04-04,2025-04,22,3.6666666666666665,27.546934620261865,0.0,0.0,0,0.0,506.55121275042086,3.352805203174327,4223.368651625483,165.2816077215712,228.16544410210352
0.01,2025-04-04,2025-04,23,3.8333333333333335,4.7445286697772655,0.0,0.0,0,0.0,434.49533597562754,46.30085936081635,4227.8697067316225,28.467172018663593,291.57463923095673
0.01,2025-04-04,2025-04,24,4.0,0.37582959618609374,0.0,0.0,0,0.0,431.4441731936568,25.50990640252931,4228.226249992437,2.2549775771165628,246.0131296612941
0.01,2025-04-04,2025-04,25,4.166666666666667,0.3758295961860938,0.0,0.0,0,0.0,428.22400317108145,18.374043091771256,4228.582793253252,2.2549775771165628,228.26935255667968
0.01,2025-04-04,2025-04,26,4.333333333333333,0.3758295961860938,0.0,0.0,0,0.0,426.4708789255891,31.073284003930354,4228.939336514067,2.2549775771165628,253.9137972597031
0.01,2025-04-04,2025-04,27,4.5,0.3758295961860938,0.0,0.0,0,0.0,427.66369284041116,53.21305342244162,4229.2958797748815,2.2549775771165628,304.75513210718566
0.01,2025-04-04,2025-04,28,4.666666666666667,0.3758295961860938,0.0,0.0,0,0.0,425.843880009906,45.335649586280084,4229.652423035696,2.2549775771165628,288.5452849756457
0.01,2025-04-04,2025-04,29,4.833333333333333,0.3758295961860938,0.0,0.0,0,0.0,416.4412684849718,20.954561111214304,4230.008966296511,2.2549775771165628,229.07358554103854
0.01,2025-04-04,2025-04,30,5.0,2.0758564604398133,0.0,0.0,0,0.0,404.5296980991655,32.12595836127429,4231.9782966496805,12.45513876263888,244.8836069760692
0.01,2025-04-04,2025-04,31,5.166666666666667,-0.0,0.0,-0.0,0,0.0,419.80370233263466,32.72379766736532,4231.9782966496805,-0.0,258.9813323881739
0.01,2025-04-04,2025-04,32,5.333333333333333,0.0,0.0,0.0,0,0.0,450.00635254016254,11.861980793170801,4231.9782966496805,0.0,219.05692192323772
0.01,2025-04-04,2025-04,33,5.5,0.0,80.5706060768655,0.0,0,0.0,370.700332870257,0.0,4147.049420761981,-483.42363646119304,137.64103359472642
0.01,2025-04-04,2025-04,34,5.666666666666667,0.0,247.2372727435322,0.0,0,0.0,198.47258237205102,0.0,3886.438452642705,-1483.4236364611934,113.28815001796671
0.01,2025-04-04,2025-04,35,5.833333333333333,0.0,391.78541666666666,0.0,0,0.0,0.0,0.0,3473.460362407785,-2350.7125,0.0
0.01,2025-04-04,2025-04,36,6.0,0.0,354.54828333333336,0.0,0,0.0,0.0,0.0,3099.733657129102,-2127.2897000000003,0.0
0.01,2025-04-04,2025-04,37,6.166666666666667,0.0,316.9037833333333,0.0,0,0.0,0.0,0.0,2765.6877389764886,-1901.4226999999998,0.0
0.01,2025-04-04,2025-04,38,6.333333333333333,0.0,278.9283333333333,0.0,0,0.0,0.0,0.0,2471.671459880489,-1673.5699999999997,0.0
0.01,2025-04-04,2025-04,39,6.5,0.0,238.63501666666667,0.0,0,0.0,0.0,0.0,2220.1280658341857,-1431.8101000000001,0.0
0.01,2025-04-04,2025-04,40,6.666666666666667,0.0,239.35154999999997,0.0,0,0.0,0.0,0.0,1967.8293793369608,-1436.1092999999998,0.0
0.01,2025-04-04,2025-04,41,6.833333333333333,0.0,247.85416666666669,0.0,0,0.0,0.0,0.0,1706.5681479270772,-1487.1250000000002,0.0
0.01,2025-04-04,2025-04,42,7.0,0.0,182.29104999999996,0.0,0,0.0,0.0,0.0,1514.4165095725316,-1093.7462999999998,0.0
0.01,2025-04-04,2025-04,43,7.166666666666667,0.0,114.18184999999994,0.0,0,0.0,0.0,0.0,1394.0582717552993,-685.0910999999996,0.0
0.01,2025-04-04,2025-04,44,7.333333333333333,0.0,57.2516666666667,0.0,0,0.0,0.0,0.0,1333.7097162528303,-343.5100000000002,0.0
0.01,2025-04-04,2025-04,45,7.5,0.0,1.9927804013039652,0.0,0,0.0,0.0,0.0,1331.6091412712753,-11.956682407823791,0.0
0.01,2025-04-04,2025-04,46,7.666666666666667,24.90505331783508,0.0,0.0,0,0.0,0.0,0.0,1355.236149390963,149.4303199070105,0.0
0.01,2025-04-04,2025-04,47,7.833333333333333,88.20749999999998,0.0,0.0,0,0.0,0.0,0.0,1438.9171314037537,529.2449999999999,0.0
0.01,2025-04-04,2025-04,48,8.0,146.78649999999993,0.0,0.0,0,0.0,0.0,0.0,1578.1710323330453,880.7189999999996,0.0
0.01,2025-04-04,2025-04,49,8.166666666666666,193.07426082440315,0.0,0.0,0,0.0,0.0,0.0,1761.3373588606053,1158.445564946419,0.0
0.01,2025-04-04,2025-04,50,8.333333333333334,214.17576098464,0.0,0.0,0,0.0,0.0,0.0,1964.522326153992,1285.05456590784,0.0
0.01,2025-04-04,2025-04,51,8.5,214.17576098464,0.0,0.0,0,0.0,0.0,0.0,2167.707293447379,1285.05456590784,0.0
0.01,2025-04-04,2025-04,52,8.666666666666666,214.1757609846399,0.0,0.0,0,0.0,0.0,0.0,2370.892260740766,1285.0545659078396,0.0
0.01,2025-04-04,2025-04,53,8.833333333333334,214.17576098463994,0.0,0.0,0,0.0,0.0,0.0,2574.0772280341525,1285.0545659078398,0.0
0.01,2025-04-04,2025-04,54,9.0,214.17576098463996,0.0,0.0,0,0.0,0.0,0.0,2777.2621953275393,1285.0545659078398,0.0
0.01,2025-04-04,2025-04,55,9.166666666666666,214.1757609846399,0.0,0.0,0,0.0,0.0,0.0,2980.447162620926,1285.0545659078396,0.0
0.01,2025-04-04,2025-04,56,9.333333333333334,214.17576098463994,0.0,0.0,0,0.0,0.0,0.0,3183.632129914313,1285.0545659078398,0.0
0.01,2025-04-04,2025-04,57,9.5,214.17576098463996,0.0,0.0,0,0.0,0.0,0.0,3386.8170972076996,1285.0545659078398,0.0
0.01,2025-04-04,2025-04,58,9.666666666666666,214.17576098463985,0.0,0.0,0,0.0,0.0,0.0,3590.0020645010864,1285.054565907839,0.0
0.01,2025-04-04,2025-04,59,9.833333333333334,214.17576098463985,0.0,0.0,0,0.0,0.0,0.0,3793.187031794473,1285.054565907839,0.0
0.01,2025-04-04,2025-04,60,10.0,214.17576098463985,0.0,0.0,0,0.0,0.0,0.0,3996.37199908786,1285.054565907839,0.0
0.01,2025-04-04,2025-04,61,10.166666666666666,214.08215584445725,0.0,0.0,0,0.0,0.0,0.0,4199.468164748144,1284.4929350667435,0.0
0.01,2025-04-04,2025-04,62,10.333333333333334,214.08215584445725,0.0,0.0,0,0.0,0.0,0.0,4402.564330408428,1284.4929350667435,0.0
0.01,2025-04-04,2025-04,63,10.5,214.08215584445725,0.0,0.0,0,0.0,0.0,0.0,4605.660496068712,1284.4929350667435,0.0
0.01,2025-04-04,2025-04,64,10.666666666666666,214.08215584445725,0.0,0.0,0,0.0,0.0,0.0,4808.756661728996,1284.4929350667435,0.0
0.01,2025-04-04,2025-04,65,10.833333333333334,214.08215584445725,0.0,0.0,0,0.0,0.0,0.0,5011.85282738928,1284.4929350667435,0.0
0.01,2025-04-04,2025-04,66,11.0,212.83923252085197,0.0,0.0,0,0.0,0.0,0.0,5213.769852451702,1277.0353951251118,0.0
0.01,2025-04-04,2025-04,67,11.166666666666666,212.83923252085197,0.0,0.0,0,0.0,0.0,0.0,5415.686877514124,1277.0353951251118,0.0
0.01,2025-04-04,2025-04,68,11.333333333333334,212.83923252085197,0.0,0.0,0,0.0,0.0,0.0,5617.603902576546,1277.0353951251118,0.0
0.01,2025-04-04,2025-04,69,11.5,212.76544531030737,0.0,0.0,0,0.0,0.0,0.0,5819.450926944714,1276.5926718618443,0.0
0.01,2025-04-04,2025-04,70,11.666666666666666,212.7654453103074,0.0,0.0,0,0.0,0.0,0.0,6021.297951312883,1276.5926718618446,0.0
0.01,2025-04-04,2025-04,71,11.833333333333334,212.76544531030743,0.0,0.0,0,0.0,0.0,0.0,6223.144975681052,1276.5926718618446,0.0
0.01,2025-04-04,2025-04,72,12.0,212.3497702796156,0.0,0.0,0,0.0,0.0,0.0,6424.597656090186,1274.0986216776937,0.0
0.01,2025-04-04,2025-04,73,12.166666666666666,212.3497702796137,0.0,0.0,0,0.0,0.0,0.0,6626.050336499319,1274.0986216776823,0.0
0.01,2025-04-04,2025-04,74,12.333333333333334,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,6827.503016908453,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,75,12.5,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,7028.955697317587,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,76,12.666666666666666,212.3497702796137,0.0,0.0,0,0.0,0.0,0.0,7230.40837772672,1274.0986216776823,0.0
0.01,2025-04-04,2025-04,77,12.833333333333334,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,7431.861058135853,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,78,13.0,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,7633.313738544987,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,79,13.166666666666666,212.3497702796137,0.0,0.0,0,0.0,0.0,0.0,7834.76641895412,1274.0986216776823,0.0
0.01,2025-04-04,2025-04,80,13.333333333333334,212.3497702796137,0.0,0.0,0,0.0,0.0,0.0,8036.219099363253,1274.0986216776823,0.0
0.01,2025-04-04,2025-04,81,13.5,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,8237.671779772387,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,82,13.666666666666666,212.34977027961426,0.0,0.0,0,0.0,0.0,0.0,8439.12446018152,1274.0986216776857,0.0
0.01,2025-04-04,2025-04,83,13.833333333333334,212.3497702796143,0.0,0.0,0,0.0,0.0,0.0,8640.577140590653,1274.0986216776857,0.0
0.01,2025-04-04,2025-04,84,14.0,212.3497702796143,0.0,0.0,0,0.0,0.0,0.0,8842.029820999785,1274.0986216776857,0.0
0.01,2025-04-04,2025-04,85,14.166666666666666,212.3497702796144,0.0,0.0,0,0.0,0.0,0.0,9043.482501408918,1274.0986216776864,0.0
0.01,2025-04-04,2025-04,86,14.333333333333334,212.3497702796145,0.0,0.0,0,0.0,0.0,0.0,9244.935181818051,1274.098621677687,0.0
0.01,2025-04-04,2025-04,87,14.5,212.34977027961463,0.0,0.0,0,0.0,0.0,0.0,9446.387862227184,1274.0986216776878,0.0
0.01,2025-04-04,2025-04,88,14.666666666666666,212.34977027961483,0.0,0.0,0,0.0,0.0,0.0,9647.840542636319,1274.0986216776892,0.0
0.01,2025-04-04,2025-04,89,14.833333333333334,212.34977027961466,0.0,0.0,0,0.0,0.0,0.0,9849.293223045453,1274.098621677688,0.0
0.01,2025-04-04,2025-04,90,15.0,212.34977027961432,0.0,0.0,0,0.0,0.0,0.0,10050.745903454586,1274.098621677686,0.0
0.01,2025-04-04,2025-04,91,15.166666666666666,212.34977027961432,0.0,0.0,0,0.0,0.0,0.0,10252.19858386372,1274.098621677686,0.0
0.01,2025-04-04,2025-04,92,15.333333333333334,212.3497702796156,0.0,0.0,0,0.0,0.0,0.0,10453.651264272854,1274.0986216776937,0.0
0.01,2025-04-04,2025-04,93,15.5,162.87981055004363,0.0,0.0,0,0.0,0.0,0.0,10608.172620131312,977.2788633002618,0.0
0.01,2025-04-04,2025-04,94,15.666666666666666,109.98101797191222,0.0,0.0,0,0.0,0.0,0.0,10712.509774983859,659.8861078314734,0.0
0.01,2025-04-04,2025-04,95,15.833333333333334,78.56720616733178,0.0,0.0,0,0.0,0.0,0.0,10787.045171249298,471.4032370039907,0.0
0.01,2025-04-04,2025-04,96,16.0,13.655588516550964,0.0,0.0,0,0.0,0.0,0.0,10800.0,81.93353109930578,0.0
0.01,2025-04-04,2025-04,97,16.166666666666668,-0.0,0.0,-0.0,0,0.0,42.06125063428817,0.0,10800.0,-0.0,35.83197941535009
0.01,2025-04-04,2025-04,98,16.333333333333332,0.0,-0.0,-0.0,0,0.0,105.62366144845608,0.0,10800.0,0.0,92.85376077933773
0.01,2025-04-04,2025-04,99,16.5,0.0,-0.0,-0.0,0,0.0,166.0559105636778,0.0,10800.0,0.0,149.84885369266283
0.01,2025-04-04,2025-04,100,16.666666666666668,0.0,-0.0,-0.0,0,0.0,162.40162098780843,0.0,10800.0,0.0,148.80860531112887
0.01,2025-04-04,2025-04,101,16.833333333333332,0.0,-0.0,-0.0,0,0.0,109.98132511633423,0.0,10800.0,0.0,101.88669958777203
0.01,2025-04-04,2025-04,102,17.0,0.0,48.636302045946934,0.0,0,0.0,103.01598128738635,0.0,10748.732836188967,-291.8178122756816,97.47372149412497
0.01,2025-04-04,2025-04,103,17.166666666666668,0.0,44.47717053589017,0.0,0,0.0,171.51997946410987,0.0,10701.849781931252,-266.863023215341,167.09476399393583
0.01,2025-04-04,2025-04,104,17.333333333333332,0.0,19.9136713805502,0.0,0,0.0,232.18595048306216,0.0,10680.85892921837,-119.48202828330119,228.98178436639589
0.01,2025-04-04,2025-04,105,17.5,0.0,185.76881681385018,0.0,0,0.0,151.00418943166005,0.0,10485.04140276292,-1114.6129008831012,147.3800888853002
0.01,2025-04-04,2025-04,106,17.666666666666668,0.0,333.8200012683501,0.0,0,0.0,38.24853206498324,0.0,10133.164225253491,-2002.9200076101006,41.086573144205
0.01,2025-04-04,2025-04,107,17.833333333333332,0.0,373.13749999999993,0.0,0,0.0,0.0,0.0,9739.842765113131,-2238.825,0.0
0.01,2025-04-04,2025-04,108,18.0,0.0,410.71804999999995,0.0,0,0.0,0.0,0.0,9306.907927065491,-2464.3082999999997,0.0
0.01,2025-04-04,2025-04,109,18.166666666666668,0.0,451.92041666666665,0.0,0,0.0,0.0,0.0,8830.541981132495,-2711.5225,0.0
0.01,2025-04-04,2025-04,110,18.333333333333332,0.0,467.04333333333335,0.0,0,0.0,0.0,0.0,8338.235081355637,-2802.26,0.0
0.01,2025-04-04,2025-04,111,18.5,0.0,439.4737166666667,0.0,0,0.0,0.0,0.0,7874.989109206914,-2636.8423000000003,0.0
0.01,2025-04-04,2025-04,112,18.666666666666668,0.0,439.4737166666667,0.0,0,0.0,0.0,0.0,7411.743137058191,-2636.8423000000003,0.0
0.01,2025-04-04,2025-04,113,18.833333333333332,0.0,444.14166666666665,0.0,0,0.0,0.0,0.0,6943.576713574874,-2664.85,0.0
0.01,2025-04-04,2025-04,114,19.0,0.0,448.33515,0.0,0,0.0,0.0,0.0,6470.989970537127,-2690.0109,0.0
0.01,2025-04-04,2025-04,115,19.166666666666668,0.0,448.33515000000006,0.0,0,0.0,0.0,0.0,5998.403227499381,-2690.0109000000007,0.0
0.01,2025-04-04,2025-04,116,19.333333333333332,0.0,448.3351500000001,0.0,0,0.0,0.0,0.0,5525.816484461634,-2690.0109000000007,0.0
0.01,2025-04-04,2025-04,117,19.5,0.0,448.3351500000001,0.0,0,0.0,0.0,0.0,5053.229741423887,-2690.0109000000007,0.0
0.01,2025-04-04,2025-04,118,19.666666666666668,0.0,465.02160000000003,0.0,0,0.0,0.0,0.0,4563.0539356986355,-2790.1296,0.0
0.01,2025-04-04,2025-04,119,19.833333333333332,0.0,503.50333333333333,0.0,0,0.0,0.0,0.0,4032.314821425198,-3021.02,0.0
0.01,2025-04-04,2025-04,120,20.0,0.0,476.3217932632528,0.0,0,0.0,0.0,0.0,3530.2275661292892,-2857.930759579517,0.0
0.01,2025-04-04,2025-04,121,20.166666666666668,0.0,476.32179326325286,0.0,0,0.0,0.0,0.0,3028.1403108333807,-2857.930759579517,0.0
0.01,2025-04-04,2025-04,122,20.333333333333332,0.0,460.4766666666667,0.0,0,0.0,0.0,0.0,2542.755285490447,-2762.86,0.0
0.01,2025-04-04,2025-04,123,20.5,0.0,451.87465,0.0,0,0.0,0.0,0.0,2066.4375818599788,-2711.2479,0.0
0.01,2025-04-04,2025-04,124,20.666666666666668,0.0,431.61496944510094,0.0,0,0.0,20.483047221565677,0.0,1611.4754566364786,-2589.689816670606,25.042573533086195
0.01,2025-04-04,2025-04,125,20.833333333333332,0.0,269.61755010782827,0.0,0,0.0,180.7768494627156,11.945600429456135,1327.2736048047072,-1617.7053006469696,224.43912752244853
0.01,2025-04-04,2025-04,126,21.0,0.0,102.9508834411616,0.0,0,0.0,386.8283462157188,0.0,1218.7538452045126,-617.7053006469696,350.7759443484138
0.01,2025-04-04,2025-04,127,21.166666666666668,0.0,3.9838030842447516,0.0,0,0.0,495.3856889479496,0.0,1214.5545480392402,-23.90281850546851,464.2259291131236
0.01,2025-04-04,2025-04,128,21.333333333333332,0.0,3.9838030842447516,0.0,0,0.0,475.34001094893307,0.0,1210.3552508739679,-23.90281850546851,445.4411242602452
0.01,2025-04-04,2025-04,129,21.5,4.291875825965178,0.0,0.0,0,0.0,487.3292084296868,0.0,1214.4268817873678,25.75125495579107,481.04266164094383
0.01,2025-04-04,2025-04,130,21.666666666666668,3.190574692549262,0.0,0.0,0,0.0,436.9919246925493,0.0,1217.453726709372,19.143448155295573,339.28053033129527
0.01,2025-04-04,2025-04,131,21.833333333333332,0.0,9.273742541976542,0.0,0,0.0,340.1551222978177,35.74113516020573,1207.6783437538234,-55.64245525185925,218.38850991980442
0.01,2025-04-04,2025-04,132,22.0,0.0,0.0,0.0,0,0.0,357.73733887150456,5.007094461828785,1207.6783437538234,0.0,147.7120278346123
0.01,2025-04-04,2025-04,133,22.166666666666668,22.772693039780886,0.0,0.0,0,0.0,397.63898342915775,0.0,1229.2824172922947,136.63615823868534,173.68870796185612
0.01,2025-04-04,2025-04,134,22.333333333333332,9.08066832384634,0.0,0.0,0,0.0,403.407334990513,0.0,1237.897095666264,54.484009943078036,169.35039922901737
0.01,2025-04-04,2025-04,135,22.5,13.755193900437973,0.0,0.0,0,0.0,411.61329390043795,0.0,1250.9464183810558,82.53116340262784,172.30132482672335
0.01,2025-04-04,2025-04,136,22.666666666666668,0.0,2.9984975886386565,0.0,0,0.0,405.58365241136136,0.0,1247.7857244015156,-17.99098553183194,172.00802698765835
0.01,2025-04-04,2025-04,137,22.833333333333332,0.0,3.9611409790461822,0.0,0,0.0,383.02739876160257,27.026460259351236,1243.6103151925772,-23.766845874277095,219.54426491472663
0.01,2025-04-04,2025-04,138,23.0,0.0,5.537759784298049,0.0,0,0.0,362.4290998132556,11.980757069112979,1237.773003841489,-33.2265587057883,179.40700961546696
0.01,2025-04-04,2025-04,139,23.166666666666668,2.851883598697191,0.0,0.0,0,0.0,392.6087782585262,0.0,1240.4785381795573,17.111301592183146,166.4661219816151
0.01,2025-04-04,2025-04,140,23.333333333333332,2.851883598697191,0.0,0.0,0,0.0,432.20781474722094,0.0,1243.1840725176255,17.111301592183146,182.39169782332723
0.01,2025-04-04,2025-04,141,23.5,0.0,0.0,0.0,0,0.0,407.10735764316394,0.0,1243.1840725176255,0.0,172.6135196407015
0.01,2025-04-04,2025-04,142,23.666666666666668,0.0,3.242927782346672,0.0,0,0.0,391.17435872354577,4.682744088035589e-05,1239.765726491074,-19.457566694080032,167.0706686108264
0.01,2025-04-04,2025-04,143,23.833333333333332,0.0,3.2429277823466722,0.0,0,0.0,422.5658871976832,4.6772684752104775e-05,1236.3473804645225,-19.457566694080036,180.68927336572932
0.01,2025-04-05,2025-04,0,0.0,140.36672945164582,0.0,0.0,0,0.0,570.5654150903858,0.0,1369.5109522972741,842.200376709875,242.3761883303959
0.01,2025-04-05,2025-04,1,0.16666666666666666,140.36672945164582,0.0,0.0,0,0.0,551.586330284329,0.0,1502.6745241300257,842.200376709875,234.14839720569768
0.01,2025-04-05,2025-04,2,0.3333333333333333,140.36672945164514,0.0,0.0,0,0.0,533.7949452136463,45.5251175713321,1635.8380959627766,842.2003767098709,325.050425567714
0.01,2025-04-05,2025-04,3,0.5,140.36672945164563,0.0,0.0,0,0.0,532.9806510033511,31.543028448294457,1769.001667795528,842.2003767098738,295.0652428741886
0.01,2025-04-05,2025-04,4,0.6666666666666666,140.36672945164563,0.0,0.0,0,0.0,553.0578837978615,0.0,1902.1652396282793,842.2003767098738,236.21102217006663
0.01,2025-04-05,2025-04,5,0.8333333333333334,140.36672945164563,0.0,0.0,0,0.0,565.3967400427763,0.0,2035.3288114610307,842.2003767098738,242.27250310832963
0.01,2025-04-05,2025-04,6,1.0,125.81914096984998,0.0,0.0,0,0.0,538.980653683046,10.646803953470695,2154.6913290741904,754.9148458190999,255.30374572446718
0.01,2025-04-05,2025-04,7,1.1666666666666667,120.22772881469967,0.0,0.0,0,0.0,546.8656512599239,20.368294221442454,2268.7493673632425,721.366372888198,279.073804042342
0.01,2025-04-05,2025-04,8,1.3333333333333333,160.40363433775346,0.0,0.0,0,0.0,578.815231775272,43.90340256248143,2420.921616206071,962.4218060265208,341.6063674590679
0.01,2025-04-05,2025-04,9,1.5,126.11138447645362,0.0,0.0,0,0.0,554.0329248162675,24.2728096601859,2540.5613803529095,756.6683068587217,291.23117480813534
0.01,2025-04-05,2025-04,10,1.6666666666666667,112.91215706332059,0.0,0.0,0,0.0,544.1366570633206,0.0,2647.6792579057383,677.4729423799236,235.77441350553684
0.01,2025-04-05,2025-04,11,1.8333333333333333,166.68396693499108,0.0,0.0,0,0.0,569.5355942127745,17.975039388883204,2805.8095533897686,1000.1038016099465,284.27199206786486
0.01,2025-04-05,2025-04,12,2.0,166.68396693499108,0.0,0.0,0,0.0,574.909623228335,25.861110373322663,2963.939848873799,1000.1038016099465,302.31957466826134
0.01,2025-04-05,2025-04,13,2.1666666666666665,124.99008771672608,0.0,0.0,0,0.0,563.8113533824708,16.84836766758862,3082.5158575125256,749.9405263003565,280.21820009990694
0.01,2025-04-05,2025-04,14,2.3333333333333335,108.3464928008081,0.0,0.0,0,0.0,556.3265116581963,7.338314475945069,3185.3023656350024,650.0789568048486,258.97099729936036
0.01,2025-04-05,2025-04,15,2.5,150.33807340364922,0.0,0.0,0,0.0,566.8882900703159,0.0,3327.9255849341366,902.0284404218953,246.48302852257333
0.01,2025-04-05,2025-04,16,2.6666666666666665,177.81918389379268,0.0,0.0,0,0.0,583.6588005604593,0.0,3496.6196747671506,1066.915103362756,253.01609004295912
0.01,2025-04-05,2025-04,17,2.8333333333333335,151.88057574193067,0.0,0.0,0,0.0,583.5505757419306,0.0,3640.706240271816,911.283454451584,254.25298585075916
0.01,2025-04-05,2025-04,18,3.0,36.171300965841084,0.0,0.0,0,0.0,471.1786820766803,4.221402222494106,3675.021349366868,217.0278057950465,215.32576220093458
0.01,2025-04-05,2025-04,19,3.1666666666666665,30.842511822268357,0.0,0.0,0,0.0,460.0939991339782,6.144012688290154,3704.2811252025795,185.05507093361015,214.53482675172
0.01,2025-04-05,2025-04,20,3.3333333333333335,48.919031016758986,0.0,0.0,0,0.0,474.7574150635669,8.669949286525416,3750.689792884994,293.51418610055396,225.68747954774207
0.01,2025-04-05,2025-04,21,3.5,46.01198389604478,0.0,0.0,0,0.0,477.5610154921279,10.230051737250207,3794.340593517341,276.0719033762687,230.14801764984838
0.01,2025-04-05,2025-04,22,3.6666666666666665,20.949511198175447,0.0,0.0,0,0.0,469.5973178103101,11.776493387865333,3814.215044893372,125.69706718905269,230.41718615084164
0.01,2025-04-05,2025-04,23,3.8333333333333335,11.917982595644064,0.0,0.0,0,0.0,412.3168034016844,74.394512527293,3825.5214359283164,71.50789557386439,343.36188445150185
0.01,2025-04-05,2025-04,24,4.0,1.0003293832810378,0.0,0.0,0,0.0,432.0738656785842,31.75166370469685,3826.4704317067844,6.001976299686227,260.0252442673303
0.01,2025-04-05,2025-04,25,4.166666666666667,1.0003293832810378,0.0,0.0,0,0.0,429.3977043310406,21.37029171890708,3827.4194274852525,6.001976299686227,235.3597576080353
0.01,2025-04-05,2025-04,26,4.333333333333333,1.0003293832810378,0.0,0.0,0,0.0,414.47918211429044,38.517813935657266,3828.3684232637206,6.001976299686227,264.92458508228054
0.01,2025-04-05,2025-04,27,4.5,1.0003293832810378,0.0,0.0,0,0.0,440.3770057616476,23.324506954966804,3829.3174190421887,6.001976299686227,244.6898981576764
0.01,2025-04-05,2025-04,28,4.666666666666667,1.5151423118833236,0.0,0.0,0,0.0,467.75130897855,0.0,3830.7548092476422,9.090853871299942,206.8396288303148
0.01,2025-04-05,2025-04,29,4.833333333333333,15.92565916129763,0.0,0.0,0,0.0,465.8256591612976,0.0,3845.8632161044106,95.55395496778578,204.7303772013903
0.01,2025-04-05,2025-04,30,5.0,24.19192786039082,0.0,0.0,0,0.0,442.5696278603908,0.0,3868.8136940132063,145.15156716234492,191.76541975190736
0.01,2025-04-05,2025-04,31,5.166666666666667,3.695892794385088,0.0,0.0,0,0.0,427.96099279438505,0.0,3872.3199257786246,22.17535676631053,189.97188470142754
0.01,2025-04-05,2025-04,32,5.333333333333333,3.695892794385088,0.0,0.0,0,0.0,431.2886707452028,31.45388871584896,3875.826157544043,22.17535676631053,253.13884497094492
0.01,2025-04-05,2025-04,33,5.5,0.0,23.259214804241754,0.0,0,0.0,411.2268878497713,22.038530679320285,3851.308792421206,-139.55528882545053,193.6030756647782
0.01,2025-04-05,2025-04,34,5.666666666666667,0.0,189.92588147090842,0.0,0,0.0,220.26386532950855,18.533269866249668,3651.109335066792,-1139.5552888254506,178.62056652836003
0.01,2025-04-05,2025-04,35,5.833333333333333,0.0,356.5925481375751,0.0,0,0.0,0.0,33.48661852909157,3275.2277854808017,-2139.5552888254506,152.34737099810212
0.01,2025-04-05,2025-04,36,6.0,0.0,364.6029,0.0,0,0.0,0.0,0.0,2890.9025836466,-2187.6174,0.0
0.01,2025-04-05,2025-04,37,6.166666666666667,0.0,331.28535,0.0,0,0.0,0.0,0.0,2541.697163164579,-1987.7121,0.0
0.01,2025-04-05,2025-04,38,6.333333333333333,0.0,273.32374999999996,0.0,0,0.0,0.0,0.0,2253.5886336250965,-1639.9424999999999,0.0
0.01,2025-04-05,2025-04,39,6.5,0.0,204.38474198894505,0.0,0,0.0,0.0,0.0,2038.1481990681234,-1226.3084519336703,0.0
0.01,2025-04-05,2025-04,40,6.666666666666667,0.0,198.45352510919534,0.0,0,0.0,0.0,0.0,1828.9598160566325,-1190.721150655172,0.0
0.01,2025-04-05,2025-04,41,6.833333333333333,0.0,192.6329166666667,0.0,0,0.0,0.0,0.0,1625.9068930606068,-1155.7975000000001,0.0
0.01,2025-04-05,2025-04,42,7.0,0.0,124.1016765242676,0.0,0,0.0,0.0,0.0,1495.0922399732287,-744.6100591456056,0.0
0.01,2025-04-05,2025-04,43,7.166666666666667,0.0,69.0624930374563,0.0,0,0.0,0.0,0.0,1422.2939803439347,-414.37495822473784,0.0
0.01,2025-04-05,2025-04,44,7.333333333333333,0.0,7.946022787319483,0.0,0,0.0,0.0,0.0,1413.9181368947582,-47.6761367239169,0.0
0.01,2025-04-05,2025-04,45,7.5,38.99982242626144,0.0,0.0,0,0.0,0.0,0.0,1450.9166170574883,233.99893455756865,0.0
0.01,2025-04-05,2025-04,46,7.666666666666667,85.34443333333327,0.0,0.0,0,0.0,0.0,0.0,1531.8814555424071,512.0665999999997,0.0
