day,date,month,scenario,planned_kwh,final_kwh,emergency_kwh,emergency_minutes,charge_kwh,discharge_kwh,surplus_kwh,initial_soc,final_soc,planned_cost,up_cost,down_cost,emergency_cost,total_cost,violations,max_balance_error,max_state_error,solve_execute_seconds,updates,variant,seed,model_used,known_price,corrected,update_schedule
64,2025-03-06,3,4-2,68713.25483411808,68713.25483411808,2357.1510029614587,210,22092.51630398065,17894.93820622433,932.1736059898884,1200.0,1200.0,43324.862423736355,0.0,0.0,12932.69173741775,56257.554161154105,0,2.273736754432321e-13,9.094947017729282e-13,0.0029295419808477,0,selected,mean,gru,False,True,0
65,2025-03-07,3,4-2,32278.46025504595,32278.46025504595,70.3399839596394,30,16817.60986162285,13571.193486054808,8180.0983301042115,1200.0,1256.745002066334,13213.127354395954,0.0,0.0,240.0546369300472,13453.181991326002,0,1.1368683772161605e-13,9.094947017729282e-13,0.0024852500064298,0,selected,mean,gru,False,True,0
66,2025-03-08,3,4-2,31088.27858133312,31088.27858133312,231.05633251969024,40,16800.7565746564,13569.08203655583,9024.520859085578,1256.745002066334,1300.6681008617252,12732.683836082228,0.0,0.0,723.434078216683,13456.11791429891,0,1.1368683772161605e-13,9.094947017729282e-13,0.0025917090242728,0,selected,mean,gru,False,True,0
67,2025-03-09,3,4-2,68531.71689119896,68531.71689119896,984.1552797467248,190,22916.392436276088,18634.67609957812,1900.6307842477283,1300.6681008617252,1220.225627312283,42606.99733748122,0.0,0.0,4774.76058748102,47381.75792496224,0,2.273736754432321e-13,9.094947017729282e-13,0.00313395797275,0,selected,mean,gru,False,True,0
68,2025-03-10,3,4-2,68276.11706544601,68276.11706544601,3535.2017952667093,180,19431.62827206425,15705.99614637758,43.6152850260421,1220.225627312283,1257.5842428616895,43880.63783413502,0.0,0.0,21158.07084495435,65038.70867908938,0,2.273736754432321e-13,9.094947017729282e-13,0.0029967910377308,0,selected,mean,gru,False,True,0
69,2025-03-11,3,4-2,71969.89325810256,71969.89325810256,777.9919402539058,50,21958.053355585795,17668.296191323963,4519.2092340946465,1257.5842428616895,1388.392050306713,45362.93703475677,0.0,0.0,5012.196555958357,50375.13359071512,0,4.547473508864641e-13,9.023892744153272e-13,0.0029524581041187,0,selected,mean,gru,False,True,0
70,2025-03-12,3,4-2,67837.3087617699,67837.3087617699,911.5229304469416,160,21652.523633609857,17708.096988500023,2368.8703637736867,1388.392050306713,1200.0,42232.093972203715,0.0,0.0,4443.529033502089,46675.623005705806,0,2.273736754432321e-13,9.094947017729282e-13,0.0029319579480215,0,selected,mean,gru,False,True,0
71,2025-03-13,3,4-2,63558.47225853985,63558.47225853985,7452.533704603782,370,18081.33798882047,14622.198472812255,6.248430468750257,1200.0,1226.3169979248048,40055.81795900753,0.0,0.0,43555.054728463496,83610.87268747103,0,2.273736754432321e-13,6.821210263296962e-13,0.0029654999962076,0,selected,mean,gru,False,True,0
72,2025-03-14,3,4-2,29708.216232706705,29708.216232706705,300.73956384480925,40,16256.373354492483,13090.109512074789,10813.265970800489,1226.3169979248048,1312.4868924405023,12115.486131969024,0.0,0.0,1057.918390307269,13173.404522276294,0,1.1368683772161605e-13,8.881784197001252e-13,0.0025860000168904,0,selected,mean,gru,False,True,0
73,2025-03-15,3,4-2,30099.037871990764,30099.037871990764,627.4708768347999,60,16145.601961863424,13179.175792305825,6835.957429267966,1312.4868924405023,1200.0,12352.133403521644,0.0,0.0,2198.8837168834325,14551.017120405077,0,1.1368683772161605e-13,9.094947017729282e-13,0.0029284170595929,0,selected,mean,gru,False,True,0
74,2025-03-16,3,4-2,67634.03539377378,67634.03539377378,1349.3175618170117,100,22441.837536224743,18177.888404342044,1368.3568903747578,1200.0,1200.0,41805.665354306555,0.0,0.0,7131.735917026841,48937.401271333394,0,2.273736754432321e-13,8.313350008393172e-13,0.0030475419480353,0,selected,mean,gru,False,True,0
75,2025-03-17,3,4-2,67114.12336995278,67114.12336995278,188.68796650357535,40,20129.23130330142,16132.54394571973,5447.992545541334,1200.0,1391.259344393808,40852.78518831726,0.0,0.0,1116.5060730450018,41969.29126136226,0,2.273736754432321e-13,9.094947017729282e-13,0.0030150410020723,0,selected,mean,gru,False,True,0
76,2025-03-18,3,4-2,62089.84681367712,62089.84681367712,2935.2796058122094,200,20846.504744896607,17057.802253320686,110.46556124674578,1391.259344393808,1200.0,38219.26439778246,0.0,0.0,16707.205762101148,54926.47015988361,0,2.273736754432321e-13,8.841816168114748e-13,0.0029748330125585,0,selected,mean,gru,False,True,0
77,2025-03-19,3,4-2,65108.38435773496,65108.38435773496,324.1466281052665,90,21918.042871660193,17661.61503701416,1710.632701194194,1200.0,1302.2218767006657,39727.38035723339,0.0,0.0,1814.9152943135648,41542.29565154696,0,2.273736754432321e-13,9.094947017729282e-13,0.0030032499926164,0,selected,mean,gru,False,True,0
78,2025-03-20,3,4-2,62008.30712145941,62008.30712145941,3953.184719252949,270,19856.516521095233,16166.20154981647,62.21505276692733,1302.2218767006657,1210.6405792236328,38235.60387382419,0.0,0.0,23084.413115853986,61320.01698967818,0,2.273736754432321e-13,9.094947017729282e-13,0.0031914159189909,0,selected,mean,gru,False,True,0
79,2025-03-21,3,4-2,29470.61456022513,29470.61456022513,631.4214966143757,150,15933.79506889775,12906.151628125208,15040.928099400298,1210.6405792236328,1210.8876655369288,11791.643797142988,0.0,0.0,2038.5054787954523,13830.14927593844,0,2.273736754432321e-13,7.958078640513122e-13,0.0027479169657453,0,selected,mean,gru,False,True,0
80,2025-03-22,3,4-2,29751.19213601072,29751.19213601072,0.0,0,16074.378394197083,12777.420066819252,10573.034075299553,1210.8876655369288,1480.694812737359,11899.66589077315,0.0,0.0,0.0,11899.66589077315,0,1.1368683772161605e-13,8.526512829121202e-13,0.0025245839497074,0,selected,mean,gru,False,True,0
81,2025-03-23,3,4-2,63877.564467624616,63877.564467624616,1453.905888019859,210,21056.61604963399,17254.88473827816,2760.0189276219726,1480.694812737359,1259.5551037655523,38612.2882718629,0.0,0.0,7713.506622772171,46325.794894635066,0,2.273736754432321e-13,9.094947017729282e-13,0.0030022499850019,0,selected,mean,gru,False,True,0
82,2025-03-24,3,4-2,61334.86965391671,61334.86965391671,1966.396879380836,180,21637.80443567608,17580.221186286624,1245.186200574747,1259.5551037655523,1200.0,37089.11187466327,0.0,0.0,11163.937899935938,48253.04977459922,0,2.273736754432321e-13,9.094947017729282e-13,0.0028463340131565,0,selected,mean,gru,False,True,0
83,2025-03-25,3,4-2,62000.95569645108,62000.95569645108,2903.1744348495877,250,20305.850761982012,16394.004984359733,42.159637011719155,1200.0,1259.704592050781,37791.41384930751,0.0,0.0,16487.939170430705,54279.35301973821,0,2.273736754432321e-13,8.810729923425242e-13,0.0028450420359149,0,selected,mean,gru,False,True,0
84,2025-03-26,3,4-2,63399.211299492614,63399.211299492614,589.5234802145167,150,20963.69038160948,17034.32334194938,4466.812873380373,1259.704592050781,1200.0,38022.32167802999,0.0,0.0,2854.8083097398076,40877.1299877698,0,2.273736754432321e-13,9.094947017729282e-13,0.0031227499712258,0,selected,mean,gru,False,True,0
85,2025-03-27,3,4-2,57372.59811242422,57372.59811242422,5214.724910040284,320,18791.236253474428,15209.727190368652,288.82455935872406,1200.0,1212.4157499395978,34432.141934108484,0.0,0.0,29652.93204604074,64085.07398014922,0,2.273736754432321e-13,8.384404281969182e-13,0.0030700420029461,0,selected,mean,gru,False,True,0
86,2025-03-28,3,4-2,28880.08544409976,28880.08544409976,72.70528853304117,20,15173.649100453518,12223.808643465658,15181.069508978271,1212.4157499395978,1286.6903364970342,11597.365845673668,0.0,0.0,283.3020057595229,11880.667851433189,0,1.1368683772161605e-13,7.958078640513122e-13,0.0027691249269992,0,selected,mean,gru,False,True,0
87,2025-03-29,3,4-2,28843.71869533433,28843.71869533433,310.9116894287532,90,16508.52757701373,13356.0318273056,18294.92545172162,1286.6903364970342,1304.329792136502,11489.69647665411,0.0,0.0,1234.1731371724322,12723.869613826542,0,2.273736754432321e-13,9.094947017729282e-13,0.0028101250063627,0,selected,mean,gru,False,True,0
88,2025-03-30,3,4-2,56847.39659455983,56847.39659455983,2481.980088158291,130,21047.425335216372,17142.311334448113,78.6429819498702,1304.329792136502,1200.0,34099.95742209525,0.0,0.0,13963.946299769164,48063.903721864415,0,2.273736754432321e-13,8.810729923425242e-13,0.0029392909491434,0,selected,mean,gru,False,True,0
89,2025-03-31,3,4-2,58481.44405376176,58481.44405376176,2427.067214147965,120,19812.732646958368,15865.808656490057,10.19779410807314,1200.0,1402.783097273582,35241.75394377818,0.0,0.0,15371.413550312613,50613.1674940908,0,2.273736754432321e-13,9.094947017729282e-13,0.003117874963209,0,selected,mean,gru,False,True,0
90,2025-04-01,4,4-2,60783.52518895107,60783.52518895107,2835.188781653904,70,18316.786941864473,14932.63695973607,25.7124718098961,1402.783097273582,1296.0725008004192,37533.94916387275,0.0,0.0,18171.333975171383,55705.28313904413,0,2.273736754432321e-13,9.094947017729282e-13,0.0030293749878183,0,selected,mean,gru,False,True,0
91,2025-04-02,4,4-2,60988.142405286984,60988.142405286984,3536.8439133173856,230,21072.54851994356,17117.880082646152,134.98248130696695,1296.0725008004192,1241.4994102539065,36653.82351355407,0.0,0.0,20178.047250700587,56831.87076425465,0,2.273736754432321e-13,8.952838470577262e-13,0.003007165971212,0,selected,mean,gru,False,True,0
92,2025-04-03,4,4-2,61291.13300449966,61291.13300449966,2084.3697890429657,150,22006.220791639545,17828.628773774413,3334.3805090108244,1241.4994102539065,1237.5105963134763,36933.50617343017,0.0,0.0,12162.417398658514,49095.92357208868,0,2.273736754432321e-13,9.094947017729282e-13,0.0029733750270679,0,selected,mean,gru,False,True,0
93,2025-04-04,4,4-2,27869.848997177127,27869.848997177127,165.17359950475577,50,16018.391573096704,12945.004692545412,18530.833466130593,1237.5105963134763,1270.724464827836,10738.037939686192,0.0,0.0,476.45812135505383,11214.496061041244,0,2.273736754432321e-13,9.094947017729282e-13,0.0027092079399153,0,selected,mean,gru,False,True,0
94,2025-04-05,4,4-2,27496.823683917457,27496.823683917457,397.8961681853622,60,15587.879601264158,12689.83449536902,12952.559762874347,1270.724464827836,1200.0,10772.777116805662,0.0,0.0,1400.491960165753,12173.269076971415,0,1.1368683772161605e-13,8.952838470577262e-13,0.0028126670513302,0,selected,mean,gru,False,True,0
95,2025-04-06,4,4-2,58759.26358822669,58759.26358822669,740.4251178662092,150,21577.732869467152,17442.496859326988,954.376429286074,1200.0,1239.4075166015623,35478.88165664451,0.0,0.0,3851.199280775747,39330.08093742026,0,2.273736754432321e-13,9.094947017729282e-13,0.0031772080110386,0,selected,mean,gru,False,True,0
96,2025-04-07,4,4-2,57477.35313073476,57477.35313073476,252.69745869172965,130,21252.926605279463,17250.337315217774,484.7420160314681,1239.4075166015623,1200.0,34466.09550826739,0.0,0.0,615.0241794499493,35081.119687717335,0,2.273736754432321e-13,8.810729923425242e-13,0.0030617919983342,0,selected,mean,gru,False,True,0
97,2025-04-08,4,4-2,58097.52334580598,58097.52334580598,1086.5842770895183,170,21549.816939945827,17455.35172135612,736.448787639128,1200.0,1200.0,34848.219143678056,0.0,0.0,6058.366044313274,40906.58518799133,0,2.273736754432321e-13,9.094947017729282e-13,0.0029258750146254,0,selected,mean,gru,False,True,0
98,2025-04-09,4,4-2,59635.00541861852,59635.00541861852,3185.9538731592183,160,19033.778310446167,15417.3604314614,70.23039612630237,1200.0,1200.0,35680.45356929435,0.0,0.0,19494.528687782506,55174.982257076845,0,2.557953848736361e-13,9.094947017729282e-13,0.0027690409915521,0,selected,mean,gru,False,True,0
99,2025-04-10,4,4-2,59620.25577109632,59620.25577109632,1695.323899837566,200,21391.79373603114,17261.00959138151,2724.15762628425,1200.0,1273.7148164485675,35370.09217962039,0.0,0.0,9329.203172266498,44699.29535188689,0,2.273736754432321e-13,9.094947017729282e-13,0.0029052500613033,0,selected,mean,gru,False,True,0
100,2025-04-11,4,4-2,27136.879421192767,27136.879421192767,351.45777066735565,110,14883.17457290175,12121.714738854123,19410.227191145834,1273.7148164485675,1200.0,10693.43865045648,0.0,0.0,929.067356980724,11622.5060074372,0,1.1368683772161605e-13,9.094947017729282e-13,0.0026508340379223,0,selected,mean,gru,False,True,0
101,2025-04-12,4,4-2,26817.41756721779,26817.41756721779,203.1806306648386,120,14270.697285319662,11536.339599665567,15261.079962228532,1200.0,1225.4724460481775,10232.228541931378,0.0,0.0,438.68070518215063,10670.909247113528,0,2.273736754432321e-13,8.775202786637237e-13,0.0028649169253185,0,selected,mean,gru,False,True,0
102,2025-04-13,4,4-2,56204.41098291501,56204.41098291501,2185.048821112125,200,20211.62975057451,16348.141747230971,249.61331735026224,1225.4724460481775,1251.3372801974826,33974.24814283862,0.0,0.0,12813.094364794746,46787.342507633366,0,2.273736754432321e-13,9.094947017729282e-13,0.0028769170166924,0,selected,mean,gru,False,True,0
103,2025-04-14,4,4-2,56017.09022747638,56017.09022747638,573.7421042477189,50,20881.20688102456,16905.41118308952,87.00483378906279,1251.3372801974826,1260.6332696867764,33328.62805882807,0.0,0.0,3635.002799547788,36963.63085837586,0,2.273736754432321e-13,9.094947017729282e-13,0.0028671249747276,0,selected,mean,gru,False,True,0
104,2025-04-15,4,4-2,55200.28661137384,55200.28661137384,1022.4059703361831,70,20102.511935069033,16149.762119969404,2130.513933277054,1260.6332696867764,1408.7138779495808,32841.33328558372,0.0,0.0,6334.503885010125,39175.83717059385,0,2.273736754432321e-13,9.094947017729282e-13,0.0028533329023048,0,selected,mean,gru,False,True,0
105,2025-04-16,4,4-2,55848.33084513232,55848.33084513232,3066.469918147104,150,17282.887595684944,14186.981442659424,39.30266025390665,1408.7138779495808,1200.0,33819.8454469813,0.0,0.0,19254.41009884677,53074.25554582807,0,2.273736754432321e-13,8.526512829121202e-13,0.0028471250552684,0,selected,mean,gru,False,True,0
106,2025-04-17,4,4-2,56614.09776629342,56614.09776629342,1109.894492998943,110,20408.52657869355,16521.204338788168,968.3276693869776,1200.0,1210.7802110595703,33502.64107657118,0.0,0.0,6316.350012724806,39818.99108929599,0,2.273736754432321e-13,9.094947017729282e-13,0.0028800839791074,0,selected,mean,gru,False,True,0
107,2025-04-18,4,4-2,26681.54414403845,26681.54414403845,113.59504465250616,30,14521.422839082394,11466.22711576416,17385.826282039387,1210.7802110595703,1539.8084153846576,10443.64736745882,0.0,0.0,340.34190617556413,10783.989273634385,0,1.1368683772161605e-13,9.094947017729282e-13,0.0028249999741092,0,selected,mean,gru,False,True,0
108,2025-04-19,4,4-2,25626.595771401717,25626.595771401717,307.240662351786,60,14924.756075732425,12386.5804865,16610.981594521076,1539.8084153846576,1209.2216763216145,9905.442640026877,0.0,0.0,1016.1467272392172,10921.589367266091,0,2.273736754432321e-13,7.389644451905042e-13,0.0025971250142902,0,selected,mean,gru,False,True,0
109,2025-04-20,4,4-2,54759.666516252735,54759.666516252735,1178.7682011357404,150,20927.17560300404,16959.311747122723,12.825978173829183,1209.2216763216145,1200.0,32432.494073803497,0.0,0.0,6350.3794309580535,38782.87350476155,0,2.273736754432321e-13,9.094947017729282e-13,0.0026251670205965,0,selected,mean,gru,False,True,0
110,2025-04-21,4,4-2,54936.90641669285,54936.90641669285,283.8601124915405,80,19920.00307310708,16092.404703127868,2876.2577758718417,1200.0,1247.553095654297,32573.7224794635,0.0,0.0,897.9889305766734,33471.711410040174,0,2.273736754432321e-13,9.094947017729282e-13,0.0028145000105723,0,selected,mean,gru,False,True,0
111,2025-04-22,4,4-2,50437.6423549347,50437.6423549347,4661.272346431833,250,15718.816309900922,12775.038997108612,2.2080719075522666,1247.553095654297,1200.0,30616.838156186743,0.0,0.0,27617.683197805814,58234.52135399255,0,2.273736754432321e-13,4.547473508864641e-13,0.0028732500504702,0,selected,mean,gru,False,True,0
112,2025-04-23,4,4-2,55874.52765786206,55874.52765786206,264.6966975436225,60,19450.9991740576,15628.21122589388,916.5196905752993,1200.0,1341.2201167697488,33516.142388711654,0.0,0.0,1639.9634810997995,35156.10586981146,0,2.273736754432321e-13,9.094947017729282e-13,0.0027617079904302,0,selected,mean,gru,False,True,0
113,2025-04-24,4,4-2,52813.52898406599,52813.52898406599,1221.973465469889,240,19026.927307543443,15538.909224202962,3457.377666195398,1341.2201167697488,1200.0,31414.474699711347,0.0,0.0,6211.210838407611,37625.68553811896,0,2.273736754432321e-13,9.094947017729282e-13,0.0029404999222606,0,selected,mean,gru,False,True,0
114,2025-04-25,4,4-2,25154.85192758066,25154.85192758066,314.1772862784827,40,13868.86399580942,11214.786825033369,20814.594393083084,1200.0,1221.1033461914062,9349.09737049466,0.0,0.0,933.7548276167616,10282.85219811142,0,1.1368683772161605e-13,9.094947017729282e-13,0.0027855000225827,0,selected,mean,gru,False,True,0
115,2025-04-26,4,4-2,24716.19962014923,24716.19962014923,924.1540538316332,200,13275.469191977229,10772.123057073824,23066.81390574413,1221.1033461914062,1200.0,9402.88887173546,0.0,0.0,3010.377328818224,12413.266200553684,0,2.273736754432321e-13,6.252776074688883e-13,0.0027532080421224,0,selected,mean,gru,False,True,0
116,2025-04-27,4,4-2,49990.1509399885,49990.1509399885,2543.774457091631,240,18763.9521311852,15198.801226260011,395.3033088216121,1200.0,1200.0,29930.517727937528,0.0,0.0,14592.240049052238,44522.75777698977,0,2.273736754432321e-13,9.094947017729282e-13,0.002701791934669,0,selected,mean,gru,False,True,0
117,2025-04-28,4,4-2,51951.603930908954,51951.603930908954,7310.5260436775725,250,12887.876103064722,10326.093908556311,78.38046341145855,1200.0,1325.6508165845628,31552.026678466835,0.0,0.0,45118.36861874585,76670.39529721269,0,2.273736754432321e-13,9.094947017729282e-13,0.0026199999265372,0,selected,mean,gru,False,True,0
118,2025-04-29,4,4-2,56879.596272786905,56879.596272786905,891.5207947990713,20,17621.77669559291,14185.541087691976,6901.66774301837,1325.6508165845628,1423.537522960431,32948.31332754381,0.0,0.0,5861.718053286338,38810.03138083014,0,2.273736754432321e-13,9.094947017729282e-13,0.0027238338952884,0,selected,mean,gru,False,True,0
119,2025-04-30,4,4-2,51572.89392105364,51572.89392105364,625.1166829471839,110,18313.252330691088,15034.918158524171,662.821998500574,1423.537522960431,1200.0,30536.59115076307,0.0,0.0,3200.732861307547,33737.32401207062,0,2.273736754432321e-13,7.958078640513122e-13,0.0031400410225614,0,selected,mean,gru,False,True,0
120,2025-05-01,5,4-2,49115.367662241435,49115.367662241435,6560.078571113363,340,18059.495432461365,14628.1913002937,1232.763301187132,1200.0,1200.0,30321.912935791748,0.0,0.0,35234.633777006806,65556.54671279856,0,2.273736754432321e-13,9.094947017729282e-13,0.0027898330008611,0,selected,mean,gru,False,True,0
121,2025-05-02,5,4-2,25469.554689626635,25469.554689626635,3272.815316151226,220,13550.056706670766,10975.54593240332,11877.539148177082,1200.0,1200.0,10220.021149826567,0.0,0.0,13881.856500283868,24101.877650110437,0,1.1368683772161605e-13,8.668621376273222e-13,0.0028071670094504,0,selected,mean,gru,False,True,0
122,2025-05-03,5,4-2,26258.472057342533,26258.472057342533,2146.328913219725,120,15883.973942592896,12866.018893500246,16519.67427146961,1200.0,1200.0,10222.801092652897,0.0,0.0,8389.29262772205,18612.093720374945,0,2.273736754432321e-13,8.526512829121202e-13,0.0025963749503716,0,selected,mean,gru,False,True,0
123,2025-05-04,5,4-2,52282.6097436275,52282.6097436275,2945.5722154240866,220,18272.283485097127,14778.768859378866,0.0,1200.0,1224.2008483886718,32028.297070279932,0.0,0.0,15097.066591549825,47125.36366182976,0,2.273736754432321e-13,9.094947017729282e-13,0.0027645000955089,0,selected,mean,gru,False,True,0
124,2025-05-05,5,4-2,54291.32672857285,54291.32672857285,4438.260972656172,260,18887.56478070272,15320.70823591901,86.72435644531288,1224.2008483886718,1200.0,32858.78594989404,0.0,0.0,26154.665457908544,59013.45140780259,0,2.273736754432321e-13,9.094947017729282e-13,0.0026224580360576,0,selected,mean,gru,False,True,0
125,2025-05-06,5,4-2,53111.23764721258,53111.23764721258,3929.0841947341255,330,19768.386227274535,16012.392844092374,414.24609209788184,1200.0,1200.0,32768.062085162965,0.0,0.0,20081.78043961853,52849.84252478149,0,2.273736754432321e-13,8.455458555545192e-13,0.0027595000574365,0,selected,mean,gru,False,True,0
126,2025-05-07,5,4-2,52763.2614848025,52763.2614848025,5956.082058231692,300,18409.40906272965,14900.416968165504,142.50549847005118,1200.0,1212.449302939453,32267.699705407213,0.0,0.0,35862.08243960957,68129.78214501678,0,2.273736754432321e-13,9.094947017729282e-13,0.0026549589820206,0,selected,mean,gru,False,True,0
127,2025-05-08,5,4-2,54582.1641056848,54582.1641056848,4187.625484620185,250,15406.684686444489,12490.618968665542,27.211472526041803,1212.449302939453,1200.0,34994.65465938276,0.0,0.0,25644.64648144627,60639.30114082903,0,2.273736754432321e-13,4.547473508864641e-13,0.0027400830294936,0,selected,mean,gru,False,True,0
128,2025-05-09,5,4-2,27456.325453440342,27456.325453440342,673.5089616024571,120,14625.093069753286,11499.598070447102,16504.95356573662,1200.0,1585.2525733922892,11303.109384687452,0.0,0.0,2575.7582364621576,13878.86762114961,0,2.273736754432321e-13,7.958078640513122e-13,0.0024767920840531,0,selected,mean,gru,False,True,0
129,2025-05-10,5,4-2,27257.417571824095,27257.417571824095,360.8083333746757,130,13500.447690367657,11225.61547710307,13222.348408600852,1585.2525733922892,1262.749409053096,11709.913446796858,0.0,0.0,931.810190175456,12641.723636972312,0,1.1368683772161605e-13,7.958078640513122e-13,0.0025016670115292,0,selected,mean,gru,False,True,0
130,2025-05-11,5,4-2,57221.35788840714,57221.35788840714,1894.4446153102597,100,18487.32511653621,15031.207812542114,175.60611638997432,1262.749409053096,1200.0,35378.481449233615,0.0,0.0,12149.725134022268,47528.20658325588,0,2.273736754432321e-13,9.094947017729282e-13,0.0028424579650163,0,selected,mean,gru,False,True,0
131,2025-05-12,5,4-2,56801.58330131461,56801.58330131461,850.1678097001949,40,17108.255444152685,13703.26766903516,2315.5681025639387,1200.0,1371.5769341427952,35098.19740395012,0.0,0.0,5534.445190374583,40632.6425943247,0,2.273736754432321e-13,8.846257060213247e-13,0.0031430419767275,0,selected,mean,gru,False,True,0
132,2025-05-13,5,4-2,54505.98953868002,54505.98953868002,1988.8965877717112,60,16782.70635112,13437.837011110329,20.804019775391,1371.5769341427952,1545.0826378059894,34026.6629617919,0.0,0.0,13041.457882420224,47068.120844212135,0,2.273736754432321e-13,9.094947017729282e-13,0.0030441250419244,0,selected,mean,gru,False,True,0
133,2025-05-14,5,4-2,56465.62177768984,56465.62177768984,316.4426724475917,60,18945.849715002492,15652.98472035026,475.0506721518715,1545.0826378059894,1204.1421364746093,34645.71103121672,0.0,0.0,1780.555135955397,36426.266167172114,0,2.273736754432321e-13,9.094947017729282e-13,0.0027420000405982,0,selected,mean,gru,False,True,0
134,2025-05-15,5,4-2,55568.0054256929,55568.0054256929,1349.1148517678096,100,19731.277507907253,15944.994690440037,365.7791766601565,1204.1421364746093,1245.6311264355468,34514.39885781823,0.0,0.0,8024.724402222697,42539.12326004093,0,2.273736754432321e-13,9.094947017729282e-13,0.0028344159945845,0,selected,mean,gru,False,True,0
135,2025-05-16,5,4-2,26660.580273816675,26660.580273816675,589.1629103748413,180,12425.564962980849,10105.775633806476,22214.44732168381,1245.6311264355468,1200.0,11009.727843064498,0.0,0.0,1165.909021939496,12175.636865003997,0,1.1368683772161605e-13,9.094947017729282e-13,0.0024537499994039,0,selected,mean,gru,False,True,0
136,2025-05-17,5,4-2,26581.43933836619,26581.43933836619,889.8440730119385,80,13633.422785607912,11043.072456342412,14432.133998779298,1200.0,1200.0,10819.203736799149,0.0,0.0,4299.340271845164,15118.54400864431,0,1.1368683772161605e-13,8.952838470577262e-13,0.0027319169603288,0,selected,mean,gru,False,True,0
137,2025-05-18,5,4-2,57256.10032374771,57256.10032374771,215.8423924547834,100,19142.859231429997,15418.215362720995,71.13074749349016,1200.0,1297.222905263672,35093.525755944764,0.0,0.0,548.377515538891,35641.90327148366,0,2.273736754432321e-13,9.094947017729282e-13,0.0029466249980032,0,selected,mean,gru,False,True,0
138,2025-05-19,5,4-2,54385.87702361297,54385.87702361297,353.06103459114615,90,17917.34380116424,14600.549093680336,3906.926800720221,1297.222905263672,1200.0,33469.57711035677,0.0,0.0,1783.8832122214894,35253.46032257826,0,2.273736754432321e-13,9.023892744153272e-13,0.0026312499539926,0,selected,mean,gru,False,True,0
139,2025-05-20,5,4-2,52667.07245418761,52667.07245418761,4695.795366596065,210,14852.325689842824,12030.383808772687,13.53112304687511,1200.0,1200.0,32414.8905533784,0.0,0.0,29767.38218450596,62182.27273788436,0,2.273736754432321e-13,4.547473508864641e-13,0.0029205000028014,0,selected,mean,gru,False,True,0
140,2025-05-21,5,4-2,56303.08159275997,56303.08159275997,1512.288150526143,110,17162.544801594646,13901.661289291667,3191.8709476498007,1200.0,1200.0,34578.95062435669,0.0,0.0,9389.82061807295,43968.77124242964,0,2.273736754432321e-13,8.846257060213247e-13,0.0026436659973114,0,selected,mean,gru,False,True,0
141,2025-05-22,5,4-2,52961.01964600881,52961.01964600881,1335.3477368063143,100,17924.2194165021,14490.383338893556,45.90048853991766,1200.0,1231.371542747938,32763.03723071478,0.0,0.0,7680.855785131753,40443.89301584653,0,2.273736754432321e-13,7.958078640513122e-13,0.0027288750279694,0,selected,mean,gru,False,True,0
142,2025-05-23,5,4-2,26195.198894020818,26195.198894020818,542.6228451682507,140,13152.34429905825,10478.14577913188,17642.67433592936,1231.371542747938,1426.0972128649446,10652.145100990318,0.0,0.0,1705.8114975226997,12357.956598513014,0,2.273736754432321e-13,7.958078640513122e-13,0.0026575829833745,0,selected,mean,gru,False,True,0
143,2025-05-24,5,4-2,26514.009106158992,26514.009106158992,246.93229015604612,70,13524.569791079522,11067.815032467935,20549.685254370117,1426.0972128649446,1300.6377665388093,11024.094709821386,0.0,0.0,826.3336517711742,11850.428361592558,0,2.273736754432321e-13,6.821210263296962e-13,0.0028206669958308,0,selected,mean,gru,False,True,0
144,2025-05-25,5,4-2,53329.96819995648,53329.96819995648,1503.4451077623692,100,17808.419974187604,14395.559890430992,2875.543040628897,1300.6377665388093,1333.1491983843316,32502.97576667337,0.0,0.0,9678.174755665124,42181.150522338496,0,2.273736754432321e-13,9.094947017729282e-13,0.0027669159462675,0,selected,mean,gru,False,True,0
145,2025-05-26,5,4-2,50023.49619676973,50023.49619676973,6978.310893049722,220,12104.362177724732,9811.368465834965,128.98042792968806,1333.1491983843316,1325.5546407421873,31030.06778755695,0.0,0.0,43038.7550338564,74068.82282141336,0,2.273736754432321e-13,4.547473508864641e-13,0.0028023750055581,0,selected,mean,gru,False,True,0
146,2025-05-27,5,4-2,56820.85570259002,56820.85570259002,82.65780657779928,60,17922.73856750498,14630.417416347009,4220.825058009845,1325.5546407421873,1200.0,34369.48319853873,0.0,0.0,401.49856998043407,34770.98176851916,0,4.547473508864641e-13,8.846257060213247e-13,0.0028460830217227,0,selected,mean,gru,False,True,0
147,2025-05-28,5,4-2,53023.62552256055,53023.62552256055,2627.931972706587,110,16915.476066522137,13555.892190835082,18.149519580078277,1200.0,1361.8260256087244,32873.15424647503,0.0,0.0,15932.54332753817,48805.6975740132,0,2.273736754432321e-13,8.526512829121202e-13,0.0027789999730885,0,selected,mean,gru,False,True,0
148,2025-05-29,5,4-2,52746.02927984917,52746.02927984917,4419.096699054878,240,15817.010869241269,12937.852713156224,175.84432281901047,1361.8260256087244,1221.7439044189452,32641.705084434245,0.0,0.0,27465.782511398706,60107.48759583296,0,2.273736754432321e-13,9.094947017729282e-13,0.0026534580392763,0,selected,mean,gru,False,True,0
