day,slot,matched,net_paths_sha256,price_sha256,frozen_source_sha256
231,0,True,2795d410f4ae5b052477f15b8824aa769ffdafb2bd6cdceacdda77079290f997,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,995bcc916bbb1cd65dc36f7d6c23d49df0952fcf1f9e34108cee4fec0c6b1bcc
232,0,True,e2893f3dba5d085e8ac6676fa1bf20e000c979aadb3f50047b81241fe8034ece,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,a326273c3b60070c0311193bff3759e1a16a6cb90b3179958773daecb1f8da32
233,0,True,877c33addc639859a5f5eed0ccbf11830f385d5f1bc23a22ec24ad6932fb5a81,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6f60a08ddf7fcc7d25efa4d87601b60523705011a096ee17e8f0eddd73c03559
234,0,True,4dac15b8faf2d521d74135990f19707d06c840a01474d0ed270b9f1d086a82dc,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ba4184488b56ecf60f5d9570d262cd7ce6848bd1b6ee94b4becbe027bda26b04
235,0,True,96b5288ca7f412922233a26906adf856f337e0904fbd3921cd371109f4db078e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d75cbb78f7d975d056acf8bce51da6af5f62104040b558fcf05916f405b6baaf
236,0,True,0013f2a74a1e7acd4ceafaf5cae31e6bd65c8fef229c270732a17f1cedafbde8,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,8fc7d5d48e49275d0b6a413c07f6964854ea01d3b6cb98738b1da1cc47bbff6b
237,0,True,2aad7172e43f977ef6ae396e0da0f5e0d66f3d35603ab3c2156f0cacc666cffb,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,98e34e745cb60d1420c9d32e63e97e24f541ac17fe70f34a406a3e2937478ce0
238,0,True,cedc0518515ec53c857acfca30acbca0ef374ceb189e581e686aa63c9e349dbc,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7e79cced1cf61b0b68796789478e53a295f74fb6c377634f342912dd1713746a
239,0,True,a7c0e5c346afbc9f3c7241175c0af0ac69b4c1da1ad167ad99bacb6cd79b924a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,dd9d2e784cf41d33e50ff9892472e6292a97749b3ca027296e12dde73d20d230
240,0,True,d3525a428515f8bdbacb307c6fd28e099538af50d2cdb9c6678662aa1e69fdf4,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,c3d722679b2eb002b94cf31e38ea59fe6fe20bede7f47336de6dcbc8e2c1615f
241,0,True,6aa4fdeb2ac40face2c74bbf23427161cbf78795ba7d9e1a7756f3c2732bcf22,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5d3aa61f91c93829ca4a39bb653b8d78760ebdeaa9847d1ca7d34b56ca09ec99
242,0,True,b7735e1e6a1a74165a890e255cea4663316a600ff9e49d9f80ac2879bcbd737a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d0cc7cb3e65c44864fed860440385dc17875857e450a1562056fb7721f248964
243,0,True,2a70c9a21d2fd24bc1df0d62ae0ad835041bd96b2fa05737aea832586057cb58,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5e58d7ed9f9fcfd62db43608335bdd9b95a7f73bba349957f785164c5667177a
244,0,True,a60bd8d52e6d1e2bef5285502d7570624b809bf02ad3dd3704caeb3b92124b1c,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f395c1467e7c289becff4d1d008b49dd2aaf64aecaf362fcd158fe9043674888
245,0,True,b23a696cbeac4ec6d71d4dd388dae1588261be15aaf7aeb40e1273c7b24b9463,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ae6347691e54ab4714b3ae0229c83521da5935d2c6516eb4c8cff4996c807c2a
246,0,True,3a91f3711217c9e51485230604eed9a78e15e7051aab2c016d570e05c2f39211,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,272b6038e45ee1aaa1e96a70e930cdccd600e54ddad161aa5f1f6ab80b85f2b9
247,0,True,ebe2f9d02f8549c383a212d56807e3375a86ce8ba42229d585d2e1b4608c08a8,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,bd492d6310801c8026d271feb552f39eea9043092e57f6cf0295ed6984f95bb5
248,0,True,502168e14051fa5f426d8081ed99efd167183b58177cdc701e0b0b806315da77,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6eddbf31b4756117a4f2f05d897ce5f25553caf6a42c636f28b22f04f2df9270
249,0,True,f2d037f8b877e4e72ac54c9877dc4df6c698d5f9d752ceeffdc62a26bcdb9fe5,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f15d961c14c4f3f62ec6b6efcc42d76c2867468d3cae46e0e9f4b1bed45ec5ae
250,0,True,8c871d7e294eda5199ce1c4311497d35a29dfae93fd1eaf405bc62423614043a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,8cdd1d7dca39f4b6da46458cb5816b44bae6e91163e6aa7446d9ff1b875755a5
251,0,True,acbce7b0c7b08204a5534de2b53a5628e803fa4515c0ef3e6af9a1ee55e0904d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6adaba712a687e833217a07d28c5f22fb0b2580f426f51ec2b8b57b4931bf774
252,0,True,12a00e64fcf3c3d7b8d59421dd5c618a3680e86b7b2ec6424ac8382d587f446e,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,872689e6fb0f52b3b0005f99c053635c384d05dc3a3906a795156bc49f0a9a6b
253,0,True,e9e4ae7826fa360a5236a84d71a9731e1fa955a4322484c96d6316aa8057d291,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,b1949d33d2b1d831ff12eb6eb3ae221135ef7728c5b01a043dac569ebd1f491f
254,0,True,b6545d040f6d83fed7e04446021e7cbfc13cfdd829219f47ca7df4f56cd84e00,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,48a8ba4fc3929a7f927cbe95bd6930a6c2acddddac4b3319427ff70f1dcc9ba3
255,0,True,4036846a25aca9e97e97113dd06437bc7e978a2db00532d1aaf296444156bbfb,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,29cf0759a3d1c900d349ca861bebfcccaeb939ec164e9d1ddda0db5cf5da3ebd
256,0,True,8329ec29761be4e749cc5037c7694fe4c91e74e8de82ac4e0a02a33267b1ce9f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,1fdeae3cb00ff57b6109685142f0d05be367775962e3ec877ee732497f09c950
257,0,True,ec97f6bc20ed2a46ffde9bfbaea848118e1f7403b7e7f4a46cbf561048940dc8,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,23924de61ba3f934902d6c21a7501e45f3a91dea776356c511f824a9c810eeff
258,0,True,4c2f99db2d75d856a3c2cfcf076e097a9f0eee998c8fbe7ce4582b3d2c5c689f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f66c1aec78eb1f61fd7b2283b6a014f0db32dd7f91e580e2bf3bcfe0968e62ef
259,0,True,a131f1937df3cf29b884929b5dd127c9affada843c8847f966168c772af7be27,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,9d1417a1e4baad9c925bb06b79eb917ea76eb226a386d8e6cc9afdc05c6422ed
260,0,True,8c18133458e06c5aa72ce518bc2244174d7ae66c9133383b7b78e20186c28fbd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ea0eaf271fb49e173377ece9a9fbe7db88b79f8027fe2829d3de9c9fd62ecabf
261,0,True,e33a85635a232093b239e12ede9e26e40edabaf984f23f532be332cbf478995a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6b75273a9e22283f960634b70a79bb3e5bdeb2b6695aa014eb1ff9fd99a2f683
262,0,True,3b6b488101496743ffcfa6e3a1f2c003a8c1d6c9b3aa4038f358b1d1c8540913,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e3ae49ac12e4c5ac8bd1a374395c93faeaf86bcec92342b5bdcdc7cc796d5e0c
263,0,True,2ea3632c14091b2080d638cb73a29d555e93808170d3f2b9d8f937e12f485946,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,916552c84b06e3c47673fb4c9175becb94c47fc1a1640f226b04e33f5275a65f
264,0,True,c7153f2531c57c0c23958174dad8bd41a1f9ca16ee433b478767130f3b61cdcd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,a1871a82b1c3273598e540b59a73b55d1ddeb6c252108d77bf400a9cf245b115
265,0,True,70ec552fa4fba15a33161c5e03a584318f8ef738059123616ebdb1beca1933a1,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7ffdc166bd1e88c208c8dd4f6fe7fe18cf56adadb9d8a05d3511d4dbcd549ccf
266,0,True,a9b4eacdcc7ac8abd24f13dc021a313c8d3971d67dba2537340456b4fd24ae56,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,9de3e0cf7d552716b412c191dd983cc88ada4601d2a2bbf607490b43c8ec98da
267,0,True,7b7f1ead7121aebf1c3df15b5953ccb764d6657056c8d61fa8955f96963be9e9,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,594dc7d99591bcf280c0af597b343834ed34c7af0dd86972643de3fab7348f9d
268,0,True,5612f9d8f160c3c11990985f7933909cc97ccffbb24552ff95b8768f15e6fd3d,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,ed1004e93b32b85087fbe591de4a1d929af21d3d5fb1852736cbd1554961a723
269,0,True,5921dc4b1720f3f6f2f0bdfe205fd1e02182c45a71d8d919dd6e0014edbb61dd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,2c01bbee710ddbb37cd3fb0f298d349a7fd0e46e1e1006dbe24b47fb7fb42c88
270,0,True,b11961c9f519fefcb0b30d93d61476fa5474483a6c6f76ceb94a61d9460ca797,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,23971611441f0c7a9d00a9c46cfae2fbf34eef0db505b241effa1075b6bb3c61
271,0,True,dd0f3ea4f3228565417e9a4556c7f332ca691aa691143be490d5cb9b4093ef05,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5c0b7f631a306ac5bbe9d3940302a5124722ba3158fb77eac3bf7d29f4a251ca
272,0,True,f9cb494fdb866a4547a27bf04d78c0072fe78b179cc0805a3368b8de367a24c5,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,da5b97438d8a6c6b81f1a3ec6a3cae92e592b2c298aa27536e405a7457ac1231
273,0,True,5056e0cdb008958cfd4085f7eff93b9826293fc01a9ddf5f86805e73c40617da,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,46b641c929f1548f635a70debef92b51acde04840f0ee5db428275368840a49e
274,0,True,4fca79d9bd59bb50baefe35fe5891454c2b1ccc35851a0b9665f54e546f7f472,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,03673d00b702a3caf6b675c3936749caeb7989ef19bd1dc222864161c02da80c
275,0,True,0a123ba9aaeaba3dde11e730481fb8cc5b85d07a8c5ee95251798096bdaaa8b9,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,356fe8db408ba890525c541d9f0ade4ca14a538e2b3586f6b890f9e1e238baec
276,0,True,1a34f10c4b0c7e7e1b0096420520b981c6bd4826d409be235d39069a7dcd64c1,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5de5633d676547397d9cae30bb7e920f44abf2aff6b780c4414ed3ab0df46ccf
277,0,True,5ef4a2b60a6c561fd4cdcadefb49c5662ea9a54044c1117400101c62b8ee4aec,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5175982b176a18ae8431b6340ff271a3d0b9dc2f0f9507c1a9db45e8ab51eac4
278,0,True,78f8a268ee29afcddbe9beebb1f95ccb85cb12afb4341e830d3f70aaec7e3bc8,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,5658bb0b544e150fb89ecd1956dde34d0223c3798040c47dd2c6e4af256983d6
279,0,True,28d111d1b0fd32a752f64f989b820cd2f161ff7c5b0073694b43f6e57cf60bbe,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,c38c1f771eb9bbd203ff4df324f47fc6d3653aa42cb827157386992766271c38
280,0,True,05caf8c942ec11b0fce934727b1c003412e416dca46540d5557ef39926444383,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,15944b05c268177fbc5666564674aa24e5d98db10721f5ed049d25e923d1ae49
281,0,True,8b74495b40206747bcc3173b89825c4cafa212a643a09f02ed74f2376d99f817,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4b9e55629f5ada87b1c2c05944ea8415f5e38e2e818b7858bccd81efb6ab69f9
282,0,True,960730936a742891f414e4c408e31cb06a48fc644575d03b8892b1b25973b8eb,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,767fdc206f80cd4c69f358a9df0fca0c93f844df6d450b3758de306a43d0e2f2
283,0,True,a794a3b4fc0307a83485655a8cb98527ec9325bc96558d47ef4e5cf2f47a6739,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,c2cff0a66bcea64cdb9af4ca7075d752193c724ff447bce378f7f4a23002f02d
284,0,True,3a460ab214bc019be2dd7d40534f2ba6b235f825b123b8743a4584bfea25ad89,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4f112abceb24bd8b3291b97d91811d9644c829364e04ffe47d5afff711ad3692
285,0,True,ea00ac9d657ea0aa623ffe6d61a781407432f08c3f96a4346ab5cc342738b456,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,89de87423993440dbc3f3f41aa3b6145a27ea226385dda981c612dd3b91f9625
286,0,True,6c5f5ff0e66d254964ccff6801e1ef5f81079f7d4427419e09c55fa414678b4a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,72a068f31f7d71c573f539aad896639330ec3e868196a10ec308dec27ab5a3a7
287,0,True,d940512500ed3e14c4361877d8638cca96100c496aab9ff2aeb2a905ef359ea7,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,a394db9cd84382533f7e3ccb21ed5a90329e21bb7f170ce3eb2b52d1e40553f2
288,0,True,2d7cd353914965227a954bfcb8883cef9712c0220a8f6e665c74ad0292f0a500,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,17447d44eb2ef5afc27ca5580f56459185572c2b05910edbacfe5f13ad1c6c7b
289,0,True,293bc975c5efdf796084f863859796f3e6c162445b3b886bed35826aef58fb70,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f032c6f932b3265b4e07d59ce372abd4a079a398137b703d4f552423d0b0e4ff
290,0,True,4dfe6202ff53c714d1760125bf0157b088e8ada4c74f70c8d382ab71576087a3,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7b61d31586bf4b295a24565b2ceaf2de9a1c8fcb5d04198c05fb508ead7c7f06
291,0,True,445b8142b221672f0d727117b007e24f17c4572ba4b7ea9000588ae7f7c3a28b,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d64e1cb52a6193f400e21a4cbaa2479b4549873061de56efdf495e25617fc726
292,0,True,e82253cc65c241902fa06f1bf655e4cb85ed083984c7288b6ec12fe0a0e5dbe6,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,11d5261a29cdfa44c24ffeacbae1cee050d45916d7e7c1125402708d83e9d8fd
293,0,True,47ca294e30f8a976fb2a9b026c7b43fc41c87d116f2044e9d01502cd84f43eca,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4501c23a87f806297ae969d6c2942455cc48838e86fb149611f34f36fe6e4cf0
294,0,True,c5087bb95b7650425c742264c6bae040cdc14655f575260c145913958e15b41f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e539abe25e1e154d65bef7392f39a11d5e9f6a9225fa472c2e8d909b2e180c5e
295,0,True,2d1c4f1780e16e1f1b3cb1dac07d50b6caf6006678fdc3b4643958369031f4f7,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,efb6b669b58ac67fd55e235765fb997a765e091db95816ea6ee677b874b489a1
296,0,True,58141f2cfdfeeba4c1a47053917f5624a8ebfccd8c3607ed4d5a8a3f32dcb280,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,078e1f352258a2291655e044c913327efae269ccec48cc279f97a2e8849804d4
297,0,True,6866ebdcd049843aebfb31ea0a60f692f043f93b29974012abcdcbab63b13d5a,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,32ffc1e9dd4c263e667fe52681b7812f1a9f9e1cbbb973b9a52ce9794e908193
298,0,True,85d998cbf20fb1df0e047f428f3f09dcc4936b0f5f9d586c572e1fb30e54a735,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,f54d71648a1e9e1c02391d254f3717565672002fb005fb8f9d0824d0db7a2d0a
299,0,True,6c51f6479b0feefb0a32f6a571eb38cf8a0227d437ac341580790e3768fcbecd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7783285c36f4bc736894578173c894cb978bc78770abccac00eb154eb445a2dd
300,0,True,60a59666f0134390544f485220c02c2ebb8fee8aa15906e2f973b78fa5429acd,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,33c23a737ae9a9dacbc4db6317e5c374c14e06da64f67416df07d538113e1df2
301,0,True,6d9ac832f7432509adafdb7ee8ce3a2dbd57430ee51e7bc0792d3cfd9781fa6b,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,6f6b8fdea1bcc594ee1b88792fc7894f4b5a13db6fd914d9b3c0ceb2a4ca483a
302,0,True,04ef9e3576e1d2aa7a4a47a6f668fc87eff66ddcc210db5520871679b4230c3f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4e3cdc9aec481ec0ab8ac6f53778d77592f256325402a9c9fdc8b5a1fd46aec3
303,0,True,282308d199ed5a1ec98a48521cd786f1e3f2aea3c37c77b9f1ffa81b3f2f1b44,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e5ca29a7384d9b2a9c78e933f4488b6764cc22551868587f21679ed2eb946ada
304,0,True,988dc32ac26a77459a4a03f4e74adb682691021930eeca96ea4147f90f8e7c65,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,c408adbdd8a4b1586f839c131dcda1c8e17643df1a686b7bed5571d0b5bf135e
305,0,True,a40dd253ae9e80773e5055f7280488a52470385bfbf0a2ad5a4a22120f356e48,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,8debb1b21c1e173bc0c4ff636498c799e193496440fbe6b2a2c79844b104593b
306,0,True,b0601533dd14af241d17ac6fd6063dca3cbfb795e879560d50d77afcc5438ce0,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d9fa40d17d649cecc5a9ec1aec54ef88949c1d994ffa9f28a95b9abad35c636e
307,0,True,97ffd6620ecb7ddcd00e86473d3ea6b5f9659f1184bec0b88cd13abcdb18fdf2,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,0a270cc14d87109085955f8e06616f82862ecdbb3ae30db91ba2a7dcf4e9958c
308,0,True,d1edc8e6c65f0da4ae62992bf095c82bba4ec3ca191906287abd293ef39d5fde,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7813b94ff6db1d3f4b6fc4d46dad2292533cd28010e830d2a3de2f206a5d216c
309,0,True,d38a8bbf74201f5aca2b169565612f40ea5cbb4df22f0bdc3f3193ef3f975137,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,4184af304d20cdba351034789bd8bd9febe00b83fd3023920ab008786cf344d3
310,0,True,3ebedef0eb37a0d881dc57aac91553ccfdb6780f03e7caaf873ae63bf41b219c,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,af425d91c63ba2c4f7543a7eed630b9618461f45ae1b0349a17dc902e9dc3e5c
311,0,True,8680b821705b910abc9bd44ab4dfc79b39467a03bba37bfd26a037597946876f,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,8ec1229749c15ab8514f5bc569fce15b155e180aaf8608a1d53a39a60015c61e
312,0,True,c2d03fd9b8c225021d3b61340b6e40aa23fac61d86d3342c3b05d8942c9b05c9,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,0939492f56375952404539b21c08ca85b47951508c0dac6ed8790af891349757
313,0,True,fe188e6ee927ad5216a15958d47367fed3cca03582bcac25ad861372e04c9d34,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,96a241dd93fc5d46a436af785a38cf20fe3c09dd2d31db7319cf4e34e61d0eba
314,0,True,3e2b61d8c0c41e0fc6f80d7310b6de8ce41b368741355432da5269b2ba35eb19,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,a1638272ff8cb84b114afe90f735c924a7d75b9d369e720cd8f2c55d424e9b4a
315,0,True,cce76b62eb7865a358d853a1163127e12d18d8c4ee96e69edefed036de1c7f69,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e628340d05b9ae89bd26abdf69eb5e6d5444c4355206a3d0349799b85e84e47f
316,0,True,437f23d175bce59a9f0bab2799a96773da085c15bc4215d3dd0fcae5710d8458,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e92b0dcd76bc9f41b186ff640ca3940f02311fb5c3114f4ee83e0ff3ce6fb66c
317,0,True,de2e3fd10fde066ee21a58c43b68706d1d486773545d41d1ffc538aa7776f199,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,7dd0948241ecb45a806c17ebac77765e20406ac44beb4d5915b45c250f20acda
318,0,True,372b21cc363a2871fbadb7177d42a782e521402602cef0dc7457eaf02dacf1a9,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,48e464e1fffb091cca6bf85a6b75c97df5602938ddd858d5c74d22dd632af995
319,0,True,fcf3f83dc2761033103bbb5743880bc23bc7557afa29146fadbfeb7de19ef64b,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,180353b3c0aa48a9660692065cf642659eeb1ae7848e537e2b5050a49e284283
320,0,True,8444b658e9f5b0f4dfc8ca99715a8d58ce2600336d4f3894602f511e03213c13,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,74f9624d7727da6f7939e4cc6ff5b328f494520ca1869042cca2ec76d64254ae
321,0,True,f550a711922de0f19fb145014eccff8419fcd0df6a38100506d03788fa67bdef,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,79d37f4d65f6f0fda4e69bc4c12b2e55ada29025e58d3144b238f0d3c01f06cb
322,0,True,94ecc78c0e3731f1bb847f4692bf5e4570f857eb79c2c3a127dc5ba0313b6ad5,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,91e94b843139438244fe57b1f04186747ea140d4e25025d0999090dcb5ad01c8
323,0,True,a72126b64e97e1bb0a4053a186a54390d8cf7a082303640a455be9ab27ea428b,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,239a60a3c4d5ff7779125499d439a1876ec82bd078ae3cc3737e4635e5c4c5ca
324,0,True,85e99ca7684b49724cf263125d3bcb4cfa313678d0ecbbae14d7aa686d45e189,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,131baccbb5a8a6a284df59fa44897655514444debb11712bdef2b3a71a4d2339
325,0,True,f7d8253a4e0998680bad9b1a3e28e6058555c3ef85863fe588dd76d576f06a45,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,d6e9f7c5e51a5259988f13db4b742723850053735bcc98b3ca393449dd8d80a2
326,0,True,825acc128f0acfd7458e4b81c72e03dca6dac942ab65c4e1d3aa5822c374a6ef,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,e9d27028a26db1f1c46a2f87818af4af9f425f73964c62d30877d702a913c4fe
327,0,True,76b50e2c1c55aadc5ad1ec0e4cd7f0c412f19aa64c28960819f2dde094ea67e4,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,b8a417ce232f228ae6ec882431e5086e84b702c7634d6de9d7f72ac0797978a8
328,0,True,32d77c7eac9e1b0a4dd03c8ce5d2e65a6ff7ba59be77bf5f23b6d9145d498294,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,1c39e1d6bdade415395826a51032301bac4200637606fd36e4783973bb23a28a
329,0,True,0de096af2db1aba8b6b4d0c2dcb73c9dd55d18d33f8a2f0ddc57db5c2ec9fb82,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,640178a06065727c5c7597923004676563b7676a025c57c25b62874bca4996d5
330,0,True,9990338fbc9829220e54afda766b0ac0765bb2daf3268ec04eb52b1290062caa,bc833f72404c9ab5b10d56d7a47c66ab23f2c19d86a15f00ecb53e5dffd678b6,18006386163a710a2c822f14f134031ff0a9067e2a37e634a9dbbdbef8c181d6
