day,date,total_cost,planned_cost,emergency_cost,initial_soc,final_soc,mip_gap,mip_seconds,refinement_seconds,planned_changes,seconds
349,2025-12-16,60387.76235532219,60387.76235532219,0.0,2212.0458170041525,1497.5943380351732,4.105079423884534e-08,0.6047592079266906,1.2967249589273706,26,1.9442731250310317
350,2025-12-17,61024.478292973035,61024.47829297303,0.0,1497.5943380351732,1872.161463351114,0.0,0.549915499985218,1.4509568749926984,28,2.0392665420658886
351,2025-12-18,60508.5171849826,60508.5171849826,0.0,1872.161463351114,2068.1820501922616,3.844375728620902e-06,1.1802356250118464,1.313008209108375,30,2.540100959013216
352,2025-12-19,26224.95259660489,26189.142068418325,35.81052818657046,2068.1820501922616,1932.0409415821437,2.625760581969299e-05,0.606896165991202,1.1323833330534399,22,1.7938757499214262
353,2025-12-20,25913.891602435542,25913.891602435542,0.0,1932.0409415821437,2122.787918823341,3.847449788775304e-05,0.6279029169818386,1.624281750060618,28,2.2909182909643278
354,2025-12-21,60035.676276307735,59880.027303623334,155.64897268440245,2122.787918823341,1792.7251144032425,0.0,0.5909304590895772,1.3310072920285165,32,1.9675207909895107
355,2025-12-22,61215.99441349953,61215.99441349953,0.0,1792.7251144032425,1966.9348425690932,1.6518033034055194e-05,0.6342346250312403,0.9837132920511067,30,1.6511986249824986
356,2025-12-23,60488.51551454465,60469.19031060296,19.32520394168413,1966.9348425690932,1800.744808299367,7.529049737608106e-06,0.747748792055063,1.1888275829842314,34,1.9758166250539944
357,2025-12-24,59827.41454681961,59827.41454681961,0.0,1800.744808299367,1831.0304414015197,2.013506703102326e-06,0.813910499913618,1.0904166250256822,24,1.9422022079816088
358,2025-12-25,59516.45742864114,59455.72927003581,60.72815860532603,1831.0304414015197,1778.011560617704,3.909473999581969e-06,0.5865384590579197,1.057752332999371,26,1.6749695839826018
359,2025-12-26,25902.133196775932,25631.508459453293,270.62473732264124,1778.011560617704,2433.115085781357,0.0,0.5138406249461696,1.121356957941316,26,1.6685652079759166
360,2025-12-27,25435.01142038779,25435.01142038779,0.0,2433.115085781357,2114.1606079986705,3.03488465458305e-06,0.45391437504440546,1.3030532919801772,26,1.792895375052467
361,2025-12-28,59217.72142642762,59050.56484915486,167.15657727275294,2114.1606079986705,2085.661119644585,1.2825279178545138e-05,0.6450373750412837,1.0534717090195045,28,1.7271153749898076
362,2025-12-29,58856.61953697757,58785.523018569336,71.09651840822742,2085.661119644585,1671.741893826932,1.7720706122401252e-07,0.5638181660324335,1.1310812089359388,26,1.7347226249985397
363,2025-12-30,57617.60687106058,57573.25112857282,44.35574248776693,1671.741893826932,1562.9118526246623,2.412750119867358e-05,0.4608788749901578,1.1276101249968633,34,1.6233576249796897
364,2025-12-31,61497.11980250277,57575.277071197444,3921.842731305323,1562.9118526246623,1200.0,6.453421736803692e-08,0.5025566250551492,1.1787595000350848,26,1.7135610409313813
