policy_id,label,date,slot,hour,actual_net_kwh,forecast_net_kwh,planned_kwh,emergency_kwh,charge_kwh,discharge_kwh,power_kw,soc_start_kwh,soc_end_kwh
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,137,23,548.045,607.53672635054,613.422785381572,0,65.3777853815716,0,392.26671228943,2106.5119771301,2168.53479018513
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,138,23.1666666666667,574.3471,598.233972646974,604.120031678006,0,29.7729316780056,0,178.637590068034,2168.53479018513,2196.77987320205
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,139,23.3333333333333,588.347066666667,598.986886566208,604.87294559724,0,16.5258789305733,0,99.1552735834398,2196.77987320205,2212.45769852909
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,140,23.5,589.385,615.200367979796,621.086427010828,0,31.7014270108283,0,190.20856206497,2212.45769852909,2242.53231285863
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,141,23.6666666666667,603.489666666667,626.149241074299,632.035300105331,0,28.5456334386646,0,171.273800631988,2242.53231285863,2269.61307853417
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,142,23.8333333333333,588.672083333333,625.329675439918,631.21573447095,0,42.5436511376168,0,255.261906825701,2269.61307853417,2309.97352980651
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-02,143,24,561.991666666667,612.301489649276,618.187548680308,0,56.1958820136409,0,337.175292081846,2309.97352980651,2363.28562449207
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,0,0.166666666666667,596.017716666667,609.552535891255,1440.27537231128,0,833.333333333333,0,5000,2371.43955063016,3162.00896567225
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,1,0.333333333333333,589.645166666667,586.806194996518,1387.42367441454,0,797.778507747874,0,4786.67104648725,3162.00896567225,3918.84811151632
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,2,0.5,578.683333333333,590.682058403599,1391.29953782162,0,812.616204488289,0,4875.69722692973,3918.84811151632,4689.76353243956
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,3,0.666666666666667,564.710033333333,623.846789255674,1424.4642686737,0,833.333333333333,0,5000,4689.76353243956,5480.33294748166
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,4,0.833333333333333,549.903883333333,636.256827344209,1436.87430676223,0,833.333333333333,0,5000,5480.33294748166,6270.90236252375
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,5,1,558.21,622.162490523201,1422.77996994122,0,833.333333333333,0,5000,6270.90236252375,7061.47177756585
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,6,1.16666666666667,610.348516666667,619.229619307582,629.277683683605,0,18.9291670169387,0,113.575002101632,7061.47177756585,7079.42956216083
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,7,1.33333333333333,633.23595,617.995705232752,1418.61318465078,0,785.377234650775,0,4712.26340790465,7079.42956216083,7824.50382734312
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,8,1.5,622.696666666667,615.508985642934,1416.12646506096,0,793.429798394291,0,4760.57879036574,7824.50382734312,8577.21742525537
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,9,1.66666666666667,637.489266666667,621.623781490781,631.671845866804,0,0,5.81742079986213,-34.9045247991728,8577.21742525537,8571.0853253103
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,10,1.83333333333333,622.368,629.163237026835,639.211301402858,0,16.8433014028575,0,101.059808417145,8571.0853253103,8587.06428403522
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,11,2,597.858333333333,633.057124337935,828.377439630297,0,230.519106296964,0,1383.11463778178,8587.06428403522,8805.75391006068
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,12,2.16666666666667,642.746233333333,635.829347154499,1463.60519448086,0,820.858961147528,0,4925.15376688517,8805.75391006068,9584.48909655644
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,13,2.33333333333333,653.869116666667,646.382004404282,683.588436688645,0,29.7193200219787,0,178.315920131872,9584.48909655644,9612.68331909071
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,14,2.5,621.75,663.541275863861,685.130511270073,0,63.3805112700729,0,380.283067620438,9612.68331909071,9672.81135155453
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,15,2.66666666666667,636.643333333333,671.107228073784,692.696463479996,0,56.0531301466626,0,336.318780879976,9672.81135155453,9725.98801992812
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,16,2.83333333333333,631.910733333333,667.980842336192,689.570077742405,0,57.6593444090715,0,345.956066454429,9725.98801992812,9780.68847694555
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,17,3,625.288333333333,658.716288637122,695.922720921485,0,70.6343875881521,0,423.806325528913,9780.68847694555,9847.69814071845
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,18,3.16666666666667,696.757683333333,650.780340647463,687.986772931826,0,0,8.77091040150708,-52.6254624090425,9847.69814071845,9838.45278937778
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,19,3.33333333333333,685.888783333333,664.999883747782,686.589119153995,0,0.700335820661508,0,4.20201492396905,9838.45278937778,9839.11718627387
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,20,3.5,624.79,680.142339792061,701.731575198274,0,76.9415751982735,0,461.649451189641,9839.11718627387,9912.11037359017
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,21,3.66666666666667,703.4143,655.028731215564,692.235163499927,0,0,11.1791365000732,-67.0748190004394,9912.11037359017,9900.32652905212
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,22,3.83333333333333,737.32095,649.083525679589,686.289957963951,0,0,51.0309920360485,-306.185952216291,9900.32652905212,9846.53514035484
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,23,4,679.858333333333,672.31550322323,693.904738629442,0,14.0464052961091,0,84.2784317766548,9846.53514035484,9859.86073045691
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,24,4.16666666666667,673.157066666667,677.73692607385,725.782610324329,0,52.6255436576627,0,315.753261945976,9859.86073045691,9909.78570477576
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,25,4.33333333333333,680.399233333333,687.527030268509,735.572714518989,0,55.1734811856556,0,331.040887113934,9909.78570477576,9962.1278648719
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,26,4.5,677.478333333333,715.030589962852,730.4580382621,0,52.9797049287662,0,317.878229572597,9962.1278648719,10012.3888260735
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,27,4.66666666666667,686.979733333333,738.834044775131,754.261493074379,0,67.2817597410456,0,403.690558446273,10012.3888260735,10076.2179078032
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,28,4.83333333333333,680.602566666667,725.100509475615,740.527957774863,0,59.9253911081961,0,359.552346649177,10076.2179078032,10133.0681254767
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,29,5,672.051666666667,694.941608086523,742.987292337003,0,70.9356256703364,0,425.613754022019,10133.0681254767,10200.3635687869
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,30,5.16666666666667,702.989983333333,702.653628456595,718.081076755843,0,15.0910934225094,0,90.5465605350564,10200.3635687869,10214.6802370662
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,31,5.33333333333333,708.874733333333,707.543175565194,722.970623864442,0,14.0958905311085,0,84.5753431866508,10214.6802370662,10228.0527729842
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,32,5.5,677.763333333333,696.121283920616,1534.7363832131,0,602.885312929096,0,3617.31187757458,10228.0527729842,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,33,5.66666666666667,679.624416666667,707.391192212968,1513.38805555422,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,34,5.83333333333333,786.285766666667,780.567581388891,795.995029688139,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,35,6,915.108333333333,876.500796208557,133.853976610938,0,0,781.254356722395,-4687.52614033437,10800,9976.48560027585
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,36,6.16666666666667,906.479566666667,906.934532239086,113.001066905214,0,0,793.478499761453,-4760.87099856872,9976.48560027585,9140.08582240266
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,37,6.33333333333333,901.305416666667,897.935291761576,961.669275506957,0,60.36385884029,0,362.18315304174,9140.08582240266,9197.35200709032
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,38,6.5,931.175,890.162247843215,953.896231588596,0,22.7212315885963,0,136.327389531578,9197.35200709032,9218.90726000956
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,39,6.66666666666667,890.858333333333,902.130815055545,914.578153064673,0,23.7198197313397,0,142.318918388038,9218.90726000956,9241.40985682145
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,40,6.83333333333333,872.208166666667,923.861699247548,936.309037256676,0,64.1008705900089,0,384.605223540053,9241.40985682145,9302.22128214069
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,41,7,895.7,929.510855432481,941.958193441609,0,46.2581934416091,0,277.549160649655,9302.22128214069,9346.10565765674
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,42,7.16666666666667,864.683533333333,878.875920718331,942.609904463712,0,77.9263711303792,0,467.558226782275,9346.10565765674,9420.03310442581
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,43,7.33333333333333,816.879,832.010686737189,1106.56318116057,0,289.68418116057,0,1738.10508696342,9420.03310442581,9694.85164880229
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,44,7.5,756.840833333333,798.873641463389,1604.87050480464,0,833.333333333333,0,5000,9694.85164880229,10485.4210638444
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,45,7.66666666666667,678.191166666667,753.698550108364,1559.69541344961,0,331.595314054817,0,1989.5718843289,10485.4210638444,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,46,7.83333333333333,768.73535,802.821963780002,866.555947525383,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,47,8,940.154583333333,908.809477320562,114.87601198669,0,0,825.278571346644,-4951.67142807986,10800,9930.08000347161
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,48,8.16666666666667,899.032816666667,913.013987666399,119.080522332527,0,0,779.952294334139,-4679.71376600484,9930.08000347161,9107.93809801497
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,49,8.33333333333333,823.545816666667,864.019908493411,79.2283405566232,0,0,744.317476110043,-4465.90485666026,9107.93809801497,8323.35858908974
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,50,8.5,797.8975,816.580284492177,31.7887165553894,0,0,766.108783444611,-4596.65270066766,8323.35858908974,7515.80902537451
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,51,8.66666666666667,729.992316666667,778.990137327034,0,0,0,729.992316666667,-4379.9539,7515.80902537451,6746.32956034466
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,52,8.83333333333333,680.076133333333,744.61851924857,7.26111621478242,0,0,672.815017118551,-4036.89010271131,6746.32956034466,6037.12026099139
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,53,9,652.34375,703.698287983046,13.7750498512579,0,0,638.568700148742,-3831.41220089245,6037.12026099139,5364.00974933702
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,54,9.16666666666667,584.00365,653.32943379628,6.19006342235389,0,0,577.813586577646,-3466.88151946588,5364.00974933702,4754.94075047826
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,55,9.33333333333333,527.685366666667,623.805180218235,24.0999747463093,0,0,503.585391920357,-3021.51235152214,4754.94075047826,4224.1151388593
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,56,9.5,505.665,605.43383770847,5.72863223654338,0,0,499.936367763457,-2999.61820658074,4224.1151388593,3697.13593643127
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,57,9.66666666666667,481.458866666667,554.913926911483,571.852865172557,0,90.3939985058899,0,542.363991035339,3697.13593643127,3782.89121305781
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,58,9.83333333333333,426.60045,483.373390702861,452.878164060935,0,26.2777140609349,0,157.666284365609,3782.89121305781,3807.82044149837
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,59,10,360.307083333333,429.496574432113,13.0600053410078,0,0,347.247077992326,-2083.48246795395,3807.82044149837,3441.78988240041
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,60,10.1666666666667,331.193616666667,419.838101861959,3.40153277085307,0,0,327.792083895814,-1966.75250337488,3441.78988240041,3096.26668770582
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,61,10.3333333333333,326.093433333333,388.816802948795,19.8143987596896,0,0,306.279034573644,-1837.67420744186,3096.26668770582,2773.42023810243
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,62,10.5,331.784583333333,323.756190894181,342.85069891054,0,11.0661155772066,0,66.3966934632398,2773.42023810243,2783.91847712482
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,63,10.6666666666667,349.0795,282.54320229034,17.0327208916993,0,0,332.046779108301,-1992.2806746498,2783.91847712482,2433.9104398898
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,64,10.8333333333333,371.06075,304.789976438407,718.071054586178,0,347.010304586178,0,2082.06182751707,2433.9104398898,2763.11332010213
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,65,11,381.234583333333,328.666567672982,1133.47931017375,0,752.244726840419,0,4513.46836104251,2763.11332010213,3476.75532850221
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,66,11.1666666666667,362.097633333333,251.654383736203,1063.97321257197,0,701.875579238641,0,4211.25347543184,3476.75532850221,4142.61296783544
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,67,11.3333333333333,322.25115,187.974351964625,970.187823798395,0,647.936673798395,0,3887.62004279037,4142.61296783544,4757.29966846238
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,68,11.5,282.970416666667,199.187452844203,981.400924677973,0,698.430508011306,0,4190.58304806784,4757.29966846238,5419.88902626164
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,69,11.6666666666667,252.008733333333,234.281832714102,1016.49530454787,0,764.486571214539,0,4586.91942728723,5419.88902626164,6145.14466795678
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,70,11.8333333333333,164.707416666667,226.500094653609,1008.71356648738,0,833.333333333333,0,5000,6145.14466795678,6935.71408299887
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,71,12,73.3499999999999,173.461736667255,955.675208501025,0,833.333333333333,0,5000,6935.71408299887,7726.28349804097
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,72,12.1666666666667,99.4947,133.864443465635,916.077915299405,0,816.583215299405,0,4899.49929179643,7726.28349804097,8500.9623558639
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,73,12.3333333333333,108.694983333333,129.46764725965,974.80510031969,0,833.333333333333,0,5000,8500.9623558639,9291.53177090599
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,74,12.5,68.1016666666668,132.69131824706,978.0287713071,0,833.333333333333,0,5000,9291.53177090599,10082.1011859481
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,75,12.6666666666667,85.3317666666667,110.281829231161,892.495301064932,0,756.731793979243,0,4540.39076387546,10082.1011859481,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,76,12.8333333333333,160.4821,152.389819845429,934.6032916792,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,77,13,241.000416666667,245.30423620694,273.649735635666,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,78,13.1666666666667,264.312483333333,283.023885121418,74.1985600371434,0,0,190.11392329619,-1140.68353977714,10800,10599.6023291578
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,79,13.3333333333333,225.386166666667,299.595252984555,327.94075241328,0,102.554585746614,0,615.327514479682,10599.6023291578,10696.8941517941
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,80,13.5,177.021666666667,318.282644875299,346.628144304025,0,108.683106804708,0,652.09864082825,10696.8941517941,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,81,13.6666666666667,192.5097,323.178567312627,342.273075328986,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,82,13.8333333333333,253.624116666667,328.657935090202,15.7132887885611,0,0,237.910827878106,-1427.46496726863,10800,10549.219967963
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,83,14,301.882916666667,352.527578957711,0,0,0,301.882916666667,-1811.2975,10549.219967963,10231.0074335091
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,84,14.1666666666667,294.896583333333,402.683117967119,0,0,0,294.896583333333,-1769.3795,10231.0074335091,9920.15914099748
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,85,14.3333333333333,317.71575,464.931607918773,9.68446691013247,0,0,308.031283089868,-1848.18769853921,9920.15914099748,9595.46565928145
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,86,14.5,384.197083333333,506.243944174269,0,0,0,384.197083333333,-2305.1825,9595.46565928145,9190.48637470584
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,87,14.6666666666667,430.384333333333,504.369054351122,0,0,0,430.384333333333,-2582.306,9190.48637470584,8736.82145384368
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,88,14.8333333333333,491.03275,526.020133887266,14.2923843352892,0,0,476.740365664711,-2860.44219398826,8736.82145384368,8234.29298449634
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,89,15,558.540416666667,582.274814874156,1382.89229429218,0,824.351877625512,0,4946.11126575307,8234.29298449634,9016.34184251625
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,90,15.1666666666667,586.453583333333,621.557988243954,1422.17546766198,0,833.333333333333,0,5000,9016.34184251625,9806.91125755834
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,91,15.3333333333333,640.806083333333,643.222404828457,1443.83988424648,0,803.033800913147,0,4818.20280547888,9806.91125755834,10568.7360122547
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,92,15.5,707.687916666667,678.168073854227,1478.78555327225,0,243.773647349507,0,1462.64188409704,10568.7360122547,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,93,15.6666666666667,708.694566666667,750.837672277942,1551.45515169597,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,94,15.8333333333333,736.84515,791.761604065224,801.809668441247,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,95,16,795.930416666667,791.903789042406,801.951853418429,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,96,16.1666666666667,801.381866666667,813.588751044422,823.636815420445,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,97,16.3333333333333,842.64315,860.146590715673,870.194655091697,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,98,16.5,925.109166666667,928.977741259913,939.025805635936,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,99,16.6666666666667,959.7928,1008.46773094122,1018.51579531725,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,100,16.8333333333333,992.864183333333,1031.85721510081,1041.90527947683,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,101,17,1028.79666666667,1006.06277462822,1016.11083900424,0,0,12.6858276624262,-76.114965974557,10800,10786.6279635275
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,102,17.1666666666667,1018.6957,1026.85117229787,1036.8992366739,0,14.0953640693619,0,84.5721844161717,10786.6279635275,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,103,17.3333333333333,1025.7503,1041.27826835131,1051.32633272733,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,104,17.5,1056.46166666667,1034.35627790603,1044.40434228205,0,0,12.0573243846156,-72.3439463076938,10800,10787.2904641524
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,105,17.6666666666667,1048.34913333333,1041.39176639501,1051.43983077103,0,3.09069743769714,0,18.5441846261829,10787.2904641524,10790.2225571908
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,106,17.8333333333333,898.743433333333,916.447646081199,926.495710457223,0,10.3063296563209,0,61.8379779379253,10790.2225571908,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,107,18,712.633333333333,748.619064989657,758.66712936568,0,0,0,0,10800,10800
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,108,18.1666666666667,715.41445,750.491847940173,523.369087803196,0,0,192.045362196804,-1152.27217318082,10800,10597.5664137954
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,109,18.3333333333333,748.267933333333,769.249957524889,779.298021900913,0,31.0300885675791,0,186.180531405475,10597.5664137954,10627.0041405565
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,110,18.5,730.008333333333,734.44814661565,744.496210991673,0,14.4878776583399,0,86.9272659500396,10627.0041405565,10640.7485481151
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,111,18.6666666666667,734.344383333333,721.815727249022,731.863791625045,0,0,2.48059170828822,-14.8835502497293,10640.7485481151,10638.1337748674
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,112,18.8333333333333,750.083216666667,730.722681790739,29.2582726287626,0,0,720.824944037904,-4324.94966422742,10638.1337748674,9878.31756905969
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,113,19,748.46,743.500138141977,0,0,0,748.46,-4490.76,9878.31756905969,9089.37145654981
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,114,19.1666666666667,722.483233333333,750.546403247153,1.64782918317633,0,0,720.835404150157,-4325.01242490094,9089.37145654981,8329.54422481565
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,115,19.3333333333333,726.165516666667,758.884587201135,9.98601313715767,0,0,716.179503529509,-4297.07702117705,8329.54422481565,7574.62474325504
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,116,19.5,744.431666666667,757.183189661759,8.28461559778225,0,0,736.147051068884,-4416.88230641331,7574.62474325504,6798.65761852371
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,117,19.6666666666667,716.9287,738.099160076575,36.6347509145985,0,0,680.293949085401,-4081.76369451241,6798.65761852371,6081.56483267688
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,118,19.8333333333333,733.1195,734.219725160848,32.7553159988714,0,0,700.364184001128,-4202.18510400677,6081.56483267688,5343.31616166061
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,119,20,780.268333333333,754.288147137278,5.38957307330111,0,0,774.878760260032,-4649.27256156019,5343.31616166061,4526.52223069085
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,120,20.1666666666667,747.5859,771.121943828983,22.2233697650059,0,0,725.362530234994,-4352.17518140996,4526.52223069085,3761.92298906241
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,121,20.3333333333333,692.8171,754.291694405975,5.39312034199838,0,0,687.423979658002,-4124.54387794801,3761.92298906241,3037.31449108356
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,122,20.5,681.751666666667,721.174023286027,19.7096141240503,0,0,662.042052542616,-3972.2523152557,3037.31449108356,2339.46089346772
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,123,20.6666666666667,720.3711,720.392769138724,18.9283599767476,0,0,701.442740023252,-4208.65644013951,2339.46089346772,1600.07532458011
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,124,20.8333333333333,722.800166666667,733.264684118486,743.312748494509,0,20.5125818278426,0,123.075490967056,1600.07532458011,1619.53526836008
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,125,21,690.743333333333,738.641438565964,748.689502941987,0,57.9461696086541,0,347.677017651925,1619.53526836008,1674.50783165381
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,126,21.1666666666667,704.5435,733.778313761898,743.826378137921,0,39.2828781379206,0,235.697268827524,1674.50783165381,1711.77484204261
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,127,21.3333333333333,721.160716666667,729.845143983748,739.893208359771,0,18.7324916931043,0,112.394950158626,1711.77484204261,1729.54604404273
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,128,21.5,726.305,738.308122985429,748.356187361452,0,22.051187361452,0,132.307124168712,1729.54604404273,1750.46563719472
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,129,21.6666666666667,739.519033333333,750.417275769793,760.465340145816,0,20.9463068124829,0,125.677840874898,1750.46563719472,1770.33704862356
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,130,21.8333333333333,678.499233333333,693.931664051059,703.979728427082,0,25.480495093749,0,152.882970562494,1770.33704862356,1794.50996874506
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,131,22,572.4,601.331498842778,611.379563218801,0,38.979563218801,0,233.877379312806,1794.50996874506,1831.48922933604
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,132,22.1666666666667,545.092316666667,584.968697001826,1227.47229341185,0,682.379976745182,0,4094.27986047109,1831.48922933604,2478.85171619829
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,133,22.3333333333333,550.836133333333,596.461853041676,37.299938587699,0,0,513.536194745634,-3081.21716847381,2478.85171619829,1937.53703742096
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,134,22.5,542.6,591.942676472636,601.990740848659,0,59.3907408486594,0,356.344445091957,1937.53703742096,1993.88004132293
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,135,22.6666666666667,525.919,577.619368053689,587.667432429712,0,61.7484324297122,0,370.490594578273,1993.88004132293,2052.4597478498
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,136,22.8333333333333,543.393916666667,576.587842339582,586.635906715605,0,43.2419900489385,0,259.451940293631,2052.4597478498,2093.48270158369
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,137,23,584.828333333333,588.736679927711,598.784744303734,0,13.9564109704011,0,83.7384658224064,2093.48270158369,2106.72291557204
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,138,23.1666666666667,592.452566666667,598.713697299492,608.761761675515,0,16.3091950088482,0,97.8551700530891,2106.72291557204,2122.19517648158
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,139,23.3333333333333,565.9438,604.236756938846,614.28482131487,0,48.3410213148695,0,290.046127889217,2122.19517648158,2168.0554960137
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,140,23.5,550.931666666667,596.74776322207,606.795827598093,0,55.8641609314265,0,335.184965588559,2168.0554960137,2221.05289244895
exp006/greedy_execution,exp006 旧执行·重新规划,2025-12-21,141,23.6666666666667,589.960216666667,578.815741189456,588.863805565479,0,0,1.09641110118753,-6.57846660712516,2221.05289244895,2219.89717367174
