policy_id,label,date,month,total_cost,planned_cost,emergency_cost,planned_kwh,emergency_kwh
exp006/primary,exp006 正式·树DP,2025-06-07,6,26910.9202221348,20445.9456423226,6464.97457981221,37607.8656165899,1515.67125664078
exp006/primary,exp006 正式·树DP,2025-06-08,6,54607.007829299,54265.8699378112,341.137891487815,85693.0005994217,102.262819347107
exp006/primary,exp006 正式·树DP,2025-06-09,6,53104.452912945,48588.3052653575,4516.14764758748,77139.5737362947,994.603512375561
exp006/primary,exp006 正式·树DP,2025-06-10,6,52875.2025836132,51317.0391724238,1558.16341118938,80692.8615775782,376.35532364521
exp006/primary,exp006 正式·树DP,2025-06-11,6,58832.0837248927,51660.0199510904,7172.06377380234,82929.2967088677,1520.02475972805
exp006/primary,exp006 正式·树DP,2025-06-12,6,55681.8056778751,53772.1946321533,1909.61104572174,85538.7599811861,420.360940075414
exp006/primary,exp006 正式·树DP,2025-06-13,6,25471.1991216498,25354.350947706,116.848173943828,43396.3342161762,19.7302656909583
exp006/primary,exp006 正式·树DP,2025-06-14,6,25800.9539901518,25800.9539901518,0,44717.4937151484,0
exp006/primary,exp006 正式·树DP,2025-06-15,6,52615.0272828976,51060.8900257871,1554.13725711047,81730.575544311,311.498634528316
exp006/primary,exp006 正式·树DP,2025-06-16,6,53249.486037715,51712.4158477762,1537.07018993884,82051.533459196,361.256932531408
exp006/primary,exp006 正式·树DP,2025-06-17,6,56154.9499517001,52759.8269395033,3395.12301219676,83534.9812782962,783.220145063299
exp006/primary,exp006 正式·树DP,2025-06-18,6,53663.0868489954,53415.9220514654,247.164797529961,84825.9885721475,62.892848229183
exp006/primary,exp006 正式·树DP,2025-06-19,6,53034.7700123957,51481.9868813378,1552.78313105795,82018.2970069872,310.921570621765
exp006/primary,exp006 正式·树DP,2025-06-20,6,23791.0815195568,23791.0815195568,0,39703.0369829448,0
exp006/primary,exp006 正式·树DP,2025-06-21,6,23451.0853005485,23366.2947865376,84.7905140109732,38948.4075814994,28.9619138317098
exp006/primary,exp006 正式·树DP,2025-06-22,6,51762.8263789803,49264.5950550993,2498.23132388094,77838.4864769691,544.453098583175
exp006/primary,exp006 正式·树DP,2025-06-23,6,51238.2590876675,50091.5146311692,1146.74445649829,80230.715750993,295.573655671381
exp006/primary,exp006 正式·树DP,2025-06-24,6,59144.7450968913,50620.3064343986,8524.43866249274,80521.4717545245,1777.76309204114
exp006/primary,exp006 正式·树DP,2025-06-25,6,54567.395165594,53258.0202068164,1309.37495877755,84114.3991050221,319.371173819467
exp006/primary,exp006 正式·树DP,2025-06-26,6,51808.4476456069,50518.1558097968,1290.29183581011,80694.1171810019,278.399860911312
exp006/primary,exp006 正式·树DP,2025-06-27,6,22139.9148487514,22136.2157897547,3.6990589966285,37997.0510519339,1.6833032976694
exp006/primary,exp006 正式·树DP,2025-06-28,6,22588.0475753294,22278.373088303,309.674487026419,38054.3819563482,98.3609774330929
exp006/primary,exp006 正式·树DP,2025-06-29,6,50657.9597943929,50071.0413886297,586.918405763143,80102.2194011935,172.367243837043
exp006/primary,exp006 正式·树DP,2025-06-30,6,52539.4402844478,50353.2921261032,2186.14815834461,80746.7020066018,603.295106486498
exp006/primary,exp006 正式·树DP,2025-07-01,7,66753.3246892668,52076.5709733005,14676.7537159663,83263.0391834433,4078.75336838437
exp006/primary,exp006 正式·树DP,2025-07-02,7,66048.1799121222,48844.2223171928,17203.9575949293,79149.4303644903,4571.84955973157
exp006/primary,exp006 正式·树DP,2025-07-03,7,77358.5147709541,46515.563647445,30842.951123509,75692.3995819364,6895.27844766914
exp006/primary,exp006 正式·树DP,2025-07-04,7,34383.9585307607,21428.8001209471,12955.1584098136,37449.8065892446,3723.51978027622
exp006/primary,exp006 正式·树DP,2025-07-05,7,34894.6506994659,21529.0674132193,13365.5832862467,38158.6703069382,3219.78001899506
exp006/primary,exp006 正式·树DP,2025-07-06,7,72476.6229750769,48348.5574182868,24128.0655567901,78532.8566393107,5602.53922895807
exp006/primary,exp006 正式·树DP,2025-07-07,7,60106.3646318441,52178.2927812505,7928.07185059357,83887.659001132,2007.60040775134
exp006/primary,exp006 正式·树DP,2025-07-08,7,61108.926832173,60248.4650524162,860.461779756846,95195.5734322401,227.837165234767
exp006/primary,exp006 正式·树DP,2025-07-09,7,60736.6992201358,60665.7070504261,70.9921697096526,94359.948435543,32.5876381499438
exp006/primary,exp006 正式·树DP,2025-07-10,7,58406.7517533178,57905.5278134184,501.223939899356,91078.6762891654,142.49925691051
exp006/primary,exp006 正式·树DP,2025-07-11,7,30575.9314768479,30374.0499933751,201.881483472791,50205.7016207569,49.3529111050472
exp006/primary,exp006 正式·树DP,2025-07-12,7,30014.4341040055,29895.4064371113,119.027666894154,49893.5572589175,28.6929238622604
exp006/primary,exp006 正式·树DP,2025-07-13,7,57435.3509502972,57114.1269474264,321.224002870738,89844.0227278251,98.2856944495231
exp006/primary,exp006 正式·树DP,2025-07-14,7,56084.7145656624,55857.8164118876,226.898153774893,88581.2625692348,56.9313252549404
exp006/primary,exp006 正式·树DP,2025-07-15,7,55419.3416211591,55119.0692629371,300.272358221946,87668.2061938042,125.374521697625
exp006/primary,exp006 正式·树DP,2025-07-16,7,56417.5209877591,55383.5038113232,1034.01717643592,87718.2503600945,325.561398595654
exp006/primary,exp006 正式·树DP,2025-07-17,7,57396.2697460399,54464.6329529453,2931.63679309466,86458.5721725299,632.247706740206
exp006/primary,exp006 正式·树DP,2025-07-18,7,30464.4122195806,30427.6591644138,36.7530551668095,50484.0257231717,9.396153692141
exp006/primary,exp006 正式·树DP,2025-07-19,7,30340.07879144,30329.349378185,10.7294132550011,50476.338223884,5.0184346375122
exp006/primary,exp006 正式·树DP,2025-07-20,7,56457.089240656,55134.6906448315,1322.39859582451,86493.4763443893,312.098943050442
exp006/primary,exp006 正式·树DP,2025-07-21,7,55563.0104673124,55112.6108223709,450.399644941462,87126.6682732546,94.9029644309932
exp006/primary,exp006 正式·树DP,2025-07-22,7,57685.9127771191,56007.6768417262,1678.23593539298,88375.5599724802,387.82952112239
exp006/primary,exp006 正式·树DP,2025-07-23,7,57026.0120843871,54925.3237427846,2100.68834160246,87095.8218799238,454.478909762842
exp006/primary,exp006 正式·树DP,2025-07-24,7,57341.7896351743,54688.2946324724,2653.49500270192,86340.1680541235,617.833960643047
exp006/primary,exp006 正式·树DP,2025-07-25,7,29140.66529185,28626.0749313659,514.59036048402,48700.8148554516,126.712684288554
exp006/primary,exp006 正式·树DP,2025-07-26,7,30000.0755941143,29953.4098809844,46.6657131298656,49661.6500720825,16.3509856797006
exp006/primary,exp006 正式·树DP,2025-07-27,7,54438.7859320691,53434.9445307917,1003.84140127743,84161.1745289487,220.852953490682
exp006/primary,exp006 正式·树DP,2025-07-28,7,56647.162674545,54621.7402705804,2025.42240396459,86123.9567679514,476.66772430822
exp006/primary,exp006 正式·树DP,2025-07-29,7,56827.0997239083,56612.0814725117,215.018251396625,88776.1217997315,33.7877964550618
exp006/primary,exp006 正式·树DP,2025-07-30,7,55356.5656949421,54651.5845968713,704.98109807081,86503.1166567765,168.674683129952
exp006/primary,exp006 正式·树DP,2025-07-31,7,57101.9034995721,54386.8492789905,2715.05422058164,85815.2257761783,604.302427289226
exp006/primary,exp006 正式·树DP,2025-08-01,8,28361.4027721444,28320.7751319647,40.6276401796955,47541.5971612044,19.1775502382325
exp006/primary,exp006 正式·树DP,2025-08-02,8,26444.4577857009,26046.4141652303,398.043620470588,44151.6018910703,100.664296047987
exp006/primary,exp006 正式·树DP,2025-08-03,8,51504.3671747935,50184.7296329014,1319.63754189205,79974.0851738378,335.396611906886
exp006/primary,exp006 正式·树DP,2025-08-04,8,50046.5304235916,48209.3663049943,1837.16411859728,77210.3420889008,469.787761635534
exp006/primary,exp006 正式·树DP,2025-08-05,8,49617.310446634,48698.0239350326,919.286511601393,77666.5218477777,250.146224076887
exp006/primary,exp006 正式·树DP,2025-08-06,8,53813.7596302869,48512.6351090624,5301.12452122448,77759.3656824617,1328.77238330321
exp006/primary,exp006 正式·树DP,2025-08-07,8,50218.2933603246,49100.6926583417,1117.60070198289,77893.2799065335,354.349786959545
exp006/primary,exp006 正式·树DP,2025-08-08,8,25152.203695634,24385.3263756683,766.877319965639,41876.9556550416,219.963964013294
exp006/primary,exp006 正式·树DP,2025-08-09,8,25228.2426854224,24050.4179340976,1177.82475132482,41149.697258367,361.970778402666
exp006/primary,exp006 正式·树DP,2025-08-10,8,49470.9187799494,48646.341292007,824.577487942413,77616.5879513625,214.763926808782
exp006/primary,exp006 正式·树DP,2025-08-11,8,50891.4572470246,48908.1324884346,1983.32475859,78189.9556745264,412.690727339703
exp006/primary,exp006 正式·树DP,2025-08-12,8,51304.5069844461,47721.8485190902,3582.65846535592,76439.8423409316,752.568442330154
exp006/primary,exp006 正式·树DP,2025-08-13,8,50780.7939449677,48817.7942394015,1962.99970556614,77963.4182193242,414.651573067778
exp006/primary,exp006 正式·树DP,2025-08-14,8,52821.7658935147,47169.5365709083,5652.22932260642,75675.1855447971,1164.64728001956
exp006/primary,exp006 正式·树DP,2025-08-15,8,25485.1564055286,24083.210406316,1401.94599921259,41250.7040121226,418.175683596125
exp006/primary,exp006 正式·树DP,2025-08-16,8,25420.7450282877,24124.2657459923,1296.47928229542,41528.818052455,247.731622294428
exp006/primary,exp006 正式·树DP,2025-08-17,8,49912.0349311112,47039.5193401868,2872.51559092442,74336.0659187677,644.282574082686
exp006/primary,exp006 正式·树DP,2025-08-18,8,49331.578301017,47719.4538541887,1612.12444682831,75869.5546874227,361.11297540457
exp006/primary,exp006 正式·树DP,2025-08-19,8,49561.0024847971,48424.6601104769,1136.34237432023,76464.4964679807,254.24718628441
exp006/primary,exp006 正式·树DP,2025-08-20,8,55960.828568932,47792.1325821131,8168.69598681892,75578.8791620527,1722.65036777264
exp006/primary,exp006 正式·树DP,2025-08-21,8,51752.4933677847,50384.3281736998,1368.16519408496,79947.6506597436,389.028058581249
exp006/primary,exp006 正式·树DP,2025-08-22,8,26823.1201721105,23984.2958963717,2838.8242757388,41428.0204772932,665.00043845372
exp006/primary,exp006 正式·树DP,2025-08-23,8,25339.7547618533,25006.9677729931,332.786988860159,42615.9186310124,89.0370999900634
exp006/primary,exp006 正式·树DP,2025-08-24,8,50540.5046215914,48727.315511633,1813.18910995844,77100.0598695881,438.128241927866
exp006/primary,exp006 正式·树DP,2025-08-25,8,49961.813304772,48671.5018962578,1290.3114085142,76422.6486209093,343.749035771043
exp006/primary,exp006 正式·树DP,2025-08-26,8,51064.7695142695,50521.9534887389,542.816025530539,79928.575193612,123.79135821182
exp006/primary,exp006 正式·树DP,2025-08-27,8,49761.853654964,48607.3546214082,1154.49903355582,76458.4607653531,241.627952042294
exp006/primary,exp006 正式·树DP,2025-08-28,8,52952.5995643014,49536.4064105132,3416.19315378825,77839.9867512749,736.861825791392
exp006/primary,exp006 正式·树DP,2025-08-29,8,26905.0829139364,25537.9249052615,1367.15800867492,43138.1934334512,296.035051488779
exp006/primary,exp006 正式·树DP,2025-08-30,8,25834.7038039756,25642.9104553344,191.793348641184,43259.5785057414,79.8762551655565
exp006/primary,exp006 正式·树DP,2025-08-31,8,50267.0616316457,48208.071983844,2058.98964780166,75642.5774884755,512.289425123314
exp006/primary,exp006 正式·树DP,2025-09-01,9,49457.3007063743,49457.3007063743,0,77845.0391879972,0
exp006/primary,exp006 正式·树DP,2025-09-02,9,47763.4859491669,47484.3955578311,279.090391335786,74327.3610537696,72.3353281260947
exp006/primary,exp006 正式·树DP,2025-09-03,9,47001.5625282042,46971.9739124759,29.5886157282672,73911.3194531098,7.56451891301731
exp006/primary,exp006 正式·树DP,2025-09-04,9,47996.8459657599,47883.9552558284,112.890709931449,74832.1958655266,19.4354325439355
exp006/primary,exp006 正式·树DP,2025-09-05,9,25332.238755582,25332.238755582,0,42140.3029616707,0
exp006/primary,exp006 正式·树DP,2025-09-06,9,24269.4266572175,24269.4266572175,0,40584.5035971385,0
exp006/primary,exp006 正式·树DP,2025-09-07,9,47241.8159311855,47241.8159311855,0,73460.5111135161,0
exp006/primary,exp006 正式·树DP,2025-09-08,9,43969.1283825009,38360.6371355098,5608.49124699114,62047.1494772891,1351.04737293243
exp006/primary,exp006 正式·树DP,2025-09-09,9,43779.8445193777,42386.9423013388,1392.9022180389,68636.0607323893,254.843012271238
exp006/primary,exp006 正式·树DP,2025-09-10,9,50691.3744315898,40046.044045392,10645.3303861978,64784.03498128,1867.96608902483
exp006/primary,exp006 正式·树DP,2025-09-11,9,44589.7003596111,42339.341982795,2250.35837681609,68509.6220120683,484.921172423737
exp006/primary,exp006 正式·树DP,2025-09-12,9,19490.7830324724,18517.8431437617,972.939888710669,33413.612333951,235.869535151209
exp006/primary,exp006 正式·树DP,2025-09-13,9,19454.1800561094,18958.793128137,495.386927972377,34254.0164103798,118.380016624739
exp006/primary,exp006 正式·树DP,2025-09-14,9,42315.4960666786,40197.3038574008,2118.19220927775,64529.482886752,545.029641751931
exp006/primary,exp006 正式·树DP,2025-09-15,9,42909.1466938071,42244.458799538,664.687894269016,68025.5828661641,152.707322703986
exp006/primary,exp006 正式·树DP,2025-09-16,9,43138.9625170152,42309.2294494156,829.733067599627,67998.0486913673,195.523412360617
exp006/primary,exp006 正式·树DP,2025-09-17,9,43169.3618269982,41298.7472532703,1870.61457372799,66670.9628807592,438.022292528736
exp006/primary,exp006 正式·树DP,2025-09-18,9,42858.1017129424,41681.2546492328,1176.84706370955,66981.8432973177,247.68047548608
exp006/primary,exp006 正式·树DP,2025-09-19,9,19606.110419787,18630.6985629618,975.411856825246,34015.9085358068,275.630657129951
exp006/primary,exp006 正式·树DP,2025-09-20,9,20040.1473203522,18740.6911093616,1299.45621099066,33955.577209726,274.904605288859
exp006/primary,exp006 正式·树DP,2025-09-21,9,44189.8539558909,43508.2686668693,681.585289021606,69524.6745111773,145.090536139851
exp006/primary,exp006 正式·树DP,2025-09-22,9,44223.0725024153,40863.0270954718,3360.04540694346,65836.3191653357,856.747958069072
exp006/primary,exp006 正式·树DP,2025-09-23,9,44341.4089686826,42981.3136274738,1360.09534120884,68715.0582714422,297.504977236356
exp006/primary,exp006 正式·树DP,2025-09-24,9,44538.7071272172,43412.5292078269,1126.17791939034,69687.0156086158,238.223586305096
exp006/primary,exp006 正式·树DP,2025-09-25,9,45480.6118018036,42529.0050253076,2951.60677649598,67902.5291970749,716.846754076
exp006/primary,exp006 正式·树DP,2025-09-26,9,19644.3416336873,19204.6111040448,439.730529642462,34787.1891334016,106.155137371444
exp006/primary,exp006 正式·树DP,2025-09-27,9,21819.0649124545,19069.152663372,2749.91224908241,34429.9683978885,649.901329542283
exp006/primary,exp006 正式·树DP,2025-09-28,9,46752.7540166689,43460.3132427543,3292.44077391454,69398.8850359761,739.515252367576
exp006/primary,exp006 正式·树DP,2025-09-29,9,46109.6315816362,44441.5287009677,1668.10288066854,71026.3978818685,413.796252414898
exp006/primary,exp006 正式·树DP,2025-09-30,9,46647.0240336488,44682.0072103879,1965.01682326093,70875.8682357609,509.154755656701
exp006/primary,exp006 正式·树DP,2025-10-01,10,45517.9982991745,45379.3147088383,138.683590336164,72464.6979085756,55.1163666513681
exp006/primary,exp006 正式·树DP,2025-10-02,10,40907.5605537695,40068.5578702059,839.002683563541,64222.2547891177,210.043171998126
exp006/primary,exp006 正式·树DP,2025-10-03,10,17991.4114216595,17970.148966781,21.2624548785658,32940.7048095049,9.49138936308706
exp006/primary,exp006 正式·树DP,2025-10-04,10,19247.4203418806,18873.0108177688,374.409524111873,33850.8859965371,92.0279100380704
exp006/primary,exp006 正式·树DP,2025-10-05,10,43123.9566484569,42941.2488004746,182.707847982335,68345.083637455,75.1524849018969
exp006/primary,exp006 正式·树DP,2025-10-06,10,43250.4238245155,43068.3883162803,182.035508235149,68905.4932519013,51.1733949592149
exp006/primary,exp006 正式·树DP,2025-10-07,10,43499.4593446212,43440.7074046945,58.7519399267132,69663.5377147637,14.500117950896
exp006/primary,exp006 正式·树DP,2025-10-08,10,41204.7760213059,40413.1186624526,791.65735885331,66384.9289633357,154.944037412068
exp006/primary,exp006 正式·树DP,2025-10-09,10,40985.4837692421,39577.2699566669,1408.21381257523,65589.9025954547,276.6600641079
exp006/primary,exp006 正式·树DP,2025-10-10,10,17403.9066363139,17042.6495018507,361.257134463197,32930.0999161367,85.8433364184403
exp006/primary,exp006 正式·树DP,2025-10-11,10,17690.4853650837,17437.8134121689,252.671952914824,33266.2097320443,43.0548768542946
exp006/primary,exp006 正式·树DP,2025-10-12,10,42247.4243201113,41670.0587695748,577.365550536513,68089.9045331804,124.102462138405
exp006/primary,exp006 正式·树DP,2025-10-13,10,41430.5861398551,41135.4391281266,295.147011728482,67655.0518483272,69.2926197758096
exp006/primary,exp006 正式·树DP,2025-10-14,10,42719.4149912655,40866.8361649694,1852.57882629603,67219.238375534,446.535911227427
exp006/primary,exp006 正式·树DP,2025-10-15,10,42755.0428666581,41892.3125608247,862.730305833385,68465.9789018187,176.56338020686
exp006/primary,exp006 正式·树DP,2025-10-16,10,45084.3863361418,42330.0447237228,2754.34161241895,69059.3094837129,729.045489049341
exp006/primary,exp006 正式·树DP,2025-10-17,10,18259.8149199948,18060.462938304,199.351981690814,34146.1291299557,34.6171209916762
exp006/primary,exp006 正式·树DP,2025-10-18,10,18472.7516974236,17436.4470914145,1036.3046060091,32802.6072030534,254.602103081947
exp006/primary,exp006 正式·树DP,2025-10-19,10,44203.2586270687,42178.9026226164,2024.35600445232,68696.2613278104,499.395568947449
exp006/primary,exp006 正式·树DP,2025-10-20,10,45858.8415716205,44195.0258971893,1663.81567443123,71474.950824124,373.801692593307
exp006/primary,exp006 正式·树DP,2025-10-21,10,46144.2436481514,44786.0489685147,1358.19467963668,72344.2229679178,305.076360740436
exp006/primary,exp006 正式·树DP,2025-10-22,10,46826.1334508958,44654.873111475,2171.2603394208,72612.2944703979,466.433693303374
exp006/primary,exp006 正式·树DP,2025-10-23,10,45934.8812959631,44633.1197703108,1301.76152565226,71946.7335595883,327.299416589942
exp006/primary,exp006 正式·树DP,2025-10-24,10,18565.5852120879,17500.6058068524,1064.97940523558,33417.7902529946,248.293239081197
exp006/primary,exp006 正式·树DP,2025-10-25,10,18482.0692035442,17835.2040163825,646.865187161717,33899.8687404129,163.446681707012
exp006/primary,exp006 正式·树DP,2025-10-26,10,45232.6276255821,44580.4620010503,652.165624531803,72053.2655523828,153.642818439575
exp006/primary,exp006 正式·树DP,2025-10-27,10,46309.1540127774,44328.6881855082,1980.46582726926,71917.6481965393,475.029557209593
exp006/primary,exp006 正式·树DP,2025-10-28,10,45392.4133824811,44619.6232173498,772.790165131224,72247.7120145814,161.232689242912
exp006/primary,exp006 正式·树DP,2025-10-29,10,50513.8327821816,45033.3325342952,5480.50024788644,72688.3054706009,1064.51917814999
exp006/primary,exp006 正式·树DP,2025-10-30,10,48455.0702351324,46665.7155831533,1789.35465197912,75497.8426981851,408.723139144554
exp006/primary,exp006 正式·树DP,2025-10-31,10,18915.2887679473,18586.0235783005,329.265189646871,34881.7877439576,81.864265430709
exp006/primary,exp006 正式·树DP,2025-11-01,11,18768.6228552252,17345.7428303303,1422.88002489494,32611.0536399689,497.409934760387
exp006/primary,exp006 正式·树DP,2025-11-02,11,49639.3218729114,43804.4363269434,5834.88554596799,71158.3813700475,1311.33099644687
exp006/primary,exp006 正式·树DP,2025-11-03,11,47794.0552381813,44927.2880109808,2866.76722720051,72784.7421117986,777.050313900522
exp006/primary,exp006 正式·树DP,2025-11-04,11,47364.7144573048,44719.6148692428,2645.09958806206,72529.6598199447,595.571789032413
exp006/primary,exp006 正式·树DP,2025-11-05,11,48641.0525770928,45506.5242516552,3134.52832543768,73641.4257120288,730.279252431986
exp006/primary,exp006 正式·树DP,2025-11-06,11,56515.1297797872,44932.1620870378,11582.9676927494,72867.2102821128,2214.25219598184
exp006/primary,exp006 正式·树DP,2025-11-07,11,19439.1905236291,18131.3031142238,1307.88740940524,34435.2148300592,344.88841792828
exp006/primary,exp006 正式·树DP,2025-11-08,11,18819.9577115495,17770.4619443164,1049.4957672331,34020.8165686292,230.880655872377
exp006/primary,exp006 正式·树DP,2025-11-09,11,50488.1648853067,46557.6109519829,3930.55393332386,75082.9275973398,859.343473702321
exp006/primary,exp006 正式·树DP,2025-11-10,11,52955.0537128933,47243.6700981136,5711.3836147797,76467.2906143336,1184.0363915816
exp006/primary,exp006 正式·树DP,2025-11-11,11,50048.5804691026,48451.4207549562,1597.15971414637,77716.6922879796,386.391313504401
exp006/primary,exp006 正式·树DP,2025-11-12,11,50563.6676568164,47906.8273441568,2656.84031265953,77077.7036576744,529.586986649704
exp006/primary,exp006 正式·树DP,2025-11-13,11,50942.0565046652,47897.7119909436,3044.3445137216,76781.6220065365,649.172062029414
exp006/primary,exp006 正式·树DP,2025-11-14,11,19718.4113977282,18746.8312479983,971.580149729936,35117.0931183377,248.707296755703
exp006/primary,exp006 正式·树DP,2025-11-15,11,20146.5957585249,18403.0437782292,1743.55198029574,34565.1545982105,423.547206736234
exp006/primary,exp006 正式·树DP,2025-11-16,11,52506.2116414359,49528.3028091631,2977.90883227275,79255.6190789558,629.098243136141
exp006/primary,exp006 正式·树DP,2025-11-17,11,52087.1694485295,50579.1677455168,1508.00170301269,80687.3581702652,330.019755849634
exp006/primary,exp006 正式·树DP,2025-11-18,11,52214.4687468943,49550.0480705444,2664.42067634984,79106.3837866936,591.948423978434
exp006/primary,exp006 正式·树DP,2025-11-19,11,53883.2327363095,50009.9580759164,3873.27466039312,80078.3191770749,864.6727074458
exp006/primary,exp006 正式·树DP,2025-11-20,11,53137.8753857606,50425.1457776261,2712.72960813456,80402.1440293089,612.42457757198
exp006/primary,exp006 正式·树DP,2025-11-21,11,20206.6487772534,19106.1041024772,1100.54467477616,35682.2264716875,360.259396661551
exp006/primary,exp006 正式·树DP,2025-11-22,11,20264.7633014383,19122.4182579581,1142.34504348017,35801.9135714241,300.982584703773
exp006/primary,exp006 正式·树DP,2025-11-23,11,53800.1983110469,51990.2715833167,1809.92672773029,82497.6019954271,384.72970438718
exp006/primary,exp006 正式·树DP,2025-11-24,11,53478.9847177752,51363.6922314819,2115.29248629337,81663.6772348126,469.938460731643
exp006/primary,exp006 正式·树DP,2025-11-25,11,52979.2162855941,51201.4223941596,1777.79389143451,81498.9943032315,467.534849042221
exp006/primary,exp006 正式·树DP,2025-11-26,11,53386.4584476269,52239.4878566578,1146.97059096903,83046.7906275673,267.480225130704
exp006/primary,exp006 正式·树DP,2025-11-27,11,53372.5650043218,51811.6205466955,1560.94445762629,82505.5008588375,338.114252883107
exp006/primary,exp006 正式·树DP,2025-11-28,11,20935.4849475386,19928.6469316122,1006.83801592647,37095.0291230337,246.314815457255
exp006/primary,exp006 正式·树DP,2025-11-29,11,23779.577947727,20125.0005532241,3654.57739450289,37692.9079996704,820.095301763403
exp006/primary,exp006 正式·树DP,2025-11-30,11,56642.9036543045,54098.0235797956,2544.88007450889,86139.4821012496,592.757560562461
exp006/primary,exp006 正式·树DP,2025-12-01,12,69963.9593542604,54485.5524126882,15478.4069415722,86267.3150779424,4053.32924361958
exp006/primary,exp006 正式·树DP,2025-12-02,12,66459.7603990102,57609.0585116223,8850.70188738793,90225.4063819575,2097.29933185099
exp006/primary,exp006 正式·树DP,2025-12-03,12,61941.6867770823,59139.8002609247,2801.88651615762,92549.2254447934,863.348872689036
exp006/primary,exp006 正式·树DP,2025-12-04,12,65524.608248251,59062.3355073138,6462.27274093722,92838.1595895326,1454.55476761332
exp006/primary,exp006 正式·树DP,2025-12-05,12,27000.0645978227,24618.918966552,2381.14563127062,45690.0352583825,735.353505521332
exp006/primary,exp006 正式·树DP,2025-12-06,12,29917.1321826305,25585.5639192235,4331.56826340703,47487.5888104816,1155.95121729537
exp006/primary,exp006 正式·树DP,2025-12-07,12,61784.1560615652,57699.9754640228,4084.1805975424,90885.0938353626,1046.90506124102
exp006/primary,exp006 正式·树DP,2025-12-08,12,63308.8660947779,62714.0496771784,594.816417599552,98202.1843463657,114.253489644565
exp006/primary,exp006 正式·树DP,2025-12-09,12,63207.4249980787,62031.1459981788,1176.27899989989,96934.0405078416,242.096808983355
exp006/primary,exp006 正式·树DP,2025-12-10,12,62734.280915896,61375.7099627113,1358.5709531847,96174.324009762,320.482655053802
exp006/primary,exp006 正式·树DP,2025-12-11,12,61552.0212742836,60895.4832085916,656.538065692037,95596.4869554723,149.238367638221
exp006/primary,exp006 正式·树DP,2025-12-12,12,27980.6821091246,27504.7348075673,475.947301557281,52001.7722504104,105.565472264937
exp006/primary,exp006 正式·树DP,2025-12-13,12,28687.0315233459,28378.8056912383,308.225832107631,53783.9908179361,79.192794801703
exp006/primary,exp006 正式·树DP,2025-12-14,12,62774.3233368488,61881.9949069949,892.328429853886,96318.3343392576,177.006474210678
exp006/primary,exp006 正式·树DP,2025-12-15,12,62066.5331000192,61616.2883415985,450.244758420733,96201.5469395777,94.1937672941637
exp006/primary,exp006 正式·树DP,2025-12-16,12,62115.6774255571,61633.0094640901,482.667961467056,96079.9146087479,121.996225693147
exp006/primary,exp006 正式·树DP,2025-12-17,12,62531.229871355,61308.235883787,1222.99398756799,96226.1278893939,236.327789126017
exp006/primary,exp006 正式·树DP,2025-12-18,12,62205.8293258406,59899.160706613,2306.66861922764,94076.1012832786,519.8264821405
exp006/primary,exp006 正式·树DP,2025-12-19,12,28377.3474849034,27889.3799150036,487.967569899814,52372.128394224,142.670290821572
exp006/primary,exp006 正式·树DP,2025-12-20,12,28451.1346048358,28006.014495906,445.120108929857,52626.7150675792,123.852842928429
exp006/primary,exp006 正式·树DP,2025-12-21,12,62775.1315224467,61961.2244631437,813.907059303004,96470.3643061842,196.702764610502
exp006/primary,exp006 正式·树DP,2025-12-22,12,62907.4116577429,62368.2436233015,539.168034441417,97543.5257476123,141.714107085253
exp006/primary,exp006 正式·树DP,2025-12-23,12,62109.7528724112,61932.0970019318,177.655870479396,96606.8574508711,68.0606079467201
exp006/primary,exp006 正式·树DP,2025-12-24,12,62548.2021505122,60521.2597953106,2026.94235520155,95171.1523738454,426.953085976033
exp006/primary,exp006 正式·树DP,2025-12-25,12,62081.9733003127,60774.8352786169,1307.13802169584,95299.1303152939,277.239688317009
exp006/primary,exp006 正式·树DP,2025-12-26,12,27712.5557036805,27558.6387942688,153.916909411644,51714.7784454187,46.8825682321536
exp006/primary,exp006 正式·树DP,2025-12-27,12,28029.8259798428,27817.7756941275,212.050285715263,52216.2019920067,70.8515683849589
exp006/primary,exp006 正式·树DP,2025-12-28,12,63188.8303123732,61796.5542755596,1392.2760368136,96414.4704126601,256.895078829243
exp006/primary,exp006 正式·树DP,2025-12-29,12,62317.9820195109,61435.9115752872,882.070444223672,95852.039370126,208.940966957429
exp006/primary,exp006 正式·树DP,2025-12-30,12,61498.1576759361,60698.3262213434,799.831454592668,95259.6954679337,172.348681317465
exp006/primary,exp006 正式·树DP,2025-12-31,12,62750.9672755713,60175.6166742338,2575.35060133744,94402.7359433564,655.581381737304
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-01,2,38272.9771687233,38272.9771687233,0,65449.8940661599,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-02,2,59653.4425065326,59653.4425065326,0,91475.0903109673,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-03,2,51350.9010839188,51350.9010839188,0,81540.2387538278,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-04,2,54910.3641143034,54910.3641143035,0,87748.2256472839,0
exp006/greedy_execution,exp006 旧执行·重新规划,2025-02-05,2,56905.3568413837,55698.2908219244,1207.06601945926,88328.0420426497,173.031252789458
