day,date,scenario,planned_cost,up_cost,down_refund,emergency_cost,total_cost,planned_kwh,final_regular_kwh,up_kwh,down_kwh,emergency_kwh,initial_soc,final_soc,seconds
248,2025-09-06,4-3,14334.667509637464,59.51532364189493,0.0,0.0,14394.182833279358,31341.418988305835,31459.367161135277,117.94817282944047,0.0,0.0,2052.798422552907,2558.5271172975313,0.26182200002949685
249,2025-09-07,4-3,32408.223630279095,6380.387284128166,0.0,0.0,38788.610914407254,50916.29428860377,56168.10537156842,5251.811082964648,0.0,0.0,2558.5271172975313,1749.0440896117484,0.2687677500071004
250,2025-09-08,4-3,32229.46220706004,10785.775720667858,0.0,5570.675259183172,48585.91318691107,51047.42496335651,59673.215262770915,8625.790299414399,0.0,1367.7613556918432,1749.0440896117484,1200.0,0.28709533298388124
251,2025-09-09,4-3,34476.2338321393,5942.97014136476,0.0,447.75111565983553,40866.955089163894,54154.3601120507,58323.300376312225,4168.940264261522,0.0,91.72185220773324,1200.0,1873.3724963659934,0.275177999981679
252,2025-09-10,4-3,38336.266761247636,4431.273128194714,-133.6117724318163,1108.475988496533,43742.40410550706,60014.75981260994,62632.8809768358,3220.424287002207,602.3031227763494,405.57780852636574,1873.3724963659934,1200.0,0.3004582920111716
253,2025-09-11,4-3,37445.074647530055,2025.9519125312745,-1147.6049602982612,5398.706907971951,43722.12850773501,59264.73986708624,56123.47229400178,1493.8126386473273,4635.080211731783,1086.8364998678487,1200.0,1325.769940281815,0.29403487499803305
254,2025-09-12,4-3,11291.09277891063,4128.242971527925,0.0,253.16484360276573,15672.500594041316,27018.87222216226,30357.343547882367,3338.47132572011,0.0,136.10526942975125,1325.769940281815,1200.0,0.27912295795977116
255,2025-09-13,4-3,12441.982296768714,2362.868062638571,0.0,136.45960483236655,14941.309964239654,29807.442303573727,31697.20644916009,1889.7641455863575,0.0,76.39096223646538,1200.0,1264.6892061794524,0.2652075419900939
256,2025-09-14,4-3,41451.41080763959,1600.8338973996877,-684.629541500355,0.0,42367.61516353892,64800.1239193091,63792.1947070298,1277.9741701136677,2285.9033823929713,0.0,1264.6892061794524,1623.8701503685456,0.3003433329286054
257,2025-09-15,4-3,35834.76696352155,3744.645848970405,0.0,2718.37355978644,42297.786372278395,55006.131638628154,57788.102855059864,2781.971216431717,0.0,506.2267445283945,1623.8701503685456,1306.6404609115539,0.28384291601832956
258,2025-09-16,4-3,42689.16220584055,2872.747867656906,-1736.179474602296,0.0,43825.730598895156,66316.17807174861,62477.277926027,1702.173105943393,5541.073251664994,0.0,1306.6404609115539,1434.1832343894766,0.2915117080556229
259,2025-09-17,4-3,39744.56509658205,1649.574250039344,0.0,0.0,41394.13934662139,60252.08528313837,62372.622549817606,2120.537266679239,0.0,0.0,1434.1832343894766,1375.0381298184413,0.28142999997362494
260,2025-09-18,4-3,35448.64039699036,7159.818738517474,0.0,1500.7343125627303,44109.19344807055,55554.40279619604,62631.87872566201,7077.475929465978,0.0,299.6644893037065,1375.0381298184413,1693.269140885534,0.27909008401911706
261,2025-09-19,4-3,12987.075561685755,2523.129188881165,0.0,0.0,15510.204750566922,29589.15233078515,31713.212323033484,2124.059992248334,0.0,0.0,1693.269140885534,1698.620872509891,0.25619783299043775
262,2025-09-20,4-3,13011.190041329468,1163.0917920964039,-30.46340093727104,681.780679895043,14825.599112383647,30683.559655758327,31587.288967966037,989.2627487038649,85.53343649615671,227.3369079645833,1698.620872509891,1795.311286485794,0.2632329589687288
263,2025-09-21,4-3,41049.54386623589,1347.375740970624,-580.9438355255197,84.07110649987672,41900.046878180874,63232.975526310234,61853.63172779545,810.5472807763358,2189.891079291121,19.938599905105352,1795.311286485794,1574.8459149446435,0.30305924999993294
264,2025-09-22,4-3,41340.5267640753,1470.4906900905798,0.0,128.01369518333226,42939.031149349226,61232.51778697706,62798.93379985211,1566.4160128750395,0.0,19.555899999999838,1574.8459149446435,1731.7495176064565,0.30210166599135846
265,2025-09-23,4-3,41845.14384566164,2020.6375551026122,-91.90642571743567,66.27264135000013,43840.14761639683,64616.1447145763,65529.30187527189,1408.5705104788672,495.4133497832734,10.234366666666688,1731.7495176064565,2185.820904100726,0.32090033299755305
266,2025-09-24,4-3,36517.45895894604,8261.389850448924,0.0,992.8878838254777,45771.73669322044,56008.443570578354,62822.70145432636,6814.257883748003,0.0,197.52819163694605,2185.820904100726,2060.8298305615403,0.3032909579342231
267,2025-09-25,4-3,40579.58552492698,2276.820439805206,-132.9806973320449,23.948547811774915,42747.3738152119,61533.96541520023,63573.41030658654,2667.6815583514654,628.2366669651615,3.464527712372501,2060.8298305615403,1736.4859292274864,0.30792720802128315
268,2025-09-26,4-3,15161.316111610698,0.0,-95.29625437222589,0.0,15066.019857238472,33791.84921745849,33509.31481644421,0.0,282.5344010142747,0.0,1736.4859292274864,2632.0696817437897,0.2686555829131976
269,2025-09-27,4-3,11945.695287954171,3945.4132213626704,0.0,1389.8561625421562,17280.964671858994,27753.85890409271,31283.02568793871,3529.1667838459985,0.0,317.0753187798008,2632.0696817437897,1440.7120980819736,0.2702925420599058
270,2025-09-28,4-3,42046.82123417361,4160.793486460118,-77.20708363591511,0.0,46130.4076369978,64423.443931280344,67844.04157007328,3762.201728825345,341.6040900323966,0.0,1440.7120980819736,2599.122693585129,0.32560554204974324
271,2025-09-29,4-3,41999.79037125526,1892.001935070266,-237.50588846818852,2006.0213486398573,45660.30776649719,63218.4035836248,63686.68213211409,1479.6652358403935,1011.3866873511089,400.23778714046705,2599.122693585129,1755.213743096443,0.3419483749894425
272,2025-09-30,4-3,42825.91803594097,4525.55336394295,0.0,0.0,47351.47139988393,64797.95795988875,69264.63225318879,4466.674293300028,0.0,0.0,1755.213743096443,2061.356789791496,0.3159640410449356
273,2025-10-01,4-3,37271.6712067346,120.84451070192597,-47.487314817321504,0.0,37345.02840261922,58433.758863183095,58470.89571101953,111.71346921925394,74.57662138280921,0.0,2061.356789791496,3905.6423240369268,0.3408082079840824
274,2025-10-02,4-3,36139.672965295365,262.0166565601801,-600.0852891640149,0.0,35801.604332691546,57976.719325378785,55981.80029681712,174.4636344459758,2169.382663007633,0.0,3905.6423240369268,2924.246068038287,0.3310022499645129
275,2025-10-03,4-3,11087.09448094314,1356.8529438843627,0.0,0.0,12443.94742482751,27419.06722693323,28876.101160454316,1457.0339335210826,0.0,0.0,2924.246068038287,3321.947818176066,0.2972269160673022
276,2025-10-04,4-3,13159.365944367515,0.0,-139.55836233155418,0.0,13019.807582035959,30804.444680015935,30442.20212528248,0.0,362.242554733454,0.0,3321.947818176066,3148.488337204578,0.31190858292393386
277,2025-10-05,4-3,36290.38297892784,1341.1994727561305,-349.362425778343,0.0,37282.22002590561,57262.23405531205,57492.36188338531,1159.7236116281122,929.5957835548461,0.0,3148.488337204578,2820.895861281459,0.3752831250894815
278,2025-10-06,4-3,35215.792196279544,5189.344805197748,0.0,0.0,40405.1370014773,55328.3997127062,59972.30680808294,4643.907095376741,0.0,0.0,2820.895861281459,2885.0094149474567,0.3519769160775468
279,2025-10-07,4-3,36696.28616462744,3133.6510321207015,-1.495811461998736,0.0,39828.44138528615,58969.283342443276,61493.894526057695,2532.4549773322988,7.84379371787486,0.0,2885.0094149474567,3390.364049786992,0.4347540410235524
280,2025-10-08,4-3,32628.167671540356,4364.9310612420995,0.0,2087.057510604684,39080.15624338713,52667.68578495134,56643.12194088263,3975.436155931289,0.0,360.2395033875526,3390.364049786992,1514.806613890029,0.36052729201037437
281,2025-10-09,4-3,40526.29270000188,954.9996951329176,-2011.2205848185486,57.38172405591833,39527.453534372195,64531.92787566649,58425.743365693575,653.5748579302059,6759.759367903122,15.705959779914693,1514.806613890029,1389.7050705972451,0.3848864589817822
282,2025-10-10,4-3,12188.992975502084,505.9569468048541,0.0,0.0,12694.949922306936,30383.574199424962,30769.77333664099,386.19913721602745,0.0,0.0,1389.7050705972451,1710.038881518154,0.326937917037867
283,2025-10-11,4-3,11373.82943713319,1400.7707928471066,0.0,1601.9937648091006,14376.593994789397,29067.209680039105,30331.85446133266,1264.644781293553,0.0,298.5756254996646,1710.038881518154,1612.3656230346946,0.32770195801276714
284,2025-10-12,4-3,34562.245624723764,5325.248365066342,0.0,595.1297618301166,40482.62375162022,56572.938578908535,61502.03993986672,4929.1013609581805,0.0,102.99639345268963,1612.3656230346946,1410.3344993129008,0.35323604196310043
285,2025-10-13,4-3,39227.291093211934,2130.858033172916,-1358.9671666638517,0.0,39999.181959721,63332.87852536139,59965.73419634509,1520.2898770007296,4887.434206017024,0.0,1410.3344993129008,1533.2419417421343,0.3715529580367729
286,2025-10-14,4-3,37316.720710650436,3835.6612364754824,-82.03514969517617,1944.6684128851407,43015.01521031589,59913.9624819155,62914.6441547418,3388.9743160003636,388.2926431740679,341.4620077974014,1533.2419417421343,1200.0,0.35699545801617205
287,2025-10-15,4-3,38150.60674265479,4703.802617699847,0.0,0.0,42854.409360354635,60295.7185694007,65126.24674144068,4830.528172039978,0.0,0.0,1200.0,1885.5818817706754,0.36923441605176777
288,2025-10-16,4-3,37185.112350466836,7628.3771029598365,0.0,0.0,44813.489453426664,58227.575208409515,65323.45973181148,7095.884523401963,0.0,0.0,1885.5818817706754,1878.5226552948025,0.36900904099456966
289,2025-10-17,4-3,11953.561834622597,1008.0747324972281,0.0,0.0,12961.636567119825,29764.261628809396,30754.484170916458,990.2225421070615,0.0,0.0,1878.5226552948025,1334.739440020429,0.33557154098525643
290,2025-10-18,4-3,12782.72337090734,557.3391725949592,-99.78455369057941,0.0,13240.277989811724,31427.637484885025,31548.916730293913,495.9535027184866,374.67425730960076,0.0,1334.739440020429,1801.4418930121315,0.34164895804133266
291,2025-10-19,4-3,38098.723121383344,7555.933920338381,0.0,702.6726018176425,46357.32964353936,59754.03198875243,65798.60601331119,6044.574024558755,0.0,127.18164755239859,1801.4418930121315,1450.698097694743,0.36506066704168916
292,2025-10-20,4-3,40472.75611140152,4033.139196189284,0.0,0.0,44505.8953075908,62713.874047180885,67859.26950808716,5145.3954609062785,0.0,0.0,1450.698097694743,1608.4455079730626,0.37752383400220424
293,2025-10-21,4-3,41635.138765414245,4870.177503074256,0.0,0.0,46505.3162684885,65023.235154452515,69668.70958221555,4645.474427763039,0.0,0.0,1608.4455079730626,1669.3304449402474,0.4063734579831362
294,2025-10-22,4-3,41999.32692019113,3672.271321718839,0.0,0.0,45671.598241909946,65057.15646849015,68221.97425527146,3164.817786781311,0.0,0.0,1669.3304449402474,1451.3214347736082,0.41030316706746817
295,2025-10-23,4-3,46752.96019806642,2328.624810367304,-2944.383682359125,0.0,46137.20132607461,73746.13136390469,66404.49774886548,1449.397734806301,8791.03134984551,0.0,1451.3214347736082,1470.8226070078535,0.4281512500019744
296,2025-10-24,4-3,12740.45559890695,1509.7733770881632,0.0,0.0,14250.228975995113,31530.458021025574,32826.563699707986,1296.1056786824072,0.0,0.0,1470.8226070078535,1977.187158643464,0.33813079190440476
297,2025-10-25,4-3,12577.024010609566,932.765589267028,0.0,0.0,13509.789599876596,30527.62010963125,31304.42194168507,776.801832053816,0.0,0.0,1977.187158643464,1411.9504247970704,0.3377303750021383
298,2025-10-26,4-3,42052.80944622326,4077.9864041300575,-783.6808564865576,920.2854835131019,46267.40047737984,66191.326247241,66997.98286395463,2948.6398789603236,2141.9832622466956,180.51361626060876,1411.9504247970704,1620.4920019556334,0.3887417080113664
299,2025-10-27,4-3,40220.236767777176,5519.1172879419455,-76.97454517162595,0.0,45662.3795105475,62311.714595256155,67976.83907794465,6074.290036873044,409.16555418455243,0.0,1620.4920019556334,1570.6815522950653,0.38707708299625665
300,2025-10-28,4-3,39353.474122244654,8180.222870706779,0.0,0.0,47533.696992951445,60546.73328851792,68588.09101971427,8041.357731196344,0.0,0.0,1570.6815522950653,1626.760495437689,0.4194317500805482
301,2025-10-29,4-3,41457.09108652629,8908.286424601685,0.0,0.0,50365.37751112799,63546.79232928499,72157.8395979295,8611.0472686445,0.0,0.0,1626.760495437689,1707.8606244222897,0.47402349999174476
302,2025-10-30,4-3,38609.53484754637,8222.038451209184,0.0,76.3399914980864,46907.91329025366,58859.90771452292,66642.56246295138,7782.654748428468,0.0,34.33576898437677,1707.8606244222897,1240.0907303837562,0.5180417499504983
303,2025-10-31,4-3,14572.50778613432,57.65740664000196,-173.45791701166743,0.0,14456.707275762656,34202.653791837125,33769.762107945644,127.7732665537331,560.6649504452146,0.0,1240.0907303837562,2034.592727141883,0.5095126660307869
304,2025-11-01,4-3,12737.69899874309,780.7492898938531,0.0,0.0,13518.448288636948,31054.15991896651,31821.873369470108,767.7134505036018,0.0,0.0,2034.592727141883,1581.1298040448928,0.44439754204358906
305,2025-11-02,4-3,41032.66842250759,8857.581203561242,0.0,16.545032346287897,49906.79465841512,62135.02703208415,71510.5342887273,9375.507256643143,0.0,7.013578781809198,1581.1298040448928,1421.583269108678,0.5244150420185179
306,2025-11-03,4-3,48028.09193640153,812.9887163450319,-96.83225624864926,0.0,48744.24839649792,73147.29645612613,73339.82949876077,551.0252543982815,358.49221176363653,0.0,1421.583269108678,1741.1981153295276,0.5684697499964386
307,2025-11-04,4-3,42349.396140455785,5862.718198890843,0.0,160.26007882499903,48372.374418171625,64891.28073337019,69690.15421952336,4798.873486153159,0.0,33.599549999999795,1741.1981153295276,1267.26670035142,0.572322916937992
308,2025-11-05,4-3,51929.383648824056,398.8838997188748,-1575.7281446519692,0.0,50752.53940389096,77306.73318610602,73528.90640590353,253.6906109463173,4031.517391148808,0.0,1267.26670035142,1968.658475824066,0.6267346669919789
309,2025-11-06,4-3,45859.52583590063,6099.701009448167,0.0,0.0,51959.2268453488,68426.64729830748,73730.69268008953,5304.045381782056,0.0,0.0,1968.658475824066,1377.6259124684789,0.6063726670108736
310,2025-11-07,4-3,13386.11749537404,1147.4156712838262,0.0,137.94119014583603,14671.474356803703,32822.17359367816,33769.13303100878,946.9594373306195,0.0,26.575703717529336,1377.6259124684789,2172.873998240307,0.5208142909687012
311,2025-11-08,4-3,13558.30070863631,297.0311396600169,0.0,0.0,13855.33184829633,32314.328844956886,32611.081079524665,296.7522345677746,0.0,0.0,2172.873998240307,1897.3006440209135,0.5085807079449296
312,2025-11-09,4-3,46108.76345105651,4998.252229483238,0.0,0.0,51107.01568053971,69751.3691199976,73495.21739903855,3743.8482790409544,0.0,0.0,1897.3006440209135,1723.6507989276301,0.588715459103696
313,2025-11-10,4-3,50418.20776783865,4910.591109887934,-405.2673747067388,0.0,54923.53150301983,73223.23457871564,76865.18148210616,4515.96399154213,874.0170881516058,0.0,1723.6507989276301,1492.211965916385,0.6221088749589399
314,2025-11-11,4-3,50678.30223024454,423.88917451603834,-177.55745251834998,0.0,50924.63395224223,75083.23273459292,74707.93000048341,259.09456184048383,634.3972959499947,0.0,1492.211965916385,1669.8962608212832,0.6820242499234155
315,2025-11-12,4-3,47578.066754001025,4720.358955280152,-250.22661852906322,0.0,52048.19909075213,71432.44481662504,74380.95490732559,3781.060226781896,832.5501360813364,0.0,1669.8962608212832,1713.0476170827433,0.6520339580019936
316,2025-11-13,4-3,45586.46204205839,9239.718184711483,0.0,10.126051133332805,54836.30627790321,67191.90109314286,74567.36631904228,7375.465225899415,0.0,2.0105333333332283,1713.0476170827433,1535.8750412094703,0.6255856669740751
317,2025-11-14,4-3,14284.890157847185,231.9467341448513,-113.29323135563226,0.0,14403.543660636402,33835.10290008252,33762.14414941213,218.9830621369382,291.94181280732363,0.0,1535.8750412094703,1605.0402104102536,0.5520547910127789
318,2025-11-15,4-3,14283.25674483541,189.79710500663194,0.0,34.43527689392993,14507.489126735976,33972.4296962426,34163.29771053082,190.86801428821775,0.0,10.818497296239373,1605.0402104102536,1314.6012621150242,0.5433643340365961
319,2025-11-16,4-3,50616.02021866498,4088.5587141233545,0.0,0.0,54704.578932788354,74846.57515305285,77815.62012799326,2969.044974940414,0.0,0.0,1314.6012621150242,1579.7113480768007,0.594959249952808
320,2025-11-17,4-3,47343.54744768637,6325.958850510094,0.0,0.0,53669.50629819645,70256.57150810325,76084.34221770111,5827.7707095978485,0.0,0.0,1579.7113480768007,1804.2708217136021,0.6123032500036061
321,2025-11-18,4-3,47886.698488019414,8418.52126611197,-13.514632758442428,0.0,56291.70512137295,70801.32571416788,76847.41702525684,6078.365926220553,32.27461513159733,0.0,1804.2708217136021,1402.9417566406205,0.6301792080048472
322,2025-11-19,4-3,51464.370409102936,6361.065880344668,-304.54216412949995,199.65859144630238,57720.5527167644,74572.81531326185,78682.70160062317,5079.385621786142,969.4993344248056,73.69964005278189,1402.9417566406205,1200.0,0.5798777920426801
323,2025-11-20,4-3,50442.099511884284,3368.702368744405,0.0,0.0,53810.80188062867,74923.42814211716,77482.91729465628,2559.4891525391195,0.0,0.0,1200.0,1326.8288250539629,0.7102249159943312
324,2025-11-21,4-3,14405.184415923792,989.1594385478513,0.0,0.0,15394.343854471648,33613.070972742804,34595.675145373374,982.604172630577,0.0,0.0,1326.8288250539629,1751.3204563546824,0.8302232080604881
325,2025-11-22,4-3,15662.58246289521,0.0,-190.12853354762544,0.0,15472.453929347583,36731.0496248322,35931.56763968614,0.0,799.4819851460686,0.0,1751.3204563546824,1626.7305959417572,0.6351185829844326
326,2025-11-23,4-3,48172.761006139954,8033.066134666803,0.0,871.7087701305448,57077.53591093731,71134.33493393261,77192.29037978614,6057.955445853535,0.0,175.30305512453435,1626.7305959417572,1336.3052322555382,0.6315451670670882
327,2025-11-24,4-3,50020.9225306366,3223.054850100537,0.0,1255.7562186897744,54499.733599426894,73565.14146680613,76146.56778368322,2581.426316877084,0.0,318.02337962934774,1336.3052322555382,1200.0,0.7068652500165626
328,2025-11-25,4-3,60808.52784731524,37.4222972713044,-3285.739812420569,0.0,57560.21033216599,87369.84964466261,79534.45335317447,60.24769164680947,7895.643983134955,0.0,1200.0,1546.1213071204586,0.6482362919487059
329,2025-11-26,4-3,55082.07640058178,1445.7249727944802,-393.00128381135727,177.73418883333318,56312.534278398234,80256.4389079417,80229.82142240994,971.7816185526631,998.3991040844257,32.99316666666664,1546.1213071204586,1961.0573680653888,0.5753974159015343
330,2025-11-27,4-3,51479.57002507684,4283.8813933389365,0.0,207.95614136819148,55971.40755978398,74448.92232498372,77446.93278369118,2998.010458707451,0.0,83.60324583360416,1961.0573680653888,1291.7748822462,0.6911407080478966
331,2025-11-28,4-3,14273.999153757812,599.8169618687142,-0.86243911411451,94.31911295841478,14967.272789470822,34577.85766027798,35107.21844635423,532.1796751565327,2.8188890802892956,18.820535360354143,1291.7748822462,1608.1725348465652,0.6129447499988601
332,2025-11-29,4-3,18330.190752442813,0.0,-1293.8971388054724,0.0,17036.293613637343,44197.91638028164,38136.41394474235,0.0,6061.502435539282,0.0,1608.1725348465652,1354.2889080491627,0.7040640000486746
333,2025-11-30,4-3,52229.69771503311,8506.385582538334,0.0,0.0,60736.08329757144,76913.7234874297,82981.74061168163,6068.017124251914,0.0,0.0,1354.2889080491627,1356.3519050674358,0.6729870409471914
334,2025-12-01,4-3,62438.382848150424,4581.3908747037485,-53.77380376894197,13498.5481563136,80464.54807539884,83970.74126322563,86838.14053324932,2989.355437476584,121.95616745290415,2052.436495191225,1356.3519050674358,1376.0637891725635,0.7426694579189643
335,2025-12-02,4-3,68344.82384329017,2875.199995393961,-354.1921798399157,3864.272119945158,74730.10377878937,90931.71700273079,91815.53996832739,1798.1527854824078,914.3298198857912,547.6766994872786,1376.0637891725635,1696.2677409539492,0.7013196250190958
336,2025-12-03,4-3,60823.579811132186,11045.201130811012,-28.15769094334297,0.0,71840.62325099987,82297.44443485842,90684.68573644431,8431.784415555743,44.54311396985531,0.0,1696.2677409539492,1821.0959214194525,0.7194628330180421
337,2025-12-04,4-3,69486.11689714377,2003.7832896535783,-1677.7018520575666,3358.4808331097342,73170.6791678495,92226.18073248136,89995.46396639297,1310.7031990964815,3541.419965184871,489.7472618020771,1821.0959214194525,1977.4386942508777,0.8199383330065757
338,2025-12-05,4-3,17221.292457464835,3457.6800919203606,0.0,1194.1254693814506,21873.098018766646,38713.8168171802,43120.24883437128,4406.432017191078,0.0,242.7404177394934,1977.4386942508777,1682.6006020046188,0.6057626249967143
339,2025-12-06,4-3,19438.48200822414,2202.478197470834,0.0,651.6422512510618,22292.602456946046,42704.46427819453,45467.07982323673,2762.6155450421993,0.0,131.51975602307982,1682.6006020046188,1207.194595001862,0.7213143749395385
340,2025-12-07,4-3,71517.70672800939,568.1944689748968,-1565.8712951459772,594.2258890050242,71114.25579084335,95261.49998781839,91818.75132718947,318.65831098656304,3761.406971615482,76.67057705545528,1207.194595001862,1570.3174374076948,0.8489607920637354
341,2025-12-08,4-3,74067.29855341482,0.0,-1857.1581144222919,0.0,72210.1404389925,97681.12866928377,93799.93740271943,0.0,3881.1912665643495,0.0,1570.3174374076948,1867.4000765225057,0.8245362919988111
342,2025-12-09,4-3,64502.036177873284,3535.5929581503187,-116.16032184407882,1049.5599881921419,68971.02880237169,88749.65914064273,90284.42573557427,1866.7978453135547,332.0312503820146,164.7012276364095,1867.4000765225057,1424.39720361262,0.781030457932502
343,2025-12-10,4-3,64111.080794645415,6262.389186608701,-3.9239269463572772,0.0,70369.54605430778,85961.52180652232,91190.51774143445,5237.910911502738,8.91497659061065,0.0,1424.39720361262,1305.7256454215512,0.8500186670571566
344,2025-12-11,4-3,67743.1515272499,1127.041340788697,-1427.9078071794777,477.67182166065845,67919.95688251973,92600.95227899289,89909.3332022519,568.4096386097035,3260.0287153506933,130.10657065574574,1305.7256454215512,1437.925714265789,0.9653527910122648
345,2025-12-12,4-3,21138.858853839214,955.1544704837233,-307.90774174161186,0.0,21786.10558258133,46480.76247374469,46318.82006690514,1031.590264210148,1193.5326710497047,0.0,1437.925714265789,1235.5678006812116,0.6986406249925494
346,2025-12-13,4-3,21304.649543272324,131.85066302074412,-36.83150652707619,111.39831476108269,21511.067014527078,46843.790409321795,46816.07785209041,131.24149422018087,158.9540514515606,37.94054096241654,1235.5678006812116,1356.8884538952293,0.7237081660423428
347,2025-12-14,4-3,58452.65879857257,14665.387932192656,0.0,3879.0459587022656,76997.09268946748,80695.08613516988,91256.80902061032,10561.722885440438,0.0,597.6867943206846,1356.8884538952293,1431.9246987319364,0.7766869999468327
348,2025-12-15,4-3,67318.55977940961,4190.931458177873,-1.0012729304612116,12.570026926307273,71521.05999158332,90111.56704006625,92825.0386673983,2715.649254410042,2.1776270779930655,2.407359365375328,1431.9246987319364,1516.2762660860096,0.783601374947466
349,2025-12-16,4-3,70387.9768067084,143.7107511157449,-700.5718885025977,1261.5464760806933,71092.66214540225,93563.87919234362,92151.78139227802,79.14553109115485,1491.2433311567584,246.0325968948699,1516.2762660860096,1200.0,0.8043171250028536
350,2025-12-17,4-3,67846.85448535942,3060.701088518588,-750.8448943922303,31.0528165009866,70187.76349598677,90911.34240020148,91353.66355966851,1796.3292980679494,1354.0081386009224,4.3957470680355755,1200.0,1403.8022313761858,0.8019921670202166
351,2025-12-18,4-3,62395.30830050878,7888.336497151336,0.0,0.0,70283.6447976601,85641.13417097447,90307.24595473915,4666.111783764674,0.0,0.0,1403.8022313761858,1527.666910717917,0.7069396250881255
352,2025-12-19,4-3,18794.899052965262,3190.5726591534267,0.0,0.0,21985.47171211869,42141.36130361067,45367.5540241497,3226.1927205390284,0.0,0.0,1527.666910717917,1317.996929763122,0.6694117079023272
353,2025-12-20,4-3,21135.92164641928,340.03920048783766,-345.45019495723204,0.0,21130.510651949895,46151.26110987649,44986.617634217684,293.9679183634201,1458.6113940222249,0.0,1317.996929763122,1210.4470017106505,0.6876752079697326
354,2025-12-21,4-3,66728.26946189483,4946.163240960166,-559.4139885169393,1483.2702628160646,72598.28897715417,90372.93438142729,92829.0595978061,3441.670991348773,985.5457749699642,220.11942972325102,1210.4470017106505,1478.938449421952,0.8558489170391113
355,2025-12-22,4-3,68159.5166421969,2098.4494935433677,-18.384498146291122,277.98818111115924,70517.56981870512,90619.93635316267,91714.74096233243,1135.8689338208494,41.064324651085826,59.07437049043676,1478.938449421952,1444.5661078695646,0.8030564170330763
356,2025-12-23,4-3,62949.21107064514,6559.164899210791,0.0,43.61496074394719,69551.99093059989,85968.11271540067,90291.98127745787,4323.868562057222,0.0,6.058054134863141,1444.5661078695646,1523.8260047408617,0.785892124986276
357,2025-12-24,4-3,66798.867725265,2170.97476744959,-60.332761228587,0.0,68909.50973148602,89336.04035328634,90649.48260439344,1443.2255997845991,129.78334867751403,0.0,1523.8260047408617,1401.607575324522,0.797816832899116
358,2025-12-25,4-3,64781.88228993835,4372.912022973131,0.0,407.9437251714702,69562.73803808299,87789.823038716,90835.49958376032,3045.6765450443254,0.0,69.79083688090499,1401.607575324522,1429.5869053878143,0.8569501250749454
359,2025-12-26,4-3,18608.82900010244,3794.0518776444287,0.0,0.0,22402.880877746866,41041.23242662089,45474.81723408792,4433.584807467024,0.0,0.0,1429.5869053878143,1695.5945565896045,0.6851996670011431
360,2025-12-27,4-3,18180.694293976998,3733.6713846259613,0.0,0.0,21914.36567860296,41896.66890365004,45634.59759435308,3737.928690703043,0.0,0.0,1695.5945565896045,1597.716525004661,0.7227902089944109
361,2025-12-28,4-3,65259.39377552037,2081.1991815054207,-36.84554453332356,120.21861096326487,67423.96602345575,88539.25468160509,89961.22093917809,1505.6548629680756,83.68860539507341,15.929324362430748,1597.716525004661,1745.1861849932884,0.8717550419969484
362,2025-12-29,4-3,65890.79661730287,1639.918840446447,-116.2844929589296,232.0036875250243,67646.43465231544,89328.89240224697,90134.52418492563,1029.9025262357718,224.27074355711272,48.629063643996744,1745.1861849932884,1285.3294325092984,0.8246097499504685
363,2025-12-30,4-3,64553.62553520125,1313.9153132974193,-95.48108149262188,333.24668386162466,66105.30645086765,88610.00243809566,89158.47114053885,844.0110611157963,295.54235867259956,57.89478625141237,1285.3294325092984,1342.1110409791224,0.8013542499393225
364,2025-12-31,4-3,67761.70959660644,1209.8693093627223,-106.23012160909127,479.0386172215005,69344.38740158155,91235.90229674825,91695.61212054561,685.3396441863935,225.62982038901293,170.52893913291516,1342.1110409791224,1200.0,0.8863462080480531
