scenario,strategy,analysis_label,date,day_index,month,quarter,planned_cost_yuan,up_cost_yuan,down_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_purchase_kwh,final_purchase_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_kwh,surplus_kwh,charge_kwh,discharge_kwh,throughput_kwh,equivalent_full_cycles,active_slots,emergency_slots,nonidle_reversals,charge_episodes,discharge_episodes,power_tv_kw,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,load_kwh,pv_kwh,net_load_kwh,load_peak_kw,net_load_peak_kw,mean_settlement_price_yuan_per_kwh,mean_external_dynamic_price_yuan_per_kwh,balance_max_abs_kwh,soc_equation_max_abs_kwh
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-14,133,5,2,36332.1085002,0,0,0,36332.1085002,57636.7617648,57636.7617648,0,0,0,2760.86725656,16778.577871,14916.8321461,31695.4100171,1.31838659486,120,0,5,3,4,66067.3855954,2935.00877289,3128.8436788,2281.55801622,10800,120592.005267,67577.8564833,53014.1487833,6741.5507,5218.7995,0.747551388889,0.747551388889,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-15,134,5,2,37001.830169,0,0,327.866686962,37329.696856,57221.7601212,57221.7601212,0,0,92.3209980005,3400.28874463,15603.1263872,14454.392296,30057.5186832,1.25161219516,106,5,3,3,7,91170.0071045,3128.8436788,2695.00179677,2695.00179677,10800,119598.309817,66833.2515333,52765.0582833,6694.68,5019.1591,0.752777083333,0.752777083333,2.27373675443e-13,8.93507490218e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-16,135,5,2,14684.7802432,0,0,63.8798638176,14748.660107,35355.6302049,35355.6302049,0,0,14.9812063362,23311.0460738,20273.432484,10929.3736799,31202.8061639,1.28140159171,89,1,5,4,4,63178.5297558,2695.00179677,10407.4971793,1302.46104643,10800,74681.34475,71965.8382167,2715.50653333,3979.47,3564.3905,0.545385416667,0.545385416667,1.13686837722e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-17,136,5,2,9543.78121654,0,0,240.770476393,9784.55169293,19692.349598,19692.349598,0,0,74.7335279996,16214.6600879,9359.95221468,16256.32826,25616.2804747,1.08397103754,83,2,3,1,6,69771.2069754,10407.4971793,2151.45295156,1920.36966338,10800,75274.5304333,64825.73135,10448.7990833,3978.2882,3636.98,0.573415972222,0.573415972222,1.13686837722e-13,9.02389274415e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-18,137,5,2,36650.9720539,0,0,15.7836295489,36666.7556834,57709.3446439,57709.3446439,0,0,7.07468827832,1921.89080073,16516.9578099,14398.5973784,30915.5551883,1.28528401186,110,1,4,3,6,81672.5960456,2151.45295156,2643.36068457,1927.32191776,10507.6283268,120687.037,67010.8689,53676.1681,6709.39,5031.42,0.75068125,0.75068125,2.27373675443e-13,8.38440428197e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-19,138,5,2,36273.3753736,0,0,492.926069943,36766.3014435,57880.5129321,57880.5129321,0,0,75.4178634057,8017.43275029,16242.9463316,13819.6648365,30062.6111681,1.2490257371,104,2,5,4,3,88887.5014673,2643.36068457,3485.56678608,2191.65948315,10800,120072.387983,72557.1714333,47515.21655,6801.6883,5402.02,0.731759722222,0.731759722222,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-20,139,5,2,34752.1333448,0,0,145.722105464,34897.8554502,55037.8934862,55037.8934862,0,0,31.1631647845,576.530188718,15472.2441279,15507.1124823,30979.3566102,1.29267464082,131,2,5,3,6,80823.8333335,3485.56678608,1817.89458138,1817.89458138,10800,120437.577717,65910.1829,54527.3948167,6727.4774,5046.9936,0.756581944444,0.756581944444,2.27373675443e-13,8.31335000839e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-21,140,5,2,37727.346827,0,0,0,37727.346827,60664.4777108,60664.4777108,0,0,0,6757.93940896,16227.5566347,13683.6336162,29911.1902509,1.24244284357,117,0,5,3,8,76152.8789953,1817.89458138,2788.89023072,1704.83259352,10800,120283.051283,68920.436,51362.6152833,6708.7105,5020.7605,0.745824305556,0.745824305556,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-22,141,5,2,35226.263988,0,0,0,35226.263988,56127.5558261,56127.5558261,0,0,0,4331.25522435,15496.2237663,14516.5539812,30012.7777474,1.25011667176,106,0,3,1,6,71417.747844,2788.89023072,2188.10744817,2188.10744817,10800,119729.680017,68913.0492,50816.6308167,6921.1675,5015.42,0.746193055556,0.746193055556,2.27373675443e-13,8.52651282912e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-23,142,5,2,11993.4870777,0,0,0,11993.4870777,27010.9352879,27010.9352879,0,0,0,19286.9641701,10053.1094707,8750.08723625,18803.1967069,0.781692451899,62,0,2,1,10,25391.9147598,2188.10744817,2501.92269926,1262.78295167,10800,74983.3843833,68562.4355,6420.94888333,4036.6378,3336.64,0.556974305556,0.556974305556,2.27373675443e-13,7.4074080203e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-24,143,5,2,12565.2999332,0,0,0,12565.2999332,27495.9857319,27495.9857319,0,0,0,22398.689938,9760.54735237,8417.75294182,18178.3002942,0.75553162272,68,0,2,1,8,25752.0758787,2501.92269926,2888.50026004,1540.33174697,10800,74693.8178167,70939.3164333,3754.50138333,3857.16,3455.7649,0.553204861111,0.553204861111,2.27373675443e-13,9.05941988094e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-25,144,5,2,34837.8440988,0,0,233.125690364,35070.9697892,55076.5477763,55076.5477763,0,0,45.716273451,6026.90951278,14757.33037,14206.9860164,28964.3163864,1.20731295882,99,2,4,2,5,67772.6800267,2888.50026004,1913.0549399,1913.0549399,10800,120319.8776,71774.8674167,48545.0101833,6819.6863,5229.94,0.737961805556,0.737961805556,2.55795384874e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-26,145,5,2,37221.3293278,0,0,0,37221.3293278,59988.0371306,59988.0371306,0,0,0,2333.45588875,18600.2910368,15525.5427449,34125.8337816,1.41713101834,122,0,6,3,5,111229.5057,1913.0549399,3193.48139067,1913.0549399,10448.2223067,119407.969367,64828.1364167,54579.83295,6742.8242,5021.3928,0.752472222222,0.752472222222,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-27,146,5,2,34908.6455844,0,0,13.0736919771,34921.7192764,54955.6672302,54955.6672302,0,0,5.52681969016,4772.96275539,14370.386373,13572.5223785,27942.9087515,1.16415167952,96,1,4,3,7,74981.619105,3193.48139067,2519.73215938,2519.73215938,10800,120046.82735,70656.46005,49390.3673,6765.3057,4960.4213,0.742921527778,0.742921527778,1.70530256582e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-28,147,5,2,36028.0107737,0,0,42.9087900329,36070.9195637,57137.7264615,57137.7264615,0,0,10.4639239498,2303.57629921,17477.0204778,14906.2304916,32383.2509694,1.3455293328,119,2,5,5,8,70011.6753241,2519.73215938,3387.34302612,2121.04761044,10800,119921.847217,67648.0231167,52273.8241,6696.9493,4972.5913,0.751267361111,0.751267361111,2.27373675443e-13,8.95283847058e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-29,148,5,2,35740.2018379,0,0,112.459101452,35852.6609394,57178.603253,57178.603253,0,0,23.9620616108,1438.02547482,17233.6857298,15579.26939,32812.9551199,1.36547090279,122,3,4,2,3,94820.5536507,3387.34302612,3314.66099056,1739.44739418,10800,120439.314267,66329.1907667,54110.1235,6727.69,5106.9046,0.7595125,0.7595125,2.55795384874e-13,8.21176460164e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-30,149,5,2,14369.0845072,0,0,0,14369.0845072,34428.8088396,34428.8088396,0,0,0,19000.8595903,20422.8472618,11591.1312792,32013.978541,1.31637246928,90,0,4,2,7,60221.9825121,3314.66099056,10471.3499198,1964.78616758,10800,74612.2244833,68015.9912167,6596.23326667,4006.9058,3265.73,0.560993055556,0.560993055556,1.13686837722e-13,8.5798035343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-05-31,150,5,2,8708.04170186,0,0,0,8708.04170186,18878.618738,18878.618738,0,0,0,17489.963677,9898.87183526,16899.3983243,26798.2701596,1.13351767959,76,0,3,1,7,59162.9564673,10471.3499198,2048.714369,1409.10562035,10800,74778.3325833,66389.1510333,8389.18155,4191.11,4191.11,0.566354861111,0.566354861111,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-01,151,6,2,39183.41959,0,0,85079.1587742,124262.578364,57881.0106751,57881.0106751,0,0,13793.5181534,0,10605.1204198,10155.4178913,20760.5383112,0.865235457997,84,63,5,9,2,59264.4529699,2048.714369,1404.8646093,1200,8547.48671875,128248.560033,57023.7337333,71224.8263,7143.6182,5645.3486,0.819180555556,0.819180555556,2.27373675443e-13,8.31335000839e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-02,152,6,2,46778.57723,0,0,16207.0594855,62985.6367155,69641.6193525,69641.6193525,0,0,2783.40162578,1499.25954074,18481.5197144,16196.5657268,34678.0854412,1.44190784995,107,29,4,4,3,99893.1559919,1404.8646093,1865.29436177,1200,10656.3609419,128080.536983,59439.7295333,68640.80745,7148.4465,5687.0007,0.809945833333,0.809945833333,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-03,153,6,2,49477.8249477,0,0,98.2434497702,49576.0683975,72514.812951,72514.812951,0,0,41.3427033217,2486.27864009,19010.5751895,17133.0650086,36143.6401981,1.50395214212,124,3,6,5,4,104538.68808,1865.29436177,1840.47328807,1233.20034231,10800,128076.840567,59884.4737333,68192.3668333,7339.7755,5822.6665,0.806282638889,0.806282638889,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-04,154,6,2,49505.0131711,0,0,1496.81688965,51001.8300608,71817.1350122,71817.1350122,0,0,558.821185423,1568.77744754,17695.2424467,16533.3245132,34228.5669599,1.42561813401,117,17,5,6,4,122127.164975,1840.47328807,1200,1200,10800,128539.843583,58894.5827667,69645.2608167,7332.9253,5883.2922,0.813659027778,0.813659027778,2.27373675443e-13,8.81072992343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-05,155,6,2,52507.1393388,0,0,323.445152005,52830.5844908,75722.5839311,75722.5839311,0,0,79.0951790228,1632.02791712,21496.536076,18476.2028996,39972.7389756,1.66120969303,118,7,8,7,6,111825.893744,1200,2117.77684977,1200,10800,128455.920667,57306.60265,71149.3180167,7187.6205,5616.6012,0.822069444444,0.822069444444,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-06,156,6,2,19104.2331943,0,0,13584.9096835,32689.1428778,39929.6068909,39929.6068909,0,0,2364.93409489,4295.18982937,18753.1032022,11608.7474458,30361.8506481,1.25114375131,107,11,5,3,5,61674.9765826,2117.77684977,7671.83840752,1200,10800,82747.415,51892.4196,30854.9954,4411.7038,3973.01,0.649282638889,0.649282638889,1.13686837722e-13,8.81072992343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-07,157,6,2,15536.84777,0,0,4757.13884604,20293.986616,31412.6120537,31412.6120537,0,0,826.05512135,1850.92313221,15411.1115701,16149.880694,31560.9922641,1.31848888036,114,8,5,4,8,69494.9484415,7671.83840752,5268.63358082,1200,10800,83156.75975,52030.2465833,31126.5131667,4580.8126,4175.29,0.650288194444,0.650288194444,1.13686837722e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-08,158,6,2,60267.9770585,0,0,6.02289815382,60273.9999566,84153.8456567,84153.8456567,0,0,2.34810844204,16352.7379513,15486.8067049,12868.2741577,28355.0808626,1.17735111774,82,1,8,5,9,113439.868098,5268.63358082,6396.35647721,1899.95959203,10800,128266.94665,63082.0233833,65184.9232667,7464.8973,5811.191,0.797079166667,0.797079166667,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-09,159,6,2,56669.2947928,0,0,0,56669.2947928,77010.3697482,77010.3697482,0,0,0,4285.02070631,17612.5400259,15819.9037173,33432.4437432,1.39101521927,107,0,5,3,6,94864.3878005,6396.35647721,6429.43633229,2770.05499155,10800,128169.187983,57236.47525,70932.7127333,7491.4643,6207.1145,0.81925625,0.81925625,2.27373675443e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-10,160,6,2,55052.9874179,0,0,85.7570032922,55138.7444212,76101.3221669,76101.3221669,0,0,33.8395314111,3565.08587511,15224.4555834,14272.8239936,29497.279577,1.22866934256,107,2,6,4,4,79564.408596,6429.43633229,5827.74557872,3370.46447401,10800,127414.491783,55796.04755,71618.4442333,7093.9549,5882.4495,0.816818055556,0.816818055556,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-11,161,6,2,53360.1117838,0,0,7101.20887626,60461.32066,73815.2854771,73815.2854771,0,0,1337.97655125,1173.8989588,15133.7180594,17238.8013065,32372.5193659,1.35534990196,108,10,5,3,7,97523.4296125,5827.74557872,2013.55905254,1200,10800,128236.677317,52152.231,76084.4463167,7380.2678,5751.2209,0.831696527778,0.831696527778,2.27373675443e-13,8.77742323269e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-12,162,6,2,59740.6417848,0,0,49.5177104656,59790.1594952,82640.2659008,82640.2659008,0,0,11.051826909,5775.44038036,17076.9526475,12653.4667335,29730.419381,1.23077270069,92,1,6,3,13,92603.843275,2013.55905254,4876.25375244,1727.9419923,10800,127721.812983,55269.42155,72452.3914333,7160.782,5890.2901,0.821983333333,0.821983333333,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-13,163,6,2,19913.5168524,0,0,0,19913.5168524,36288.9187896,36288.9187896,0,0,0,8503.475895,9050.95987468,9610.83068006,18661.7905547,0.779883313173,75,0,2,1,9,30103.1321529,4876.25375244,3332.04316514,2213.50553557,10800,81889.5904,53544.2767,28345.3137,4255.2431,4009.0832,0.640029166667,0.640029166667,1.70530256582e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-14,164,6,2,21738.6401628,0,0,0,21738.6401628,40146.1406093,40146.1406093,0,0,0,10185.1399596,15163.2384517,11395.580552,26558.8190038,1.09987948604,98,0,6,3,6,64887.4830573,3332.04316514,5705.15762724,1485.66193067,10800,82253.1571167,56059.8143667,26193.34275,4411.5054,4058.3314,0.636867361111,0.636867361111,1.13686837722e-13,8.38440428197e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-15,165,6,2,55678.6719995,0,0,0,55678.6719995,78389.9477269,78389.9477269,0,0,0,7020.55612919,17865.6572439,17123.2399795,34988.8972233,1.45826376617,106,0,8,4,7,101864.429493,5705.15762724,4604.52851095,2840.78766964,10800,127368.884517,56741.9101833,70626.9743333,7216.4039,5729.4257,0.817827083333,0.817827083333,2.27373675443e-13,8.70414851306e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-16,166,6,2,56401.001155,0,0,383.806561035,56784.807716,78483.8208701,78483.8208701,0,0,108.706185968,3113.06517228,19403.0230133,16617.6139462,36020.6369594,1.49682612417,119,2,7,4,3,108300.527965,4604.52851095,5495.34925958,2708.49517682,10800,127618.632017,54924.5792,72694.0528167,7060.76,5505.2051,0.823241666667,0.823241666667,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-17,167,6,2,56012.9408222,0,0,196.114454144,56209.0552764,77262.2203333,77262.2203333,0,0,55.8347206436,1230.69276259,17375.11568,15924.7646053,33299.8802854,1.38623574301,131,5,6,6,4,105163.582733,5495.34925958,5192.65552196,3703.97597402,10800,127311.7546,52674.7433833,74637.0112167,7060.19,5610.06,0.828626388889,0.828626388889,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-18,168,6,2,56168.7726062,0,0,0.743936912944,56169.5165431,77524.7700173,77524.7700173,0,0,0.316434246255,4464.05103664,18006.7745547,15874.1300398,33880.9045945,1.40898035576,111,1,8,5,9,110409.309647,5192.65552196,5542.57952731,1815.68674018,10800,126909.078917,55980.6880167,70928.3909,7018.6017,5658.8949,0.82005,0.82005,2.27373675443e-13,9.02389274415e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-19,169,6,2,55717.8573285,0,0,38.5974495671,55756.4547781,77806.7457594,77806.7457594,0,0,16.0350155449,7424.93767954,14994.4605534,12856.121658,27850.5822114,1.15735568314,106,2,6,5,5,98299.5904248,5542.57952731,6216.03171246,4169.05123132,10800,127349.0669,59089.5627,68259.5042,7327.2228,5859.6028,0.807910416667,0.807910416667,4.54747350886e-13,8.81072992343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-20,170,6,2,20464.3475663,0,0,0,20464.3475663,37822.0137732,37822.0137732,0,0,0,12682.5265837,12187.2592534,9448.35291383,21635.6121672,0.896720322958,80,0,4,2,9,49372.2704473,6216.03171246,7818.44256691,3242.13706868,10800,81137.0797167,58736.4988667,22400.58085,4296.4077,3961.77,0.621306944444,0.621306944444,1.13686837722e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-21,171,6,2,18348.8968272,0,0,0,18348.8968272,34637.5302788,34637.5302788,0,0,0,13903.4914982,14559.7592844,13160.4609037,27720.2201881,1.15353934561,97,0,4,2,7,63088.9255017,7818.44256691,7758.69918585,1644.517003,10800,81408.0648,62073.3244,19334.7404,4317.2602,4004.9442,0.609525694444,0.609525694444,1.13686837722e-13,8.52651282912e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-22,172,6,2,50105.2369935,0,0,560.692154485,50665.929148,69955.3044559,69955.3044559,0,0,152.48202505,3810.53891455,13232.3102052,14392.4037388,27624.713944,1.1551748872,109,7,6,5,7,84882.8446996,7758.69918585,5141.0452657,3194.4189107,10800,126539.461917,59082.1208167,67457.3411,7279.16,5722.1598,0.807491666667,0.807491666667,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-23,173,6,2,51694.229435,0,0,16.826421345,51711.0558564,73597.1531952,73597.1531952,0,0,6.58500667974,4908.15335704,16657.0884503,15022.7896054,31679.8780557,1.31823801088,111,2,6,5,3,78200.8186446,5141.0452657,5107.93621839,3576.68437436,10800,126690.873083,59629.5870833,67061.286,7056.9931,5715.3495,0.804872222222,0.804872222222,2.27373675443e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-24,174,6,2,53069.3871499,0,0,15031.0388737,68100.4260237,72592.5150745,72592.5150745,0,0,2510.53710591,177.06967416,14557.8067211,15900.6164649,30458.4231861,1.27381122927,120,20,7,5,6,93694.2082568,5107.93621839,2157.96290099,1200,10800,127112.845017,50844.0527667,76268.79225,7156.4187,5776.8342,0.840534722222,0.840534722222,2.27373675443e-13,7.74491581979e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-25,175,6,2,54511.1726023,0,0,0,54511.1726023,77384.7557726,77384.7557726,0,0,0,2956.09938499,18790.8309113,14799.5958903,33590.4268016,1.39277880263,111,0,6,3,10,74981.7800267,2157.96290099,4384.36652186,1621.5763344,10800,126310.408433,55872.9870667,70437.4213667,7070.11,5507.949,0.816346527778,0.816346527778,2.27373675443e-13,8.81072992343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-26,176,6,2,53003.1251726,0,0,0,53003.1251726,75448.1417778,75448.1417778,0,0,0,6216.69523163,17774.1803471,16090.1176343,33864.2979814,1.40927255055,105,0,6,3,11,96638.8972888,4384.36652186,4285.96137227,1767.9567528,10800,126697.445367,59150.0615333,67547.3838333,7153.1245,5587.6203,0.805974305556,0.805974305556,3.41060513165e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-27,177,6,2,19859.151643,0,0,0,19859.151643,40191.3891307,40191.3891307,0,0,0,16434.8623063,12707.4694867,8722.58852902,21430.0580157,0.885407486551,70,0,3,2,9,42429.7417953,4285.96137227,7146.90982004,2523.59939578,10800,79563.255,59791.6091333,19771.6458667,4191.3944,3940.95,0.605120138889,0.605120138889,1.13686837722e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-28,178,6,2,16475.7283032,0,0,0,16475.7283032,31698.7576395,31698.7576395,0,0,0,10115.8241946,13533.9926573,13727.985329,27261.9779862,1.13791832909,100,0,5,2,6,59360.1192223,7146.90982004,5515.81550161,1639.45492181,10800,80661.5728,58884.6466833,21776.9261167,4214.7846,4151.9,0.622988888889,0.622988888889,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-29,179,6,2,53035.9906857,0,0,124.549359758,53160.5400454,75600.68085,75600.68085,0,0,27.6010066946,4876.24634484,19994.5334902,18510.2665116,38504.8000017,1.6033339194,114,2,7,5,6,99424.6950131,5515.81550161,4972.76138491,1806.34785332,10800,126384.808717,57117.0401833,69267.7685333,7106.6146,5586.6528,0.811827083333,0.811827083333,2.27373675443e-13,8.18012324544e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-06-30,180,6,2,51067.6775031,0,0,889.849816326,51957.5273194,72993.3690239,72993.3690239,0,0,199.18198019,2321.21937472,16962.8279639,15969.1803178,32932.0082817,1.37188940141,121,6,6,3,7,83811.3841435,4972.76138491,4232.1189052,2055.20273754,10800,125947.320583,56069.6366,69877.6839833,7085.4956,5588.4496,0.810188194444,0.810188194444,2.57571741713e-13,8.53539461332e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-01,181,7,3,55254.9339168,0,0,22310.7056954,77565.6396122,73813.0117118,73813.0117118,0,0,4480.97112268,775.600996539,15217.6965843,16565.8587797,31783.555364,1.32911345685,79,65,6,8,4,72667.9747048,4232.1189052,1206.94510939,1200,10800,141546.851067,62680.3070333,78866.5440333,7882.3436,6163.4444,0.890761805556,0.890761805556,2.27373675443e-13,8.81072992343e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-02,182,7,3,67784.1037675,0,0,553.149290088,68337.2530575,90338.2614672,90338.2614672,0,0,195.6158692,14267.3427419,15192.4777933,11830.7095654,27023.1873587,1.12014636636,90,9,6,10,4,95244.6457221,1206.94510939,3149.13219364,1206.94510939,10800,141198.658217,68293.89185,72904.7663667,7797.58,6278.32,0.875321527778,0.875321527778,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-03,183,7,3,64849.8731138,0,0,1069.23485685,65919.1079707,84158.72981,84158.72981,0,0,268.925377813,3121.07393596,18073.3871495,16527.2248309,34600.6119804,1.4402977146,116,11,6,7,4,91067.8562991,3149.13219364,2873.82809907,1809.06393624,10800,141565.538633,61805.1197,79760.4189333,7892.813,6354.5294,0.901436111111,0.901436111111,2.27373675443e-13,8.5975671027e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-04,184,7,3,25548.4221072,0,0,2.75459576237,25551.176703,42080.7592667,42080.7592667,0,0,0.843415726384,12557.0310569,11483.287989,10839.5838301,22322.8718191,0.92999700496,81,1,5,2,12,56824.48241,2873.82809907,2341.90702376,1430.30736914,10800,95795.06575,66914.1982833,28880.8674667,4918.0681,4675.25,0.690308333333,0.690308333333,1.13686837722e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-05,185,7,3,20634.4767032,0,0,14029.8340664,34664.3107696,36622.1627835,36622.1627835,0,0,3216.45924667,10993.0574,11387.9278491,11332.4431856,22720.3710347,0.947874205145,72,38,4,3,4,46521.4685583,2341.90702376,1200,1200,10800,95872.8349,67082.7549333,28790.0799667,5123.7797,4642.88,0.68431875,0.68431875,1.13686837722e-13,8.5975671027e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-06,186,7,3,62070.4810571,0,0,11240.5349944,73311.0160515,80963.0086154,80963.0086154,0,0,1667.20628613,316.091234263,20370.0046776,17849.8625603,38219.8672378,1.58917043428,115,26,8,12,6,130092.958541,1200,1709.27601501,1200,9698.30687042,141244.57465,61450.5931,79793.98155,7889.8151,6338.9824,0.898670833333,0.898670833333,2.27373675443e-13,7.95807864051e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-07,187,7,3,66824.2247761,0,0,410.558223086,67234.7829992,87381.7997283,87381.7997283,0,0,152.430871422,10221.8349306,18527.0466647,14624.1337622,33151.1804269,1.37464542631,100,6,8,5,8,104063.681618,1709.27601501,3870.38524947,1200,10800,141495.39415,68085.9113833,73409.4827667,7622.4699,6239.0595,0.877390277778,0.877390277778,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-08,188,7,3,65413.3878517,0,0,1502.0819801,66915.4698318,85592.8940782,85592.8940782,0,0,290.904541779,7236.89932039,20414.1051196,17338.5928367,37752.6979563,1.56845842363,89,8,8,4,9,112267.180609,3870.38524947,4960.42422568,2464.66531986,10800,141285.227,65713.8399833,75571.3870167,7923.8422,6403.2722,0.883603472222,0.883603472222,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-09,189,7,3,64027.0938652,0,0,0,64027.0938652,83878.1266571,83878.1266571,0,0,0,7337.22010598,19039.5458378,16557.3643033,35596.9101411,1.47981223145,100,0,7,4,10,98968.5823297,4960.42422568,5569.92894858,2624.89234244,10800,140590.704967,66531.97995,74058.7250167,7916.9667,6422.6149,0.879177083333,0.879177083333,2.27373675443e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-10,190,7,3,60362.1205081,0,0,403.061815517,60765.1823236,79038.2536986,79038.2536986,0,0,85.1589181673,6130.07895473,18707.2738928,18567.5636141,37274.8375069,1.55496703477,103,3,8,5,11,93069.5976148,5569.92894858,3745.27670255,2396.54948307,10800,140463.54225,67609.9188667,72853.6233833,7846.4899,6257.54,0.877507638889,0.877507638889,2.27373675443e-13,8.95283847058e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-11,191,7,3,29235.1386868,0,0,0,29235.1386868,47728.0468765,47728.0468765,0,0,0,12915.2497954,12464.9980811,10170.9781499,22635.976231,0.939436992426,69,0,6,3,5,49412.1831672,3745.27670255,4849.45986379,2300.96789358,10800,94741.0884,62222.31125,32518.77715,5043.0197,4646.46,0.706946527778,0.706946527778,1.13686837722e-13,6.25277607469e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-12,192,7,3,24410.5682687,0,0,0,24410.5682687,40741.6965312,40741.6965312,0,0,0,9888.15477043,13346.2850232,13576.9865958,26923.271619,1.12386659003,91,0,5,2,11,55715.2703301,4849.45986379,3199.45708831,1204.37208005,10800,95318.3711,64234.1277667,31084.2433333,4790.1271,4570.87,0.694281944444,0.694281944444,1.13686837722e-13,9.09494701773e-13
4-2,exp008_final,frozen_trajectory_rescoring,2025-07-13,193,7,3,57756.2967385,0,0,293.41964759,58049.7163861,79131.3471352,79131.3471352,0,0,53.5545483062,8258.67673477,18669.8263928,17011.3218441,35681.1482368,1.48513583981,103,3,7,4,5,78467.4794827,3199.45708831,2979.70188552,1540.23235766,10800,139893.366483,70625.6460833,69267.7204,7782.3328,6155.5388,0.8542875,0.8542875,2.27373675443e-13,9.09494701773e-13
