date,scope,slot,layer,stage,status,message,seconds,variables,nodes,integer_variables,objective,max_constraint_residual,max_overlap_kwh,numerical_attempts,numerical_retry_count,mip_gap,mip_dual_bound,mip_node_count,max_binary_residual,max_exclusivity_residual,absolute_objective_gap,physical_absolute_gap
2025-02-28,execution,137,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.008279916015453637,56,7,7,0.0,7.105427357601002e-15,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.105427357601002e-15}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,137,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.007900041993707418,56,7,7,0.0015728611838523147,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.0015728611838523147,1,0.0,0.0,0.0,0.0
2025-02-28,execution,138,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0077016669092699885,48,6,6,0.0,1.7763568394002505e-15,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.7763568394002505e-15}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,138,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.007830374990589917,48,6,6,0.002714349540620703,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.002714349540620703,1,0.0,0.0,0.0,0.0
2025-02-28,execution,139,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.00976504199206829,40,5,5,32.318055583911075,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.069988790433854e-11}]",0,0.0,32.318055583911075,1,4.884981308350689e-14,4.069988790433854e-11,0.0,0.0
2025-02-28,execution,139,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.009148624958470464,40,5,5,0.0025969776882608106,3.552713678800501e-15,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.552713678800501e-15}]",0,0.0,0.0025969776882608106,1,0.0,0.0,0.0,0.0
2025-02-28,execution,140,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.00924250006210059,32,4,4,81.04293450536868,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.4565240386873484e-11}]",0,0.0,81.04293450536868,1,5.3512749786932545e-14,4.4565240386873484e-11,0.0,0.0
2025-02-28,execution,140,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.007489208015613258,32,4,4,0.002555194912773005,1.4210854715202004e-14,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.4210854715202004e-14}]",0,0.0,0.002555194912773005,1,0.0,0.0,0.0,0.0
2025-02-28,execution,141,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.008022833033464849,24,3,3,0.0,2.2737367544323206e-13,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.2737367544323206e-13}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,141,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01027195795904845,24,3,3,0.0014981612248193123,5.684341886080802e-14,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.684341886080802e-14}]",0,0.0,0.0014981612248192722,1,0.0,0.0,4.0115480381963664e-17,1.20346441145891e-12
2025-02-28,execution,142,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.008602082962170243,16,2,2,0.0,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,142,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.01900075003504753,16,2,2,0.0,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,143,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0016350829973816872,8,1,1,0.0,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-02-28,execution,143,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0014767920365557075,8,1,1,0.0,0.0,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 0.0}]",0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-03-01,midnight,-1,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.9026665000710636,3168,432,432,16257.073029627227,3.183231456205249e-12,2.317126414389066e-12,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.5365489970427006e-11}]",0,0.0,16257.073029627227,1,1.7530421558831222e-13,5.5365489970427006e-11,0.0,0.0
2025-03-01,midnight,-1,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),5.1940188750158995,3168,432,432,0.014505965638894185,2.1259438653942198e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.1259438653942198e-11}]",0,0.0,0.014505965638894185,48,1.7763568394002505e-15,1.4779288903810084e-12,0.0,0.0
2025-03-01,execution,0,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.49202466604765505,2916,396,396,125.10765298050978,2.3874235921539366e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.318767317570746e-11}]",0,0.0,125.10765298050978,1,1.5765166949677223e-14,1.318767317570746e-11,0.0,0.0
2025-03-01,execution,0,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.7064072919311002,2916,396,396,0.014460151984106434,7.958078640513122e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.958078640513122e-12}]",0,5.998289222283041e-16,0.014460151984106426,1,0.0,0.0,8.673617379884035e-18,1.2490009027033011e-11
2025-03-01,execution,1,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.35365245898719877,3160,431,431,193.38821524192412,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.689005725970445e-12}]",0,0.0,193.38821524192412,1,8.295181418948221e-15,6.689005725970445e-12,0.0,0.0
2025-03-01,execution,1,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.8833246669964865,3160,431,431,0.013899648101870304,3.490185918053612e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.490185918053612e-11}]",0,0.0,0.013899648101870304,1,3.8746783559417963e-13,1.000444171950221e-11,0.0,0.0
2025-03-01,execution,2,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2450096249813214,2900,394,394,0.0,2.5011104298755527e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.865352482534945e-12}]",0,0.0,0.0,1,4.6629367034256575e-15,3.865352482534945e-12,0.0,0.0
2025-03-01,execution,2,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7895570829277858,2900,394,394,0.013392062071321586,7.389644451905042e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.389644451905042e-12}]",0,0.0,0.013392062071321586,1,0.0,0.0,0.0,0.0
2025-03-01,execution,3,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.46095824998337775,2892,393,393,36.97612933467084,1.9326762412674725e-12,4.865939937185591e-14,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.0913936421275139e-11}]",0,0.0,36.97612933467084,1,1.3100631690576847e-14,1.0913936421275139e-11,0.0,0.0
2025-03-01,execution,3,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.221066166064702,2892,393,393,0.013458963944468985,1.8201411224293822e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8201411224293822e-11}]",0,2.19112698520341e-15,0.013458963944468955,1,1.4432899320127035e-15,0.0,2.949029909160572e-17,4.1581321719164066e-11
2025-03-01,execution,4,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2859906670637429,2884,392,392,34.098523220944216,1.8189894035458565e-12,9.547045917711713e-14,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.814637577510439e-10}]",0,9.001986973436542e-14,34.098523220941146,1,5.777600620149315e-13,4.814637577510439e-10,3.069544618483633e-12,3.069544618483633e-12
2025-03-01,execution,4,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.3109586669597775,2884,392,392,0.013555049430679693,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,0.0,0.013555049430679693,1,0.0,0.0,0.0,0.0
2025-03-01,execution,5,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.3256193329580128,2876,391,391,0.0,2.256660991406534e-08,1.6653345369377348e-13,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.256660991406534e-08}]",0,0.0,0.0,1,5.777600620149315e-13,3.775087818311791e-09,0.0,0.0
2025-03-01,execution,5,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6875322499545291,2876,391,391,0.013652864694934675,3.501554601825774e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.313359466210585e-07}]",0,0.0,0.013652864694934673,1,2.313359466210585e-07,0.0,1.734723475976807e-18,2.411265631607762e-12
2025-03-01,execution,6,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.3239168330328539,2868,390,390,0.0,1.155875395397743e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.061533662839793e-10}]",0,0.0,0.0,1,9.674483436583614e-13,8.061533662839793e-10,0.0,0.0
2025-03-01,execution,6,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6364235420478508,2868,390,390,0.0137517984970719,8.640199666842818e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.237947270307018e-07}]",0,0.0,0.0137517984970719,1,3.237947270307018e-07,0.0,0.0,0.0
2025-03-01,execution,7,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.2709817090071738,2860,389,389,0.0,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.185452315956354e-12}]",0,0.0,0.0,1,7.711683372014712e-14,8.185452315956354e-12,0.0,0.0
2025-03-01,execution,7,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.9982944169314578,2860,389,389,0.013852176811730748,2.518163455533795e-11,1.5474202621474759e-12,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.214795270631512e-07}]",0,0.0,0.013852176811730748,1,6.214795270631512e-07,1.5474202621474759e-12,0.0,0.0
2025-03-01,execution,8,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.3971778340637684,2852,388,388,30.357316602984767,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 9.334078898950819e-12}]",0,0.0,30.357316602984767,1,5.032529948323372e-12,9.334078898950819e-12,0.0,0.0
2025-03-01,execution,8,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.8542907909722999,2852,388,388,0.013953760651405264,1.6370904631912708e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.6370904631912708e-11}]",0,9.945553857853254e-16,0.01395376065140525,1,1.9984014443252818e-15,1.7053025658242404e-12,1.3877787807814457e-17,1.887379141862766e-11
2025-03-01,execution,9,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.48520083306357265,2844,387,387,88.26050711312354,7.73070496506989e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.814637577510439e-10}]",0,1.3846889684657751e-14,88.26050711312232,1,5.777600620149315e-13,4.814637577510439e-10,1.2221335055073723e-12,1.2221335055073723e-12
2025-03-01,execution,9,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.5482145830756053,2844,387,387,0.014623156384359754,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,4.460432548371719e-13,0.014623156384353232,1,0.0,0.0,6.522560269672795e-15,8.805456364058273e-09
2025-03-01,execution,10,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5981910000555217,2836,386,386,95.79382804706536,1.659827830735594e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.659827830735594e-11}]",0,0.0,95.79382804706536,1,4.6629367034256575e-15,3.865352482534945e-12,0.0,0.0
2025-03-01,execution,10,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6687582909362391,2836,386,386,0.01460900231588958,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,0.0,0.01460900231588958,1,0.0,0.0,0.0,0.0
2025-03-01,execution,11,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6484020419884473,2828,385,385,3.9430035367580714,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.1141310096718371e-11}]",0,0.0,3.9430035367580714,1,1.3322676295501878e-14,1.1141310096718371e-11,0.0,0.0
2025-03-01,execution,11,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.4543065830366686,2828,385,385,0.014712624074295334,8.952838470577262e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.952838470577262e-12}]",0,0.0,0.014712624074295334,1,0.0,0.0,0.0,0.0
2025-03-01,execution,12,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.39117725007236004,3072,420,420,0.0,2.5011104298755527e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.865352482534945e-12}]",0,0.0,0.0,1,7.66053886991358e-15,3.865352482534945e-12,0.0,0.0
2025-03-01,execution,12,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.9527460410026833,3072,420,420,0.014480576063438211,3.427658157306723e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.336220638170076e-07}]",0,0.0,0.014480576063438213,1,6.336220638170076e-07,3.410605131648481e-13,0.0,0.0
2025-03-01,execution,13,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6709084999747574,3064,419,419,30.43723530615243,3.979039320256561e-11,3.700743415417188e-13,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.979039320256561e-11}]",0,0.0,30.43723530615243,1,7.260858581048524e-14,1.647968787237314e-14,0.0,0.0
2025-03-01,execution,13,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),3.4015056669013575,3064,419,419,0.01478890238430619,7.275957614183426e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 7.275957614183426e-12}]",0,0.0,0.014788902384306189,1,0.0,0.0,1.734723475976807e-18,2.2724877535296173e-12
2025-03-01,execution,14,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7203055409481749,3056,418,418,35.13190860742621,4.774847184307873e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.774847184307873e-12}]",0,0.0,35.13190860742621,1,6.661338147750939e-16,5.684341886080801e-13,0.0,0.0
2025-03-01,execution,14,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.016136792022735,3056,418,418,0.014917462963676612,5.8548721426632255e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.8548721426632255e-12}]",0,0.0,0.014917462963676612,1,0.0,0.0,0.0,0.0
2025-03-01,execution,15,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7541132499463856,3048,417,417,30.437235306151337,1.3043024438275097e-09,2.360694557277122e-13,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.3043024438275097e-09}]",0,0.0,30.437235306151337,1,5.007819545395674e-13,3.149125404888764e-11,0.0,0.0
2025-03-01,execution,15,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.4223855829332024,3048,417,417,0.014992381341469638,1.2676082405960187e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.2676082405960187e-11}]",0,0.0,0.014992381341469638,1,0.0,0.0,0.0,0.0
2025-03-01,execution,16,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7258919590385631,3040,416,416,30.437235306153525,2.205524651799351e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.9638264348031953e-09}]",0,0.0,30.437235306153525,1,2.3565593920693573e-12,1.9638264348031953e-09,0.0,0.0
2025-03-01,execution,16,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.416085666976869,3040,416,416,0.015022769406451312,1.6484591469634324e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.95719029661268e-11}]",0,5.773647418271145e-16,0.015022769406451303,1,7.149836278586008e-14,5.95719029661268e-11,8.673617379884035e-18,1.1102230246251565e-11
2025-03-01,execution,17,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7933160829124972,3032,415,415,30.43723530615243,1.8189894035458565e-12,1.5263510620031781e-13,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,30.43723530615243,1,4.440892098500626e-16,3.410605131648481e-13,0.0,0.0
2025-03-01,execution,17,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.689740749890916,3032,415,415,0.015141058929336763,1.460875864722766e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.460875864722766e-11}]",0,0.0,0.015141058929336763,1,1.2656542480726785e-14,1.057287590811029e-11,0.0,0.0
2025-03-01,execution,18,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.7663245840230957,3024,414,414,30.437235306151337,1.8780771591069352e-10,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8780771591069352e-10}]",0,0.0,30.437235306151337,1,2.2648549702353193e-13,2.1259438653942198e-11,0.0,0.0
2025-03-01,execution,18,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.6387892079073936,3024,414,414,0.014731122839920882,2.2964741219766438e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.4101609596982598e-11}]",0,0.0,0.01473112283992088,1,2.886579864025407e-14,2.4101609596982598e-11,1.734723475976807e-18,2.185751579730777e-12
2025-03-01,execution,19,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5033221250632778,2764,377,377,30.43723530615243,1.591444916949517e-09,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.591444916949517e-09}]",0,0.0,30.43723530615243,1,3.629700031521768e-14,2.148681232938543e-11,0.0,0.0
2025-03-01,execution,19,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.041025041951798,2764,377,377,0.01429312934839398,3.637978807091713e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.637978807091713e-12}]",0,0.0,0.01429312934839398,1,0.0,0.0,0.0,0.0
2025-03-01,execution,20,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.5882925420301035,2756,376,376,34.09818895005832,6.252776074688882e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.252776074688882e-12}]",0,0.0,34.09818895005832,1,8.43769498715119e-15,0.0,0.0,0.0
2025-03-01,execution,20,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0786334170261398,2756,376,376,0.014470087779446923,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.4569682106375694e-12}]",0,0.0,0.014470087779446923,1,0.0,0.0,0.0,0.0
2025-03-01,execution,21,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6453705410240218,2748,375,375,34.098188950058635,4.786215868080035e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.786215868080035e-11}]",0,0.0,34.098188950058635,1,3.1086244689504383e-15,2.6147972675971687e-12,0.0,0.0
2025-03-01,execution,21,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.963285707985051,2748,375,375,0.014440228277834694,2.148681232938543e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.148681232938543e-11}]",0,0.0,0.014440228277834694,1,1.6431300764452317e-14,1.3642420526593924e-11,0.0,0.0
2025-03-01,execution,22,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.40128950006328523,2740,374,374,34.098188950057455,1.8189894035458565e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.4215296434704214e-11}]",0,0.0,34.098188950057455,1,2.90878432451791e-14,2.4215296434704214e-11,0.0,0.0
2025-03-01,execution,22,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.0268609590129927,2740,374,374,0.01454837506565188,1.5347723092418164e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.5347723092418164e-11}]",0,0.0,0.01454837506565188,1,0.0,0.0,0.0,0.0
2025-03-01,execution,23,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.3878812500042841,2732,373,373,34.09818895005721,5.4569682106375694e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.3642420526593924e-11}]",0,0.0,34.09818895005721,1,1.6431300764452317e-14,1.3642420526593924e-11,0.0,0.0
2025-03-01,execution,23,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.6791594170499593,2732,373,373,0.014664814328413994,5.9117155615240335e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 5.9117155615240335e-12}]",0,1.1829154035831683e-16,0.014664814328413994,1,4.440892098500626e-16,3.410605131648481e-13,0.0,0.0
2025-03-01,execution,24,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.36923499999102205,2724,372,372,34.098188950057455,1.8189894035458565e-12,1.8947806286936004e-14,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8189894035458565e-12}]",0,0.0,34.098188950057455,1,1.0547118733938987e-14,0.0,0.0,0.0
2025-03-01,execution,24,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.428601666004397,2724,372,372,0.014290896025211062,4.689582056016661e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.689582056016661e-11}]",0,0.0,0.014290896025211062,101,4.440892098500626e-14,3.7061909097246826e-11,0.0,0.0
2025-03-01,execution,25,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.29232775000855327,2968,407,407,34.098188950058216,2.7284841053187847e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 3.1048551854831686e-11}]",0,0.0,34.098188950058216,1,3.7258262225798024e-14,3.1048551854831686e-11,0.0,0.0
2025-03-01,execution,25,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.9421310420148075,2968,407,407,0.01442012351762847,3.893774191965349e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.888534022029489e-11}]",0,0.0,0.01442012351762847,1,5.861977570020827e-14,4.888534022029489e-11,0.0,0.0
2025-03-01,execution,26,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.24273708299733698,2456,334,334,68.54849209502987,6.139089236967266e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 6.139089236967266e-12}]",0,0.0,68.54849209502987,1,3.141931159689193e-14,0.0,0.0,0.0
2025-03-01,execution,26,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.543317542062141,2456,334,334,0.014321782172078423,1.8815171642927453e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 1.8815171642927453e-11}]",0,0.0,0.014321782172078423,1,6.8833827526759706e-15,0.0,0.0,0.0
2025-03-01,execution,27,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.4520603750133887,2700,369,369,34.09818895005721,4.32878801101992e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 4.32878801101992e-12}]",0,0.0,34.09818895005721,1,5.773159728050814e-14,0.0,0.0,0.0
2025-03-01,execution,27,2,smoothness,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.0038683339953423,2700,369,369,0.014610542838305334,8.930101103032939e-11,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 8.930101103032939e-11}]",0,0.0,0.014610542838305334,32,8.22675261247241e-14,3.751665644813329e-12,0.0,0.0
2025-03-01,execution,28,1,cost,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.21578212501481175,2692,368,368,0.0,5.229594535194337e-12,0.0,"[{'status': 0, 'mip_feasibility_tolerance': 1e-06, 'max_physical_or_integrality_residual': 2.891753823367305e-11}]",0,0.0,0.0,1,3.559207115714272e-14,2.891753823367305e-11,0.0,0.0
